sensor,Depth,Unix.Timestamp,UTC_Date_._Time,Mountain.Standard.Time,Battery,Temperature,Dissolved.Oxygen,Dissolved.Oxygen.Saturation,Q
248353,11.5,1531458420,           2018-07-13 05:07:00,           2018-07-12 23:07:00,3.42,6.387,7.049536,89.144907,0.999
248353,11.5,1531460220,           2018-07-13 05:37:00,           2018-07-12 23:37:00,3.42,6.406,7.038537,89.049016,0.999
248353,11.5,1531462020,           2018-07-13 06:07:00,           2018-07-13 00:07:00,3.42,6.435,7.190527,91.039314,1
248353,11.5,1531463820,           2018-07-13 06:37:00,           2018-07-13 00:37:00,3.42,6.435,7.207526,91.254537,0.999
248353,11.5,1531465620,           2018-07-13 07:07:00,           2018-07-13 01:07:00,3.42,6.338,6.882547,86.924334,0.999
248353,11.5,1531467420,           2018-07-13 07:37:00,           2018-07-13 01:37:00,3.42,6.309,6.892546,86.986091,1
248353,11.5,1531469220,           2018-07-13 08:07:00,           2018-07-13 02:07:00,3.42,6.435,7.133531,90.317684,0.999
248353,11.5,1531471020,           2018-07-13 08:37:00,           2018-07-13 02:37:00,3.42,6.464,7.331518,92.893112,0.999
248353,11.5,1531472820,           2018-07-13 09:07:00,           2018-07-13 03:07:00,3.42,6.416,7.133531,90.27389,0.999
248353,11.5,1531474620,           2018-07-13 09:37:00,           2018-07-13 03:37:00,3.42,6.299,6.776554,85.500357,1
248353,11.5,1531476420,           2018-07-13 10:07:00,           2018-07-13 04:07:00,3.42,6.319,6.82855,86.200488,1
248353,11.5,1531478220,           2018-07-13 10:37:00,           2018-07-13 04:37:00,3.42,6.367,6.908545,87.317381,0.999
248353,11.5,1531480020,           2018-07-13 11:07:00,           2018-07-13 05:07:00,3.42,6.455,7.034537,89.109794,1
248353,11.5,1531481820,           2018-07-13 11:37:00,           2018-07-13 05:37:00,3.42,6.425,7.173528,90.800911,0.999
248353,11.5,1531483620,           2018-07-13 12:07:00,           2018-07-13 06:07:00,3.42,6.416,7.185527,90.9319,0.999
248353,11.5,1531485420,           2018-07-13 12:37:00,           2018-07-13 06:37:00,3.42,6.348,6.945543,87.742378,1
248353,11.5,1531487220,           2018-07-13 13:07:00,           2018-07-13 07:07:00,3.42,6.377,6.930544,87.617805,1
248353,11.5,1531489020,           2018-07-13 13:37:00,           2018-07-13 07:37:00,3.42,6.348,6.902546,87.199199,0.999
248353,11.5,1531490820,           2018-07-13 14:07:00,           2018-07-13 08:07:00,3.42,6.396,6.932544,87.685635,1.001
248353,11.5,1531492620,           2018-07-13 14:37:00,           2018-07-13 08:37:00,3.42,6.445,7.001539,88.669167,1
248353,11.5,1531494420,           2018-07-13 15:07:00,           2018-07-13 09:07:00,3.42,6.377,7.001539,88.515348,0.999
248353,11.5,1531496220,           2018-07-13 15:37:00,           2018-07-13 09:37:00,3.42,6.367,6.913545,87.380572,0.999
248353,11.5,1531498020,           2018-07-13 16:07:00,           2018-07-13 10:07:00,3.42,6.377,6.886547,87.061582,1
248353,11.5,1531499820,           2018-07-13 16:37:00,           2018-07-13 10:37:00,3.42,6.348,6.900546,87.173935,1
248353,11.5,1531501620,           2018-07-13 17:07:00,           2018-07-13 11:07:00,3.42,6.357,6.83555,86.372716,1
248353,11.5,1531503420,           2018-07-13 17:37:00,           2018-07-13 11:37:00,3.42,6.416,7.009539,88.704789,0.999
248353,11.5,1531505220,           2018-07-13 18:07:00,           2018-07-13 12:07:00,3.42,6.435,7.051536,89.27955,0.999
248353,11.5,1531507020,           2018-07-13 18:37:00,           2018-07-13 12:37:00,3.42,6.387,7.029537,88.892013,1
248353,11.5,1531508820,           2018-07-13 19:07:00,           2018-07-13 13:07:00,3.42,6.357,6.944543,87.749929,1
248353,11.5,1531510620,           2018-07-13 19:37:00,           2018-07-13 13:37:00,3.42,6.396,6.98754,88.381252,1
248353,11.5,1531512420,           2018-07-13 20:07:00,           2018-07-13 14:07:00,3.42,6.367,6.945543,87.784995,1
248353,11.5,1531514220,           2018-07-13 20:37:00,           2018-07-13 14:37:00,3.42,6.387,6.914545,87.437877,1
248353,11.5,1531516020,           2018-07-13 21:07:00,           2018-07-13 15:07:00,3.42,6.396,6.887547,87.116494,0.999
248353,11.5,1531517820,           2018-07-13 21:37:00,           2018-07-13 15:37:00,3.42,6.406,6.973541,88.226714,1
248353,11.5,1531519620,           2018-07-13 22:07:00,           2018-07-13 16:07:00,3.42,6.357,6.880547,86.94129,1
248353,11.5,1531521420,           2018-07-13 22:37:00,           2018-07-13 16:37:00,3.42,6.416,7.058536,89.324837,1
248353,11.5,1531523220,           2018-07-13 23:07:00,           2018-07-13 17:07:00,3.42,6.542,7.406513,94.030116,0.999
248353,11.5,1531525020,           2018-07-13 23:37:00,           2018-07-13 17:37:00,3.42,6.357,6.935543,87.636214,0.999
248353,11.5,1531526820,           2018-07-14 00:07:00,           2018-07-13 18:07:00,3.42,6.328,6.757555,85.32391,0.999
248353,11.5,1531528620,           2018-07-14 00:37:00,           2018-07-13 18:37:00,3.42,6.367,6.809552,86.066198,1
248353,11.5,1531530420,           2018-07-14 01:07:00,           2018-07-13 19:07:00,3.42,6.425,7.065535,89.433962,1
248353,11.5,1531532220,           2018-07-14 01:37:00,           2018-07-13 19:37:00,3.42,6.455,7.110532,90.072459,1
248353,11.5,1531534020,           2018-07-14 02:07:00,           2018-07-13 20:07:00,3.42,6.435,7.090534,89.773297,0.999
248353,11.5,1531535820,           2018-07-14 02:37:00,           2018-07-13 20:37:00,3.42,6.416,7.085534,89.666496,1
248353,11.5,1531537620,           2018-07-14 03:07:00,           2018-07-13 21:07:00,3.42,6.367,7.024538,88.783413,0.999
248353,11.5,1531539420,           2018-07-14 03:37:00,           2018-07-13 21:37:00,3.42,6.338,6.909545,87.265313,0.999
248353,11.5,1531541220,           2018-07-14 04:07:00,           2018-07-13 22:07:00,3.42,6.367,6.876547,86.912958,0.999
248353,11.5,1531543020,           2018-07-14 04:37:00,           2018-07-13 22:37:00,3.42,6.338,6.906545,87.227426,0.999
248353,11.5,1531544820,           2018-07-14 05:07:00,           2018-07-13 23:07:00,3.42,6.406,6.911545,87.442364,0.999
248353,11.5,1531546620,           2018-07-14 05:37:00,           2018-07-13 23:37:00,3.42,6.406,7.000539,88.568286,0.999
248353,11.5,1531548420,           2018-07-14 06:07:00,           2018-07-14 00:07:00,3.42,6.357,6.945543,87.762564,1
248353,11.5,1531550220,           2018-07-14 06:37:00,           2018-07-14 00:37:00,3.42,6.396,6.951543,87.925939,1
248353,11.5,1531552020,           2018-07-14 07:07:00,           2018-07-14 01:07:00,3.42,6.425,7.048536,89.218794,1
248353,11.5,1531553820,           2018-07-14 07:37:00,           2018-07-14 01:37:00,3.42,6.387,6.99654,88.474739,0.999
248353,11.5,1531555620,           2018-07-14 08:07:00,           2018-07-14 02:07:00,3.42,6.367,6.942543,87.74708,1
248353,11.5,1531557420,           2018-07-14 08:37:00,           2018-07-14 02:37:00,3.42,6.338,6.825551,86.20449,1
248353,11.5,1531559220,           2018-07-14 09:07:00,           2018-07-14 03:07:00,3.42,6.338,6.784553,85.686707,1
248353,11.5,1531561020,           2018-07-14 09:37:00,           2018-07-14 03:37:00,3.42,6.338,6.784553,85.686707,0.999
248353,11.5,1531562820,           2018-07-14 10:07:00,           2018-07-14 04:07:00,3.42,6.377,6.857549,86.69498,1
248353,11.5,1531564620,           2018-07-14 10:37:00,           2018-07-14 04:37:00,3.42,6.435,6.966542,88.203435,1
248353,11.5,1531566420,           2018-07-14 11:07:00,           2018-07-14 05:07:00,3.42,6.435,7.061535,89.406152,1
248353,11.5,1531568220,           2018-07-14 11:37:00,           2018-07-14 05:37:00,3.42,6.357,6.945543,87.762564,1
248353,11.5,1531570020,           2018-07-14 12:07:00,           2018-07-14 06:07:00,3.42,6.396,6.943543,87.824759,1
248353,11.5,1531571820,           2018-07-14 12:37:00,           2018-07-14 06:37:00,3.42,6.367,6.899546,87.203637,0.999
248353,11.5,1531573620,           2018-07-14 13:07:00,           2018-07-14 07:07:00,3.42,6.406,6.915545,87.492967,1
248353,11.5,1531575420,           2018-07-14 13:37:00,           2018-07-14 07:37:00,3.42,6.425,7.097533,89.838984,0.999
248353,11.5,1531577220,           2018-07-14 14:07:00,           2018-07-14 08:07:00,3.42,6.357,6.801552,85.943127,0.999
248353,11.5,1531579020,           2018-07-14 14:37:00,           2018-07-14 08:37:00,3.42,6.319,6.749556,85.203294,1
248353,11.5,1531580820,           2018-07-14 15:07:00,           2018-07-14 09:07:00,3.42,6.319,6.777554,85.55673,1
248353,11.5,1531582620,           2018-07-14 15:37:00,           2018-07-14 09:37:00,3.42,6.338,6.783553,85.674079,0.999
248353,11.5,1531584420,           2018-07-14 16:07:00,           2018-07-14 10:07:00,3.42,6.425,6.940543,87.851844,0.999
248353,11.5,1531586220,           2018-07-14 16:37:00,           2018-07-14 10:37:00,3.42,6.396,6.921545,87.546512,0.999
248353,11.5,1531588020,           2018-07-14 17:07:00,           2018-07-14 11:07:00,3.42,6.387,6.951543,87.905729,0.999
248353,11.5,1531589820,           2018-07-14 17:37:00,           2018-07-14 11:37:00,3.42,6.425,6.967542,88.193581,1
248353,11.5,1531591620,           2018-07-14 18:07:00,           2018-07-14 12:07:00,3.42,6.387,6.861548,86.767709,1
248353,11.5,1531593420,           2018-07-14 18:37:00,           2018-07-14 12:37:00,3.42,6.357,6.864548,86.739131,1
248353,11.5,1531595220,           2018-07-14 19:07:00,           2018-07-14 13:07:00,3.42,6.406,6.943543,87.84719,0.999
248353,11.5,1531597020,           2018-07-14 19:37:00,           2018-07-14 13:37:00,3.42,6.435,7.005539,88.697182,1
248353,11.5,1531598820,           2018-07-14 20:07:00,           2018-07-14 14:07:00,3.42,6.464,7.086534,89.789073,1
248353,11.5,1531600620,           2018-07-14 20:37:00,           2018-07-14 14:37:00,3.42,6.445,7.113532,90.087469,0.999
248353,11.5,1531602420,           2018-07-14 21:07:00,           2018-07-14 15:07:00,3.42,6.425,7.156529,90.585743,0.999
248353,11.5,1531604220,           2018-07-14 21:37:00,           2018-07-14 15:37:00,3.42,6.464,7.254523,91.917557,1
248353,11.5,1531606020,           2018-07-14 22:07:00,           2018-07-14 16:07:00,3.42,6.522,7.513506,95.339858,0.999
248353,11.5,1531607820,           2018-07-14 22:37:00,           2018-07-14 16:37:00,3.42,6.6,7.76049,98.669676,0.999
248353,11.5,1531609620,           2018-07-14 23:07:00,           2018-07-14 17:07:00,3.42,6.348,6.882547,86.946558,0.999
248353,11.5,1531611420,           2018-07-14 23:37:00,           2018-07-14 17:37:00,3.42,6.328,6.769554,85.475418,0.999
248353,11.5,1531613220,           2018-07-15 00:07:00,           2018-07-14 18:07:00,3.42,6.348,6.854549,86.59286,1
248353,11.5,1531615020,           2018-07-15 00:37:00,           2018-07-14 18:37:00,3.42,6.416,7.092533,89.755074,1
248353,11.5,1531616820,           2018-07-15 01:07:00,           2018-07-14 19:07:00,3.42,6.493,7.398514,93.811329,1
248353,11.5,1531618620,           2018-07-15 01:37:00,           2018-07-14 19:37:00,3.42,6.416,7.227524,91.463369,1
248353,11.5,1531620420,           2018-07-15 02:07:00,           2018-07-14 20:07:00,3.42,6.455,7.214526,91.389789,0.999
248353,11.5,1531622220,           2018-07-15 02:37:00,           2018-07-14 20:37:00,3.42,6.445,7.270522,92.075623,1
248353,11.5,1531624020,           2018-07-15 03:07:00,           2018-07-14 21:07:00,3.42,6.406,7.036537,89.023715,0.999
248353,11.5,1531625820,           2018-07-15 03:37:00,           2018-07-14 21:37:00,3.42,6.367,6.941543,87.734442,1
248353,11.5,1531627620,           2018-07-15 04:07:00,           2018-07-14 22:07:00,3.42,6.445,6.874548,87.060915,1
248353,11.5,1531629420,           2018-07-15 04:37:00,           2018-07-14 22:37:00,3.42,6.455,7.168529,90.807124,0.999
248353,11.5,1531631220,           2018-07-15 05:07:00,           2018-07-14 23:07:00,3.42,6.406,6.999539,88.555635,0.999
248353,11.5,1531633020,           2018-07-15 05:37:00,           2018-07-14 23:37:00,3.42,6.435,7.026538,88.963046,0.999
248353,11.5,1531634820,           2018-07-15 06:07:00,           2018-07-15 00:07:00,3.42,6.406,7.038537,89.049016,0.999
248353,11.5,1531636620,           2018-07-15 06:37:00,           2018-07-15 00:37:00,3.42,6.367,6.977541,88.189417,1
248353,11.5,1531638420,           2018-07-15 07:07:00,           2018-07-15 01:07:00,3.42,6.357,6.845549,86.499066,0.999
248353,11.5,1531640220,           2018-07-15 07:37:00,           2018-07-15 01:37:00,3.42,6.387,6.83955,86.489526,0.999
248353,11.5,1531642020,           2018-07-15 08:07:00,           2018-07-15 02:07:00,3.42,6.396,6.958542,88.014472,1
248353,11.5,1531643820,           2018-07-15 08:37:00,           2018-07-15 02:37:00,3.42,6.396,6.932544,87.685635,0.999
248353,11.5,1531645620,           2018-07-15 09:07:00,           2018-07-15 03:07:00,3.42,6.387,6.847549,86.590684,0.999
248353,11.5,1531647420,           2018-07-15 09:37:00,           2018-07-15 03:37:00,3.42,6.387,6.902546,87.286141,0.999
248353,11.5,1531649220,           2018-07-15 10:07:00,           2018-07-15 04:07:00,3.42,6.464,7.213526,91.398106,0.999
248353,11.5,1531651020,           2018-07-15 10:37:00,           2018-07-15 04:37:00,3.42,6.493,7.399514,93.824008,0.999
248353,11.5,1531652820,           2018-07-15 11:07:00,           2018-07-15 05:07:00,3.42,6.455,7.219525,91.453122,1
248353,11.5,1531654620,           2018-07-15 11:37:00,           2018-07-15 05:37:00,3.42,6.357,6.957542,87.914184,1
248353,11.5,1531656420,           2018-07-15 12:07:00,           2018-07-15 06:07:00,3.42,6.387,6.934544,87.69077,0.999
248353,11.5,1531658220,           2018-07-15 12:37:00,           2018-07-15 06:37:00,3.42,6.348,6.83255,86.314954,1
248353,11.5,1531660020,           2018-07-15 13:07:00,           2018-07-15 07:07:00,3.42,6.387,6.766555,85.566466,1
248353,11.5,1531661820,           2018-07-15 13:37:00,           2018-07-15 07:37:00,3.42,6.377,6.746556,85.291781,1
248353,11.5,1531663620,           2018-07-15 14:07:00,           2018-07-15 08:07:00,3.42,6.406,6.809552,86.151982,0.999
248353,11.5,1531665420,           2018-07-15 14:37:00,           2018-07-15 08:37:00,3.42,6.396,6.893546,87.19238,0.999
248353,11.5,1531667220,           2018-07-15 15:07:00,           2018-07-15 09:07:00,3.42,6.367,6.846549,86.533812,1
248353,11.5,1531669020,           2018-07-15 15:37:00,           2018-07-15 09:37:00,3.42,6.357,6.827551,86.271637,1
248353,11.5,1531670820,           2018-07-15 16:07:00,           2018-07-15 10:07:00,3.42,6.435,6.929544,87.735009,0.999
248353,11.5,1531672620,           2018-07-15 16:37:00,           2018-07-15 10:37:00,3.42,6.396,6.915545,87.470626,1
248353,11.5,1531674420,           2018-07-15 17:07:00,           2018-07-15 11:07:00,3.42,6.484,7.199527,91.267277,1
248353,11.5,1531676220,           2018-07-15 17:37:00,           2018-07-15 11:37:00,3.42,6.406,6.99554,88.505032,1
248353,11.5,1531678020,           2018-07-15 18:07:00,           2018-07-15 12:07:00,3.42,6.425,7.000539,88.61126,1
248353,11.5,1531679820,           2018-07-15 18:37:00,           2018-07-15 12:37:00,3.42,6.396,6.942543,87.812111,0.999
248353,11.5,1531681620,           2018-07-15 19:07:00,           2018-07-15 13:07:00,3.42,6.416,6.905546,87.38877,0.999
248353,11.5,1531683420,           2018-07-15 19:37:00,           2018-07-15 13:37:00,3.42,6.377,6.884547,87.036299,0.999
248353,11.5,1531685220,           2018-07-15 20:07:00,           2018-07-15 14:07:00,3.42,6.387,6.857549,86.71713,1
248353,11.5,1531687020,           2018-07-15 20:37:00,           2018-07-15 14:37:00,3.42,6.377,6.912545,87.39026,0.999
248353,11.5,1531688820,           2018-07-15 21:07:00,           2018-07-15 15:07:00,3.42,6.396,6.942543,87.812111,0.999
248353,11.5,1531690620,           2018-07-15 21:37:00,           2018-07-15 15:37:00,3.42,6.377,6.895546,87.175355,1
248353,11.5,1531692420,           2018-07-15 22:07:00,           2018-07-15 16:07:00,3.42,6.416,6.976541,88.287206,0.999
248353,11.5,1531694220,           2018-07-15 22:37:00,           2018-07-15 16:37:00,3.42,6.387,6.898546,87.235562,0.999
248353,11.5,1531696020,           2018-07-15 23:07:00,           2018-07-15 17:07:00,3.42,6.377,6.821551,86.239889,0.999
248353,11.5,1531697820,           2018-07-15 23:37:00,           2018-07-15 17:37:00,3.42,6.319,6.83955,86.339338,0.999
248353,11.5,1531699620,           2018-07-16 00:07:00,           2018-07-15 18:07:00,3.42,6.367,6.798553,85.927178,1
248353,11.5,1531701420,           2018-07-16 00:37:00,           2018-07-15 18:37:00,3.42,6.377,6.758555,85.443478,0.999
248353,11.5,1531703220,           2018-07-16 01:07:00,           2018-07-15 19:07:00,3.42,6.396,6.924544,87.584455,0.999
248353,11.5,1531705020,           2018-07-16 01:37:00,           2018-07-15 19:37:00,3.42,6.396,6.918545,87.508569,1
248353,11.5,1531706820,           2018-07-16 02:07:00,           2018-07-15 20:07:00,3.42,6.406,6.877547,87.012237,0.999
248353,11.5,1531708620,           2018-07-16 02:37:00,           2018-07-15 20:37:00,3.42,6.396,6.882547,87.053256,0.999
248353,11.5,1531710420,           2018-07-16 03:07:00,           2018-07-15 21:07:00,3.42,6.377,6.84455,86.530642,0.999
248353,11.5,1531712220,           2018-07-16 03:37:00,           2018-07-15 21:37:00,3.42,6.387,6.863548,86.792999,1
248353,11.5,1531714020,           2018-07-16 04:07:00,           2018-07-15 22:07:00,3.42,6.328,6.801552,85.879437,1
248353,11.5,1531715820,           2018-07-16 04:37:00,           2018-07-15 22:37:00,3.42,6.425,6.901546,87.358223,1
248353,11.5,1531717620,           2018-07-16 05:07:00,           2018-07-15 23:07:00,3.42,6.416,6.859549,86.806684,1
248353,11.5,1531719420,           2018-07-16 05:37:00,           2018-07-15 23:37:00,3.42,6.387,7.012539,88.677054,0.999
248353,11.5,1531721220,           2018-07-16 06:07:00,           2018-07-16 00:07:00,3.42,6.425,7.001539,88.623917,1
248353,11.5,1531723020,           2018-07-16 06:37:00,           2018-07-16 00:37:00,3.42,6.319,6.945543,87.677345,0.999
248353,11.5,1531724820,           2018-07-16 07:07:00,           2018-07-16 01:07:00,3.42,6.328,6.724557,84.907265,0.999
248353,11.5,1531726620,           2018-07-16 07:37:00,           2018-07-16 01:37:00,3.42,6.328,6.638563,83.821462,0.999
248353,11.5,1531728420,           2018-07-16 08:07:00,           2018-07-16 02:07:00,3.42,6.319,6.586566,83.145792,0.999
248353,11.5,1531730220,           2018-07-16 08:37:00,           2018-07-16 02:37:00,3.42,6.387,6.723558,85.022745,0.999
248353,11.5,1531732020,           2018-07-16 09:07:00,           2018-07-16 03:07:00,3.42,6.416,6.83855,86.540949,0.999
248353,11.5,1531733820,           2018-07-16 09:37:00,           2018-07-16 03:37:00,3.42,6.445,6.908546,87.491471,1
248353,11.5,1531735620,           2018-07-16 10:07:00,           2018-07-16 04:07:00,3.42,6.357,6.850549,86.562241,0.999
248353,11.5,1531737420,           2018-07-16 10:37:00,           2018-07-16 04:37:00,3.42,6.348,6.739556,85.140171,1
248353,11.5,1531739220,           2018-07-16 11:07:00,           2018-07-16 05:07:00,3.42,6.357,6.650562,84.035245,0.999
248353,11.5,1531741020,           2018-07-16 11:37:00,           2018-07-16 05:37:00,3.42,6.348,6.722557,84.925426,1
248353,11.5,1531742820,           2018-07-16 12:07:00,           2018-07-16 06:07:00,3.42,6.406,6.826551,86.367046,1
248353,11.5,1531744620,           2018-07-16 12:37:00,           2018-07-16 06:37:00,3.42,6.377,6.744556,85.266498,0.999
248353,11.5,1531746420,           2018-07-16 13:07:00,           2018-07-16 07:07:00,3.42,6.357,6.693559,84.578549,1
248353,11.5,1531748220,           2018-07-16 13:37:00,           2018-07-16 07:37:00,3.42,6.338,6.644563,83.918669,0.999
248353,11.5,1531750020,           2018-07-16 14:07:00,           2018-07-16 08:07:00,3.42,6.367,6.702559,84.71391,1
248353,11.5,1531751820,           2018-07-16 14:37:00,           2018-07-16 08:37:00,3.42,6.445,7.002539,88.681831,0.999
248353,11.5,1531753620,           2018-07-16 15:07:00,           2018-07-16 09:07:00,3.42,6.455,7.040537,89.185794,1
248353,11.5,1531755420,           2018-07-16 15:37:00,           2018-07-16 09:37:00,3.42,6.338,6.695559,84.56274,1
248353,11.5,1531757220,           2018-07-16 16:07:00,           2018-07-16 10:07:00,3.42,6.348,6.654562,84.066445,1
248353,11.5,1531759020,           2018-07-16 16:37:00,           2018-07-16 10:37:00,3.42,6.542,7.231525,91.808532,1
248353,11.5,1531760820,           2018-07-16 17:07:00,           2018-07-16 11:07:00,3.42,6.503,7.277522,92.300709,0.999
248353,11.5,1531762620,           2018-07-16 17:37:00,           2018-07-16 11:37:00,3.42,6.6,7.745491,98.478973,0.999
248353,11.5,1531764420,           2018-07-16 18:07:00,           2018-07-16 12:07:00,3.42,6.648,7.832486,99.706729,0.998
248353,11.5,1531766220,           2018-07-16 18:37:00,           2018-07-16 12:37:00,3.42,6.445,7.207526,91.277829,0.999
248353,11.5,1531768020,           2018-07-16 19:07:00,           2018-07-16 13:07:00,3.42,6.348,6.736557,85.102275,0.999
248353,11.5,1531769820,           2018-07-16 19:37:00,           2018-07-16 13:37:00,3.42,6.377,6.768555,85.569893,1
248353,11.5,1531771620,           2018-07-16 20:07:00,           2018-07-16 14:07:00,3.42,6.484,7.197527,91.241925,0.999
248353,11.5,1531773420,           2018-07-16 20:37:00,           2018-07-16 14:37:00,3.42,6.348,6.745556,85.215964,1
248353,11.5,1531775220,           2018-07-16 21:07:00,           2018-07-16 15:07:00,3.42,6.377,6.772554,85.620458,0.999
248353,11.5,1531777020,           2018-07-16 21:37:00,           2018-07-16 15:37:00,3.42,6.377,6.813552,86.138757,0.999
248353,11.5,1531778820,           2018-07-16 22:07:00,           2018-07-16 16:07:00,3.42,6.522,7.168529,90.962396,0.999
248353,11.5,1531780620,           2018-07-16 22:37:00,           2018-07-16 16:37:00,3.42,6.348,6.792553,85.809671,0.999
248353,11.5,1531782420,           2018-07-16 23:07:00,           2018-07-16 17:07:00,3.42,6.377,6.750556,85.342347,0.999
248353,11.5,1531784220,           2018-07-16 23:37:00,           2018-07-16 17:37:00,3.42,6.396,6.916545,87.483274,0.999
248353,11.5,1531786020,           2018-07-17 00:07:00,           2018-07-16 18:07:00,3.42,6.416,6.98854,88.439055,0.999
248353,11.5,1531787820,           2018-07-17 00:37:00,           2018-07-16 18:37:00,3.42,6.406,6.956542,88.01165,0.999
248353,11.5,1531789620,           2018-07-17 01:07:00,           2018-07-16 19:07:00,3.42,6.416,6.798553,86.034788,0.999
248353,11.5,1531791420,           2018-07-17 01:37:00,           2018-07-16 19:37:00,3.42,6.435,6.898546,87.342543,0.999
248353,11.5,1531793220,           2018-07-17 02:07:00,           2018-07-16 20:07:00,3.42,6.387,7.215525,91.243922,0.999
248353,11.5,1531795020,           2018-07-17 02:37:00,           2018-07-16 20:37:00,3.42,6.338,6.697559,84.587998,0.999
248353,11.5,1531796820,           2018-07-17 03:07:00,           2018-07-16 21:07:00,3.42,6.406,6.941543,87.821888,1
248353,11.5,1531798620,           2018-07-17 03:37:00,           2018-07-16 21:37:00,3.42,6.357,6.702559,84.692264,1
248353,11.5,1531800420,           2018-07-17 04:07:00,           2018-07-16 22:07:00,3.42,6.396,6.787553,85.851737,1
248353,11.5,1531802220,           2018-07-17 04:37:00,           2018-07-16 22:37:00,3.42,6.416,6.870548,86.945878,0.999
248353,11.5,1531804020,           2018-07-17 05:07:00,           2018-07-16 23:07:00,3.42,6.416,6.83855,86.540949,1
248353,11.5,1531805820,           2018-07-17 05:37:00,           2018-07-16 23:37:00,3.42,6.387,6.801552,86.009029,1
248353,11.5,1531807620,           2018-07-17 06:07:00,           2018-07-17 00:07:00,3.42,6.396,6.858549,86.749715,0.999
248353,11.5,1531809420,           2018-07-17 06:37:00,           2018-07-17 00:37:00,3.42,6.464,6.915545,87.622581,0.999
248353,11.5,1531811220,           2018-07-17 07:07:00,           2018-07-17 01:07:00,3.42,6.416,6.921545,87.591234,0.999
248353,11.5,1531813020,           2018-07-17 07:37:00,           2018-07-17 01:37:00,3.42,6.348,6.819551,86.150737,0.999
248353,11.5,1531814820,           2018-07-17 08:07:00,           2018-07-17 02:07:00,3.42,6.338,6.632563,83.767123,1
248353,11.5,1531816620,           2018-07-17 08:37:00,           2018-07-17 02:37:00,3.42,6.309,6.665561,84.121469,0.999
248353,11.5,1531818420,           2018-07-17 09:07:00,           2018-07-17 03:07:00,3.42,6.406,6.785554,85.848363,1
248353,11.5,1531820220,           2018-07-17 09:37:00,           2018-07-17 03:37:00,3.42,6.416,6.793553,85.971518,0.999
248353,11.5,1531822020,           2018-07-17 10:07:00,           2018-07-17 04:07:00,3.42,6.493,6.99954,88.75244,0.999
248353,11.5,1531823820,           2018-07-17 10:37:00,           2018-07-17 04:37:00,3.42,6.396,6.913545,87.445331,0.998
248353,11.5,1531825620,           2018-07-17 11:07:00,           2018-07-17 05:07:00,3.42,6.396,6.750556,85.383777,1
248353,11.5,1531827420,           2018-07-17 11:37:00,           2018-07-17 05:37:00,3.42,6.377,6.68756,84.545936,1
248353,11.5,1531829220,           2018-07-17 12:07:00,           2018-07-17 06:07:00,3.42,6.387,6.722558,85.0101,1
248353,11.5,1531831020,           2018-07-17 12:37:00,           2018-07-17 06:37:00,3.42,6.406,6.803552,86.076077,1
248353,11.5,1531832820,           2018-07-17 13:07:00,           2018-07-17 07:07:00,3.42,6.522,7.00254,88.856138,0.999
248353,11.5,1531834620,           2018-07-17 13:37:00,           2018-07-17 07:37:00,3.42,6.396,6.793553,85.927622,0.999
248353,11.5,1531836420,           2018-07-17 14:07:00,           2018-07-17 08:07:00,3.42,6.319,6.547569,82.653506,1
248353,11.5,1531838220,           2018-07-17 14:37:00,           2018-07-17 08:37:00,3.42,6.406,6.776554,85.734505,0.999
248353,11.5,1531840020,           2018-07-17 15:07:00,           2018-07-17 09:07:00,3.42,6.464,7.134531,90.397211,0.999
248353,11.5,1531841820,           2018-07-17 15:37:00,           2018-07-17 09:37:00,3.42,6.445,6.956542,88.099314,1
248353,11.5,1531843620,           2018-07-17 16:07:00,           2018-07-17 10:07:00,3.42,6.474,6.830551,86.567748,0.999
248353,11.5,1531845420,           2018-07-17 16:37:00,           2018-07-17 10:37:00,3.42,6.377,6.727557,85.051594,0.999
248353,11.5,1531847220,           2018-07-17 17:07:00,           2018-07-17 11:07:00,3.42,6.357,6.578567,83.125527,0.999
248353,11.5,1531849020,           2018-07-17 17:37:00,           2018-07-17 11:37:00,3.42,6.338,6.602565,83.388258,0.999
248353,11.5,1531850820,           2018-07-17 18:07:00,           2018-07-17 12:07:00,3.42,6.309,6.619564,83.540972,1
248353,11.5,1531852620,           2018-07-17 18:37:00,           2018-07-17 12:37:00,3.42,6.319,6.716558,84.786744,0.999
248353,11.5,1531854420,           2018-07-17 19:07:00,           2018-07-17 13:07:00,3.42,6.416,6.750556,85.427394,1
248353,11.5,1531856220,           2018-07-17 19:37:00,           2018-07-17 13:37:00,3.42,6.425,6.924544,87.649333,1
248353,11.5,1531858020,           2018-07-17 20:07:00,           2018-07-17 14:07:00,3.42,6.416,6.931544,87.717775,0.999
248353,11.5,1531859820,           2018-07-17 20:37:00,           2018-07-17 14:37:00,3.42,6.425,6.99554,88.547976,0.999
248353,11.5,1531861620,           2018-07-17 21:07:00,           2018-07-17 15:07:00,3.42,6.387,6.660562,84.226131,1
248353,11.5,1531863420,           2018-07-17 21:37:00,           2018-07-17 15:37:00,3.42,6.445,7.190527,91.062551,1
248353,11.5,1531865220,           2018-07-17 22:07:00,           2018-07-17 16:07:00,3.42,6.455,7.060536,89.439127,0.999
