"","Sensor","deployment","year","timestamp","depth","Temperature","PAR","Acceleration.X","Acceleration.Y","Acceleration.Z","Battery"
"3",695220,"Summer2018",2018,2018-07-03 13:07:00,9,6.554,8.5152,1.134,-0.049,0.227,3.52
"4",695220,"Summer2018",2018,2018-07-03 13:37:00,9,6.456,25.82521,1.139,-0.05,0.211,3.52
"5",695220,"Summer2018",2018,2018-07-03 14:07:00,9,6.456,2.32201,1.127,-0.058,0.223,3.52
"6",695220,"Summer2018",2018,2018-07-03 14:37:00,9,6.456,3.71708,1.135,-0.068,0.232,3.52
"9",695220,"Summer2018",2018,2018-07-03 16:07:00,9,6.466,0.31987,1.142,-0.072,0.233,3.51
"10",695220,"Summer2018",2018,2018-07-03 16:37:00,9,6.573,4.13444,1.134,-0.064,0.238,3.51
"11",695220,"Summer2018",2018,2018-07-03 17:07:00,9,6.495,2.19359,1.136,-0.068,0.231,3.51
"12",695220,"Summer2018",2018,2018-07-03 17:37:00,9,6.495,8.01905,1.135,-0.063,0.259,3.51
"13",695220,"Summer2018",2018,2018-07-03 18:07:00,9,6.475,0.15935,1.134,-0.071,0.24,3.51
"14",695220,"Summer2018",2018,2018-07-03 18:37:00,9,6.368,3.03998,1.142,-0.072,0.2,3.51
"15",695220,"Summer2018",2018,2018-07-03 19:07:00,9,6.426,3.1071,1.127,-0.057,0.179,3.51
"19",695220,"Summer2018",2018,2018-07-03 21:07:00,9,6.524,1.58361,1.139,-0.072,0.227,3.5
"20",695220,"Summer2018",2018,2018-07-03 21:37:00,9,6.544,0.22356,1.135,-0.073,0.236,3.5
"21",695220,"Summer2018",2018,2018-07-03 22:07:00,9,6.407,0.10098,1.136,-0.072,0.24,3.5
"23",695220,"Summer2018",2018,2018-07-03 23:07:00,9,6.505,0.73431,1.136,-0.065,0.224,3.5
"24",695220,"Summer2018",2018,2018-07-03 23:37:00,9,6.475,0.88899,1.143,-0.068,0.216,3.5
"26",695220,"Summer2018",2018,2018-07-04 00:37:00,9,6.563,0.97655,1.142,-0.071,0.216,3.49
"27",695220,"Summer2018",2018,2018-07-04 01:07:00,9,6.661,0.50666,1.135,-0.072,0.231,3.49
"30",695220,"Summer2018",2018,2018-07-04 02:37:00,9,6.387,1.41142,1.137,-0.071,0.224,3.49
"32",695220,"Summer2018",2018,2018-07-04 03:37:00,9,6.485,0.13017,1.132,-0.064,0.225,3.49
"34",695220,"Summer2018",2018,2018-07-04 04:37:00,9,6.495,2.08269,1.139,-0.071,0.247,3.49
"35",695220,"Summer2018",2018,2018-07-04 05:07:00,9,6.524,1.02033,1.136,-0.068,0.231,3.49
"37",695220,"Summer2018",2018,2018-07-04 06:07:00,9,6.456,0.57087,1.137,-0.072,0.231,3.48
"38",695220,"Summer2018",2018,2018-07-04 06:37:00,9,6.417,2.98452,1.135,-0.064,0.216,3.48
"39",695220,"Summer2018",2018,2018-07-04 07:07:00,9,6.544,3.45149,1.139,-0.069,0.224,3.48
"40",695220,"Summer2018",2018,2018-07-04 07:37:00,9,6.563,3.59742,1.139,-0.056,0.204,3.48
"42",695220,"Summer2018",2018,2018-07-04 08:37:00,9,6.466,9.09308,1.137,-0.055,0.204,3.48
"43",695220,"Summer2018",2018,2018-07-04 09:07:00,9,6.534,13.7336,1.136,-0.045,0.195,3.48
"44",695220,"Summer2018",2018,2018-07-04 09:37:00,9,6.466,11.92992,1.134,-0.049,0.211,3.48
"45",695220,"Summer2018",2018,2018-07-04 10:07:00,9,6.602,17.08703,1.129,-0.048,0.211,3.48
"46",695220,"Summer2018",2018,2018-07-04 10:37:00,9,6.534,20.80528,1.134,-0.055,0.195,3.48
"47",695220,"Summer2018",2018,2018-07-04 11:07:00,9,6.446,22.34336,1.137,-0.049,0.199,3.48
"48",695220,"Summer2018",2018,2018-07-04 11:37:00,9,6.417,25.67928,1.128,-0.052,0.217,3.48
"49",695220,"Summer2018",2018,2018-07-04 12:07:00,9,6.426,28.73793,1.136,-0.065,0.232,3.48
"50",695220,"Summer2018",2018,2018-07-04 12:37:00,9,6.524,11.8482,1.136,-0.064,0.225,3.47
"52",695220,"Summer2018",2018,2018-07-04 13:37:00,9,6.515,5.2289,1.139,-0.117,0.255,3.47
"53",695220,"Summer2018",2018,2018-07-04 14:07:00,9,6.554,8.81873,1.136,-0.093,0.254,3.47
"54",695220,"Summer2018",2018,2018-07-04 14:37:00,9,6.515,9.40828,1.136,-0.097,0.246,3.47
"55",695220,"Summer2018",2018,2018-07-04 15:07:00,9,6.602,26.4848,1.128,-0.116,0.259,3.47
"56",695220,"Summer2018",2018,2018-07-04 15:37:00,9,6.602,10.68661,1.142,-0.097,0.255,3.47
"57",695220,"Summer2018",2018,2018-07-04 16:07:00,9,6.68,6.72029,1.136,-0.119,0.249,3.47
"58",695220,"Summer2018",2018,2018-07-04 16:37:00,9,6.651,9.27695,1.143,-0.084,0.224,3.47
"59",695220,"Summer2018",2018,2018-07-04 17:07:00,9,6.289,12.75296,1.142,-0.076,0.222,3.47
"61",695220,"Summer2018",2018,2018-07-04 18:07:00,9,6.612,2.48545,1.136,-0.084,0.232,3.47
"62",695220,"Summer2018",2018,2018-07-04 18:37:00,9,6.612,2.00097,1.144,-0.082,0.224,3.47
"63",695220,"Summer2018",2018,2018-07-04 19:07:00,9,6.475,1.34429,1.142,-0.087,0.233,3.47
"64",695220,"Summer2018",2018,2018-07-04 19:37:00,9,6.446,1.52232,1.134,-0.087,0.247,3.47
"65",695220,"Summer2018",2018,2018-07-04 20:07:00,9,6.475,0.13601,1.136,-0.087,0.238,3.47
"69",695220,"Summer2018",2018,2018-07-04 22:07:00,9,6.495,0.10974,1.136,-0.077,0.209,3.47
"71",695220,"Summer2018",2018,2018-07-04 23:07:00,9,6.446,0.50666,1.136,-0.073,0.215,3.46
"77",695220,"Summer2018",2018,2018-07-05 02:07:00,9,6.534,0.83938,1.132,-0.077,0.227,3.46
"84",695220,"Summer2018",2018,2018-07-05 05:37:00,9,6.515,1.11081,1.136,-0.08,0.238,3.46
"85",695220,"Summer2018",2018,2018-07-05 06:07:00,9,6.387,0.59714,1.139,-0.079,0.24,3.46
"88",695220,"Summer2018",2018,2018-07-05 07:37:00,9,6.515,3.7988,1.137,-0.08,0.222,3.46
"89",695220,"Summer2018",2018,2018-07-05 08:07:00,9,6.554,6.71737,1.134,-0.082,0.236,3.46
"90",695220,"Summer2018",2018,2018-07-05 08:37:00,9,6.593,6.56268,1.136,-0.09,0.24,3.46
"93",695220,"Summer2018",2018,2018-07-05 10:07:00,9,6.485,17.27381,1.132,-0.089,0.236,3.46
"95",695220,"Summer2018",2018,2018-07-05 11:07:00,9,6.456,21.06211,1.134,-0.113,0.255,3.46
"98",695220,"Summer2018",2018,2018-07-05 12:37:00,9,6.515,3.3581,1.132,-0.079,0.228,3.46
"99",695220,"Summer2018",2018,2018-07-05 13:07:00,9,6.563,2.09144,1.139,-0.08,0.233,3.46
"104",695220,"Summer2018",2018,2018-07-05 15:37:00,9,6.426,0.12725,1.144,-0.089,0.239,3.45
"105",695220,"Summer2018",2018,2018-07-05 16:07:00,9,6.338,4.43797,1.134,-0.082,0.239,3.45
"106",695220,"Summer2018",2018,2018-07-05 16:37:00,9,6.563,5.1034,1.139,-0.089,0.241,3.45
"107",695220,"Summer2018",2018,2018-07-05 17:07:00,9,6.515,3.00204,1.136,-0.097,0.24,3.45
"110",695220,"Summer2018",2018,2018-07-05 18:37:00,9,6.456,3.69665,1.14,-0.08,0.232,3.45
"111",695220,"Summer2018",2018,2018-07-05 19:07:00,9,6.407,1.56318,1.132,-0.073,0.233,3.45
"116",695220,"Summer2018",2018,2018-07-05 21:37:00,9,6.524,0.08347,1.136,-0.079,0.231,3.45
"118",695220,"Summer2018",2018,2018-07-05 22:37:00,9,6.524,0.83354,1.134,-0.08,0.236,3.45
"120",695220,"Summer2018",2018,2018-07-05 23:37:00,9,6.515,1.6128,1.127,-0.077,0.236,3.45
"125",695220,"Summer2018",2018,2018-07-06 02:07:00,9,6.534,0.83938,1.132,-0.08,0.23,3.45
"126",695220,"Summer2018",2018,2018-07-06 02:37:00,9,6.397,0.04845,1.132,-0.077,0.224,3.45
"127",695220,"Summer2018",2018,2018-07-06 03:07:00,9,6.485,0.28777,1.132,-0.079,0.233,3.45
"130",695220,"Summer2018",2018,2018-07-06 04:37:00,9,6.485,0.21189,1.134,-0.05,0.204,3.45
"132",695220,"Summer2018",2018,2018-07-06 05:37:00,9,6.397,0.07763,1.137,-0.056,0.208,3.45
"133",695220,"Summer2018",2018,2018-07-06 06:07:00,9,6.515,0.52126,1.12,-0.049,0.192,3.45
"134",695220,"Summer2018",2018,2018-07-06 06:37:00,9,6.348,0.78684,1.129,-0.045,0.176,3.45
"135",695220,"Summer2018",2018,2018-07-06 07:07:00,9,6.397,3.72584,1.144,-0.042,0.184,3.45
"136",695220,"Summer2018",2018,2018-07-06 07:37:00,9,6.544,3.90387,1.134,-0.052,0.191,3.45
"137",695220,"Summer2018",2018,2018-07-06 08:07:00,9,6.515,5.36315,1.131,-0.048,0.214,3.45
"138",695220,"Summer2018",2018,2018-07-06 08:37:00,9,6.554,6.59771,1.136,-0.056,0.227,3.45
"139",695220,"Summer2018",2018,2018-07-06 09:07:00,9,6.602,11.90949,1.142,-0.061,0.238,3.45
"140",695220,"Summer2018",2018,2018-07-06 09:37:00,9,6.495,14.39027,1.134,-0.063,0.231,3.45
"141",695220,"Summer2018",2018,2018-07-06 10:07:00,9,6.417,18.75353,1.136,-0.064,0.259,3.45
"142",695220,"Summer2018",2018,2018-07-06 10:37:00,9,6.25,21.17885,1.136,-0.061,0.228,3.45
"143",695220,"Summer2018",2018,2018-07-06 11:07:00,9,6.602,22.98252,1.136,-0.049,0.207,3.45
"144",695220,"Summer2018",2018,2018-07-06 11:37:00,9,6.554,26.72121,1.132,-0.044,0.204,3.45
"145",695220,"Summer2018",2018,2018-07-06 12:07:00,9,6.69,29.69522,1.136,-0.056,0.224,3.45
"146",695220,"Summer2018",2018,2018-07-06 12:37:00,9,6.534,32.75096,1.136,-0.052,0.214,3.45
"147",695220,"Summer2018",2018,2018-07-06 13:07:00,9,6.446,8.79247,1.136,-0.063,0.231,3.45
"148",695220,"Summer2018",2018,2018-07-06 13:37:00,9,6.407,6.9421,1.136,-0.079,0.243,3.45
"151",695220,"Summer2018",2018,2018-07-06 15:07:00,9,6.436,7.05884,1.139,-0.089,0.248,3.45
"153",695220,"Summer2018",2018,2018-07-06 16:07:00,9,6.671,8.64654,1.136,-0.079,0.244,3.45
"154",695220,"Summer2018",2018,2018-07-06 16:37:00,9,6.602,0.13892,1.136,-0.071,0.225,3.45
"155",695220,"Summer2018",2018,2018-07-06 17:07:00,9,6.289,8.01029,1.136,-0.071,0.236,3.45
"157",695220,"Summer2018",2018,2018-07-06 18:07:00,9,6.534,0.45705,1.136,-0.061,0.216,3.45
"160",695220,"Summer2018",2018,2018-07-06 19:37:00,9,6.563,0.49207,1.139,-0.065,0.233,3.45
"163",695220,"Summer2018",2018,2018-07-06 21:07:00,9,6.358,0.65259,1.139,-0.068,0.243,3.45
"165",695220,"Summer2018",2018,2018-07-06 22:07:00,9,6.554,0.13017,1.136,-0.066,0.227,3.45
"166",695220,"Summer2018",2018,2018-07-06 22:37:00,9,6.475,0.19438,1.142,-0.064,0.241,3.45
"168",695220,"Summer2018",2018,2018-07-06 23:37:00,9,6.456,0.71096,1.134,-0.065,0.24,3.45
"174",695220,"Summer2018",2018,2018-07-07 02:37:00,9,6.407,1.0466,1.134,-0.063,0.24,3.45
"181",695220,"Summer2018",2018,2018-07-07 06:07:00,9,6.417,0.8744,1.139,-0.055,0.209,3.45
"183",695220,"Summer2018",2018,2018-07-07 07:07:00,9,6.505,3.44566,1.127,-0.061,0.248,3.45
"184",695220,"Summer2018",2018,2018-07-07 07:37:00,9,6.387,4.67437,1.129,-0.04,0.198,3.45
"185",695220,"Summer2018",2018,2018-07-07 08:07:00,9,6.368,5.11508,1.135,-0.057,0.233,3.45
"186",695220,"Summer2018",2018,2018-07-07 08:37:00,9,6.446,8.76036,1.127,-0.048,0.207,3.45
"187",695220,"Summer2018",2018,2018-07-07 09:07:00,9,6.417,11.46587,1.123,-0.041,0.183,3.45
"190",695220,"Summer2018",2018,2018-07-07 10:37:00,9,6.554,22.70526,1.144,-0.05,0.216,3.45
"191",695220,"Summer2018",2018,2018-07-07 11:07:00,9,6.426,24.8183,1.129,-0.045,0.207,3.45
"192",695220,"Summer2018",2018,2018-07-07 11:37:00,9,6.446,8.25253,1.129,-0.04,0.216,3.45
"193",695220,"Summer2018",2018,2018-07-07 12:07:00,9,6.328,23.55456,1.135,-0.042,0.207,3.45
"194",695220,"Summer2018",2018,2018-07-07 12:37:00,9,6.466,20.53677,1.129,-0.048,0.206,3.45
"195",695220,"Summer2018",2018,2018-07-07 13:07:00,9,6.573,15.31254,1.139,-0.05,0.214,3.45
"196",695220,"Summer2018",2018,2018-07-07 13:37:00,9,6.729,18.91988,1.132,-0.058,0.252,3.45
"197",695220,"Summer2018",2018,2018-07-07 14:07:00,9,6.505,5.31354,1.129,-0.077,0.259,3.45
"199",695220,"Summer2018",2018,2018-07-07 15:07:00,9,6.348,1.27716,1.139,-0.058,0.22,3.45
"200",695220,"Summer2018",2018,2018-07-07 15:37:00,9,6.319,6.8487,1.136,-0.063,0.238,3.45
"201",695220,"Summer2018",2018,2018-07-07 16:07:00,9,6.475,0.32279,1.132,-0.049,0.217,3.45
"202",695220,"Summer2018",2018,2018-07-07 16:37:00,9,6.651,0.58838,1.136,-0.057,0.227,3.45
"203",695220,"Summer2018",2018,2018-07-07 17:07:00,9,6.436,0.13309,1.139,-0.048,0.225,3.45
"204",695220,"Summer2018",2018,2018-07-07 17:37:00,9,6.397,2.21694,1.137,-0.04,0.203,3.45
"206",695220,"Summer2018",2018,2018-07-07 18:37:00,9,6.515,1.68284,1.129,-0.052,0.223,3.45
"207",695220,"Summer2018",2018,2018-07-07 19:07:00,9,6.426,2.45334,1.135,-0.063,0.243,3.45
"208",695220,"Summer2018",2018,2018-07-07 19:37:00,9,6.466,1.05243,1.136,-0.061,0.244,3.45
"209",695220,"Summer2018",2018,2018-07-07 20:07:00,9,6.554,1.26549,1.127,-0.057,0.231,3.45
"210",695220,"Summer2018",2018,2018-07-07 20:37:00,9,6.456,1.05535,1.139,-0.064,0.231,3.45
"211",695220,"Summer2018",2018,2018-07-07 21:07:00,9,6.387,0.13017,1.135,-0.064,0.243,3.45
"214",695220,"Summer2018",2018,2018-07-07 22:37:00,9,6.417,0.49207,1.143,-0.064,0.231,3.45
"217",695220,"Summer2018",2018,2018-07-08 00:07:00,9,6.563,0.73723,1.143,-0.049,0.211,3.45
"218",695220,"Summer2018",2018,2018-07-08 00:37:00,9,6.456,0.08639,1.144,-0.048,0.196,3.45
"219",695220,"Summer2018",2018,2018-07-08 01:07:00,9,6.505,0.70804,1.132,-0.043,0.211,3.45
"220",695220,"Summer2018",2018,2018-07-08 01:37:00,9,6.612,0.49791,1.144,-0.048,0.207,3.45
"229",695220,"Summer2018",2018,2018-07-08 06:07:00,9,6.515,1.2363,1.12,-0.063,0.24,3.45
"233",695220,"Summer2018",2018,2018-07-08 08:07:00,9,6.436,5.54994,1.136,-0.04,0.179,3.45
"239",695220,"Summer2018",2018,2018-07-08 11:07:00,9,6.554,5.17345,1.137,-0.061,0.248,3.45
"245",695220,"Summer2018",2018,2018-07-08 14:07:00,9,6.426,35.1471,1.132,-0.068,0.24,3.45
"246",695220,"Summer2018",2018,2018-07-08 14:37:00,9,6.475,8.20583,1.129,-0.064,0.241,3.45
"249",695220,"Summer2018",2018,2018-07-08 16:07:00,9,6.456,0.94153,1.136,-0.064,0.247,3.45
"250",695220,"Summer2018",2018,2018-07-08 16:37:00,9,6.583,2.03599,1.136,-0.071,0.239,3.45
"251",695220,"Summer2018",2018,2018-07-08 17:07:00,9,6.495,3.3114,1.136,-0.057,0.238,3.45
"252",695220,"Summer2018",2018,2018-07-08 17:37:00,9,6.563,0.71972,1.132,-0.064,0.243,3.45
"253",695220,"Summer2018",2018,2018-07-08 18:07:00,9,6.407,1.0787,1.136,-0.063,0.24,3.45
"254",695220,"Summer2018",2018,2018-07-08 18:37:00,9,6.475,0.88316,1.136,-0.064,0.233,3.45
"255",695220,"Summer2018",2018,2018-07-08 19:07:00,9,6.446,0.90067,1.139,-0.069,0.239,3.45
"256",695220,"Summer2018",2018,2018-07-08 19:37:00,9,6.436,1.52232,1.136,-0.071,0.247,3.45
"257",695220,"Summer2018",2018,2018-07-08 20:07:00,9,6.495,0.72264,1.132,-0.069,0.259,3.45
"259",695220,"Summer2018",2018,2018-07-08 21:07:00,9,6.544,0.14184,1.135,-0.055,0.23,3.45
"261",695220,"Summer2018",2018,2018-07-08 22:07:00,9,6.426,0.58546,1.136,-0.058,0.236,3.45
"264",695220,"Summer2018",2018,2018-07-08 23:37:00,9,6.358,0.35198,1.137,-0.055,0.222,3.45
"265",695220,"Summer2018",2018,2018-07-09 00:07:00,9,6.426,0.08347,1.136,-0.048,0.212,3.45
"266",695220,"Summer2018",2018,2018-07-09 00:37:00,9,6.524,0.74598,1.136,-0.056,0.231,3.45
"269",695220,"Summer2018",2018,2018-07-09 02:07:00,9,6.426,0.7635,1.135,-0.058,0.246,3.45
"272",695220,"Summer2018",2018,2018-07-09 03:37:00,9,6.456,0.41911,1.134,-0.057,0.24,3.45
"278",695220,"Summer2018",2018,2018-07-09 06:37:00,9,6.466,2.05934,1.132,-0.061,0.247,3.45
"281",695220,"Summer2018",2018,2018-07-09 08:07:00,9,6.495,7.54916,1.139,-0.066,0.243,3.45
"282",695220,"Summer2018",2018,2018-07-09 08:37:00,9,6.466,11.61472,1.129,-0.068,0.248,3.45
"288",695220,"Summer2018",2018,2018-07-09 11:37:00,9,6.407,35.72206,1.144,-0.073,0.255,3.45
"291",695220,"Summer2018",2018,2018-07-09 13:07:00,9,6.505,34.4233,1.134,-0.057,0.227,3.45
"294",695220,"Summer2018",2018,2018-07-09 14:37:00,9,6.495,32.18476,1.143,-0.058,0.248,3.45
"297",695220,"Summer2018",2018,2018-07-09 16:07:00,9,6.446,22.88329,1.136,-0.068,0.243,3.45
"298",695220,"Summer2018",2018,2018-07-09 16:37:00,9,6.485,17.83126,1.136,-0.063,0.24,3.45
"299",695220,"Summer2018",2018,2018-07-09 17:07:00,9,6.475,17.88963,1.139,-0.058,0.236,3.45
"301",695220,"Summer2018",2018,2018-07-09 18:07:00,9,6.544,7.68925,1.14,-0.068,0.241,3.45
"302",695220,"Summer2018",2018,2018-07-09 18:37:00,9,6.515,2.78314,1.136,-0.068,0.239,3.45
"303",695220,"Summer2018",2018,2018-07-09 19:07:00,9,6.534,1.9426,1.142,-0.064,0.255,3.45
"305",695220,"Summer2018",2018,2018-07-09 20:07:00,9,6.485,0.75182,1.136,-0.064,0.244,3.45
"314",695220,"Summer2018",2018,2018-07-10 00:37:00,9,6.515,0.08639,1.136,-0.061,0.233,3.45
"317",695220,"Summer2018",2018,2018-07-10 02:07:00,9,6.583,0.22648,1.136,-0.057,0.23,3.45
"318",695220,"Summer2018",2018,2018-07-10 02:37:00,9,6.602,0.76058,1.132,-0.058,0.24,3.45
"321",695220,"Summer2018",2018,2018-07-10 04:07:00,9,6.495,1.56026,1.139,-0.057,0.233,3.45
"323",695220,"Summer2018",2018,2018-07-10 05:07:00,9,6.485,0.06596,1.137,-0.052,0.211,3.45
"325",695220,"Summer2018",2018,2018-07-10 06:07:00,9,6.485,0.85981,1.132,-0.047,0.199,3.45
"327",695220,"Summer2018",2018,2018-07-10 07:07:00,9,6.436,2.10312,1.134,-0.06,0.252,3.45
"328",695220,"Summer2018",2018,2018-07-10 07:37:00,9,6.544,5.87974,1.136,-0.057,0.233,3.45
"329",695220,"Summer2018",2018,2018-07-10 08:07:00,9,6.475,6.55685,1.137,-0.045,0.166,3.45
"331",695220,"Summer2018",2018,2018-07-10 09:07:00,9,6.632,14.86892,1.139,-0.04,0.184,3.45
"332",695220,"Summer2018",2018,2018-07-10 11:07:00,9,6.377,19.99683,1.142,-0.087,0.204,3.45
"333",695220,"Summer2018",2018,2018-07-10 11:37:00,9,7.078,68.39538,1.136,-0.088,0.158,3.46
"334",695220,"Summer2018",2018,2018-07-10 12:07:00,9,7.01,75.23066,1.132,-0.064,0.193,3.45
"340",695220,"Summer2018",2018,2018-07-10 15:07:00,9,6.894,63.25579,1.134,-0.136,0.143,3.45
"355",695220,"Summer2018",2018,2018-07-10 22:37:00,9,7.068,0.66135,1.132,-0.128,0.143,3.45
"356",695220,"Summer2018",2018,2018-07-10 23:07:00,9,7.059,0.77517,1.136,-0.13,0.147,3.45
"357",695220,"Summer2018",2018,2018-07-10 23:37:00,9,7.174,0.83354,1.136,-0.129,0.152,3.45
"414",695220,"Summer2018",2018,2018-07-12 04:07:00,9,7.126,0.01926,1.134,-0.136,0.142,3.45
"416",695220,"Summer2018",2018,2018-07-12 05:07:00,9,7.213,0.26734,1.127,-0.132,0.151,3.45
"418",695220,"Summer2018",2018,2018-07-12 06:07:00,9,7.097,0.97655,1.12,-0.116,0.163,3.45
"419",695220,"Summer2018",2018,2018-07-12 06:37:00,9,7.01,1.81418,1.136,-0.128,0.159,3.45
"421",695220,"Summer2018",2018,2018-07-12 07:37:00,9,7.222,10.97555,1.129,-0.109,0.153,3.45
"422",695220,"Summer2018",2018,2018-07-12 08:07:00,9,7.251,17.42266,1.135,-0.114,0.163,3.45
"423",695220,"Summer2018",2018,2018-07-12 08:37:00,9,7.203,24.05364,1.136,-0.108,0.156,3.45
"424",695220,"Summer2018",2018,2018-07-12 09:07:00,9,7.049,31.69152,1.143,-0.111,0.142,3.45
"425",695220,"Summer2018",2018,2018-07-12 09:37:00,9,6.952,42.13706,1.142,-0.113,0.16,3.45
"426",695220,"Summer2018",2018,2018-07-12 10:07:00,9,7.078,53.25679,1.135,-0.113,0.167,3.45
"427",695220,"Summer2018",2018,2018-07-12 10:37:00,9,7.155,34.95447,1.134,-0.116,0.156,3.45
"428",695220,"Summer2018",2018,2018-07-12 11:07:00,9,7.213,78.58117,1.139,-0.116,0.153,3.46
"429",695220,"Summer2018",2018,2018-07-12 11:37:00,9,7.174,101.36056,1.12,-0.119,0.177,3.45
"430",695220,"Summer2018",2018,2018-07-12 12:07:00,9,7.203,28.53363,1.136,-0.121,0.152,3.46
"434",695220,"Summer2018",2018,2018-07-12 14:07:00,9,7.068,4.68605,1.132,-0.13,0.214,3.45
"435",695220,"Summer2018",2018,2018-07-12 14:37:00,9,7.126,1.91341,1.144,-0.111,0.147,3.45
"436",695220,"Summer2018",2018,2018-07-12 15:07:00,9,7.222,13.68982,1.134,-0.132,0.147,3.45
"440",695220,"Summer2018",2018,2018-07-12 17:07:00,9,7.29,45.08189,1.128,-0.136,0.14,3.45
"441",695220,"Summer2018",2018,2018-07-12 17:37:00,9,7.376,34.4875,1.132,-0.116,0.147,3.45
"442",695220,"Summer2018",2018,2018-07-12 18:07:00,9,7.088,4.07315,1.131,-0.112,0.153,3.45
"443",695220,"Summer2018",2018,2018-07-12 18:37:00,9,7.116,3.75211,1.129,-0.127,0.147,3.45
"445",695220,"Summer2018",2018,2018-07-12 19:37:00,9,7.174,1.58361,1.144,-0.135,0.148,3.45
"467",695220,"Summer2018",2018,2018-07-13 06:37:00,9,7.049,1.73246,1.136,-0.136,0.143,3.45
"468",695220,"Summer2018",2018,2018-07-13 07:07:00,9,7.136,12.15757,1.134,-0.133,0.14,3.45
"479",695220,"Summer2018",2018,2018-07-13 12:37:00,9,7.251,27.79816,1.134,-0.136,0.144,3.45
"495",695220,"Summer2018",2018,2018-07-13 20:37:00,9,7.107,1.51065,1.129,-0.135,0.147,3.45
"507",695220,"Summer2018",2018,2018-07-14 02:37:00,9,7.155,0.75474,1.132,-0.136,0.15,3.46
"514",695220,"Summer2018",2018,2018-07-14 06:07:00,9,7.232,1.56026,1.136,-0.13,0.147,3.45
"518",695220,"Summer2018",2018,2018-07-14 08:07:00,9,7.088,17.77872,1.128,-0.132,0.153,3.45
"519",695220,"Summer2018",2018,2018-07-14 08:37:00,9,7.155,26.93718,1.132,-0.133,0.15,3.45
"522",695220,"Summer2018",2018,2018-07-14 10:07:00,9,7.29,56.86997,1.127,-0.121,0.152,3.45
"523",695220,"Summer2018",2018,2018-07-14 10:37:00,9,7.251,68.1152,1.132,-0.121,0.161,3.45
"524",695220,"Summer2018",2018,2018-07-14 11:07:00,9,7.184,82.97945,1.136,-0.111,0.152,3.45
"525",695220,"Summer2018",2018,2018-07-14 11:37:00,9,7.319,106.06821,1.136,-0.109,0.167,3.45
"526",695220,"Summer2018",2018,2018-07-14 12:07:00,9,7.213,25.1948,1.139,-0.125,0.161,3.45
"536",695220,"Summer2018",2018,2018-07-14 17:07:00,9,7.28,15.04403,1.127,-0.136,0.143,3.45
"542",695220,"Summer2018",2018,2018-07-14 20:07:00,9,7.059,0.2761,1.135,-0.136,0.14,3.45
"549",695220,"Summer2018",2018,2018-07-14 23:37:00,9,7.357,0.93569,1.135,-0.136,0.143,3.45
"550",695220,"Summer2018",2018,2018-07-15 00:07:00,9,7.184,1.23922,1.136,-0.127,0.14,3.45
"559",695220,"Summer2018",2018,2018-07-15 04:37:00,9,7.097,1.07578,1.135,-0.132,0.142,3.46
"562",695220,"Summer2018",2018,2018-07-15 06:07:00,9,7.174,2.62846,1.136,-0.136,0.147,3.46
"566",695220,"Summer2018",2018,2018-07-15 08:07:00,9,7.184,7.61045,1.131,-0.133,0.156,3.45
"575",695220,"Summer2018",2018,2018-07-15 12:37:00,9,7.29,9.54546,1.134,-0.132,0.14,3.46
"582",695220,"Summer2018",2018,2018-07-15 16:07:00,9,7.271,4.16362,1.134,-0.136,0.143,3.45
"586",695220,"Summer2018",2018,2018-07-15 18:07:00,9,7.203,10.03869,1.136,-0.136,0.152,3.45
"606",695220,"Summer2018",2018,2018-07-16 04:07:00,9,7.184,0.13601,1.132,-0.132,0.15,3.45
"609",695220,"Summer2018",2018,2018-07-16 05:37:00,9,7.251,0.08347,1.129,-0.111,0.152,3.45
"610",695220,"Summer2018",2018,2018-07-16 06:07:00,9,7.107,1.58653,1.127,-0.124,0.15,3.46
"611",695220,"Summer2018",2018,2018-07-16 06:37:00,9,7.184,0.87732,1.145,-0.127,0.216,3.45
"612",695220,"Summer2018",2018,2018-07-16 07:07:00,9,7.338,8.83041,1.136,-0.136,0.152,3.45
"613",695220,"Summer2018",2018,2018-07-16 07:37:00,9,7.107,14.10717,1.132,-0.136,0.145,3.45
"615",695220,"Summer2018",2018,2018-07-16 08:37:00,9,7.261,28.14838,1.132,-0.136,0.143,3.45
"616",695220,"Summer2018",2018,2018-07-16 09:07:00,9,7.261,40.61065,1.144,-0.116,0.152,3.46
"617",695220,"Summer2018",2018,2018-07-16 09:37:00,9,7.261,50.81979,1.127,-0.121,0.156,3.46
"619",695220,"Summer2018",2018,2018-07-16 10:37:00,9,7.261,72.88413,1.132,-0.136,0.144,3.45
"636",695220,"Summer2018",2018,2018-07-16 19:07:00,9,7.174,0.17978,1.129,-0.124,0.152,3.45
"638",695220,"Summer2018",2018,2018-07-16 20:07:00,9,7.395,0.86856,1.132,-0.136,0.151,3.45
"639",695220,"Summer2018",2018,2018-07-16 20:37:00,9,7.126,0.89483,1.132,-0.127,0.14,3.45
"643",695220,"Summer2018",2018,2018-07-16 22:37:00,9,7.376,0.44245,1.129,-0.136,0.142,3.45
"649",695220,"Summer2018",2018,2018-07-17 01:37:00,9,7.184,0.86565,1.135,-0.133,0.152,3.45
"652",695220,"Summer2018",2018,2018-07-17 03:07:00,9,7.367,0.52417,1.129,-0.136,0.14,3.45
