sensor,deployment,year,timestamp,depth,temperature,PAR,acceleration.X,acceleration.Y,acceleration.Z,battery
695220,Summer2018,2018,2018-08-14 6:37,9,9.884,1.788,1.136,-0.074,0.184,3.47
695220,Summer2018,2018,2018-08-14 7:07,9,9.893,3.983,1.134,-0.084,0.24,3.47
695220,Summer2018,2018,2018-08-14 7:37,9,9.93,11.139,1.136,-0.08,0.185,3.47
695220,Summer2018,2018,2018-08-14 8:07,9,9.93,19.612,1.136,-0.077,0.185,3.47
695220,Summer2018,2018,2018-08-14 8:37,9,9.893,30.043,1.129,-0.077,0.184,3.47
695220,Summer2018,2018,2018-08-14 9:07,9,9.93,39.615,1.132,-0.074,0.195,3.47
695220,Summer2018,2018,2018-08-14 9:37,9,9.903,50.738,1.136,-0.076,0.19,3.47
695220,Summer2018,2018,2018-08-14 10:07,9,9.93,65.634,1.134,-0.077,0.168,3.47
695220,Summer2018,2018,2018-08-14 10:37,9,9.948,90.506,1.132,-0.073,0.182,3.47
695220,Summer2018,2018,2018-08-14 11:07,9,9.912,27.179,1.137,-0.084,0.182,3.47
695220,Summer2018,2018,2018-08-14 11:37,9,9.912,18.794,1.132,-0.082,0.195,3.47
695220,Summer2018,2018,2018-08-14 12:07,9,9.857,29.870,1.142,-0.081,0.184,3.47
695220,Summer2018,2018,2018-08-14 12:37,9,9.838,13.701,1.139,-0.074,0.182,3.47
695220,Summer2018,2018,2018-08-14 13:07,9,9.893,60.915,1.137,-0.073,0.199,3.47
695220,Summer2018,2018,2018-08-14 13:37,9,9.903,20.689,1.136,-0.08,0.185,3.47
695220,Summer2018,2018,2018-08-14 14:07,9,9.985,16.871,1.142,-0.073,0.19,3.47
695220,Summer2018,2018,2018-08-14 14:37,9,9.921,18.745,1.127,-0.069,0.179,3.47
695220,Summer2018,2018,2018-08-14 15:07,9,9.884,12.187,1.129,-0.077,0.176,3.47
695220,Summer2018,2018,2018-08-14 15:37,9,9.93,20.998,1.136,-0.077,0.177,3.47
695220,Summer2018,2018,2018-08-14 16:07,9,9.994,26.759,1.126,-0.069,0.184,3.47
695220,Summer2018,2018,2018-08-14 16:37,9,9.912,10.599,1.136,-0.077,0.195,3.47
695220,Summer2018,2018,2018-08-14 17:07,9,9.893,7.815,1.136,-0.08,0.184,3.47
695220,Summer2018,2018,2018-08-14 17:37,9,9.903,8.398,1.129,-0.077,0.188,3.47
695220,Summer2018,2018,2018-08-14 18:07,9,9.857,1.298,1.128,-0.082,0.247,3.47
695220,Summer2018,2018,2018-08-14 18:37,9,9.857,0.545,1.132,-0.089,0.233,3.47
695220,Summer2018,2018,2018-08-14 19:07,9,9.893,0.559,1.136,-0.072,0.191,3.47
695220,Summer2018,2018,2018-08-14 19:37,9,9.948,0.407,1.132,-0.077,0.191,3.47
695220,Summer2018,2018,2018-08-14 20:07,9,9.957,0.372,1.128,-0.077,0.183,3.47
695220,Summer2018,2018,2018-08-14 21:07,9,9.939,2.655,1.139,-0.073,0.192,3.47
695220,Summer2018,2018,2018-08-14 21:37,9,9.893,0.022,1.136,-0.089,0.241,3.47
695220,Summer2018,2018,2018-08-14 22:07,9,9.921,0.801,1.136,-0.082,0.22,3.47
695220,Summer2018,2018,2018-08-14 22:37,9,9.784,0.728,1.136,-0.077,0.19,3.47
695220,Summer2018,2018,2018-08-15 0:07,9,10.003,0.159,1.139,-0.077,0.188,3.47
695220,Summer2018,2018,2018-08-15 1:07,9,9.829,0.092,1.134,-0.073,0.185,3.47
695220,Summer2018,2018,2018-08-15 1:37,9,9.903,0.942,1.136,-0.073,0.188,3.47
695220,Summer2018,2018,2018-08-15 2:07,9,9.903,1.155,1.132,-0.097,0.243,3.47
695220,Summer2018,2018,2018-08-15 2:37,9,9.784,0.571,1.134,-0.084,0.184,3.47
695220,Summer2018,2018,2018-08-15 3:37,9,9.912,0.772,1.135,-0.089,0.216,3.47
695220,Summer2018,2018,2018-08-15 4:37,9,10.003,0.416,1.139,-0.089,0.159,3.47
695220,Summer2018,2018,2018-08-15 6:07,9,9.82,2.798,1.148,-0.098,0.176,3.47
695220,Summer2018,2018,2018-08-15 7:07,9,9.939,2.030,1.132,-0.08,0.167,3.47
695220,Summer2018,2018,2018-08-15 7:37,9,9.875,6.040,1.139,-0.088,0.179,3.47
695220,Summer2018,2018,2018-08-15 8:07,9,9.893,9.904,1.135,-0.084,0.182,3.47
695220,Summer2018,2018,2018-08-15 8:37,9,9.93,24.731,1.123,-0.089,0.207,3.47
695220,Summer2018,2018,2018-08-15 9:07,9,9.994,36.671,1.144,-0.084,0.172,3.47
695220,Summer2018,2018,2018-08-15 9:37,9,9.976,46.538,1.128,-0.104,0.196,3.47
695220,Summer2018,2018,2018-08-15 10:07,9,9.912,61.035,1.135,-0.077,0.177,3.47
695220,Summer2018,2018,2018-08-15 10:37,9,9.957,77.968,1.137,-0.097,0.243,3.47
695220,Summer2018,2018,2018-08-15 11:07,9,9.857,90.889,1.123,-0.079,0.191,3.47
695220,Summer2018,2018,2018-08-15 12:07,9,9.93,113.405,1.121,-0.085,0.174,3.47
695220,Summer2018,2018,2018-08-15 12:37,9,9.985,132.096,1.142,-0.074,0.196,3.47
695220,Summer2018,2018,2018-08-15 13:07,9,10.103,106.506,1.143,-0.096,0.176,3.47
695220,Summer2018,2018,2018-08-15 14:07,9,10.012,123.539,1.131,-0.103,0.219,3.47
695220,Summer2018,2018,2018-08-15 14:37,9,10.103,117.027,1.143,-0.082,0.188,3.47
695220,Summer2018,2018,2018-08-15 15:07,9,9.939,102.633,1.135,-0.08,0.185,3.47
695220,Summer2018,2018,2018-08-15 15:37,9,10.003,91.548,1.144,-0.089,0.239,3.47
695220,Summer2018,2018,2018-08-15 16:07,9,10.131,81.447,1.142,-0.1,0.22,3.47
695220,Summer2018,2018,2018-08-15 16:37,9,10.003,61.963,1.126,-0.084,0.177,3.47
695220,Summer2018,2018,2018-08-15 17:07,9,9.994,24.062,1.134,-0.087,0.191,3.47
695220,Summer2018,2018,2018-08-15 17:37,9,9.994,18.027,1.134,-0.08,0.19,3.47
695220,Summer2018,2018,2018-08-15 18:07,9,10.194,6.825,1.128,-0.087,0.192,3.47
695220,Summer2018,2018,2018-08-15 18:37,9,10.185,7.073,1.123,-0.081,0.191,3.47
695220,Summer2018,2018,2018-08-15 19:07,9,10.058,6.624,1.132,-0.074,0.192,3.47
695220,Summer2018,2018,2018-08-15 19:37,9,10.021,2.678,1.131,-0.072,0.184,3.47
695220,Summer2018,2018,2018-08-15 20:07,9,9.957,1.318,1.144,-0.079,0.195,3.47
695220,Summer2018,2018,2018-08-15 20:37,9,10.012,0.618,1.134,-0.079,0.207,3.47
695220,Summer2018,2018,2018-08-15 21:37,9,9.966,1.695,1.132,-0.089,0.248,3.47
695220,Summer2018,2018,2018-08-15 22:07,9,9.985,0.603,1.135,-0.077,0.192,3.47
695220,Summer2018,2018,2018-08-15 22:37,9,9.957,0.028,1.129,-0.08,0.192,3.47
695220,Summer2018,2018,2018-08-16 0:37,9,10.058,1.718,1.147,-0.082,0.172,3.47
695220,Summer2018,2018,2018-08-16 2:07,9,10.012,0.574,1.134,-0.09,0.195,3.47
695220,Summer2018,2018,2018-08-16 2:37,9,9.994,0.752,1.144,-0.09,0.19,3.47
695220,Summer2018,2018,2018-08-16 5:07,9,10.012,1.289,1.139,-0.103,0.236,3.47
695220,Summer2018,2018,2018-08-16 5:37,9,10.149,0.247,1.129,-0.098,0.176,3.47
695220,Summer2018,2018,2018-08-16 6:37,9,10.376,0.965,1.144,-0.093,0.167,3.47
695220,Summer2018,2018,2018-08-16 7:07,9,10.385,4.777,1.144,-0.111,0.225,3.47
695220,Summer2018,2018,2018-08-16 7:37,9,10.521,10.421,1.145,-0.084,0.169,3.47
695220,Summer2018,2018,2018-08-16 8:07,9,10.72,21.783,1.127,-0.082,0.167,3.47
695220,Summer2018,2018,2018-08-16 8:37,9,10.594,33.851,1.129,-0.097,0.236,3.47
695220,Summer2018,2018,2018-08-16 9:07,9,10.684,36.134,1.137,-0.098,0.188,3.47
695220,Summer2018,2018,2018-08-16 9:37,9,10.81,54.585,1.134,-0.077,0.19,3.47
695220,Summer2018,2018,2018-08-16 10:07,9,10.9,57.807,1.148,-0.089,0.24,3.47
695220,Summer2018,2018,2018-08-16 10:37,9,10.837,76.944,1.129,-0.073,0.184,3.47
695220,Summer2018,2018,2018-08-16 11:07,9,10.783,92.021,1.136,-0.076,0.176,3.47
695220,Summer2018,2018,2018-08-16 11:37,9,10.765,110.945,1.132,-0.08,0.184,3.47
695220,Summer2018,2018,2018-08-16 12:07,9,10.756,118.317,1.134,-0.077,0.188,3.47
695220,Summer2018,2018,2018-08-16 12:37,9,10.639,131.918,1.142,-0.08,0.179,3.47
695220,Summer2018,2018,2018-08-16 13:07,9,10.657,135.333,1.127,-0.097,0.24,3.47
695220,Summer2018,2018,2018-08-16 13:37,9,10.891,94.800,1.139,-0.095,0.24,3.47
695220,Summer2018,2018,2018-08-16 14:07,9,10.891,31.295,1.142,-0.08,0.192,3.47
695220,Summer2018,2018,2018-08-16 14:37,9,10.936,17.481,1.136,-0.074,0.188,3.47
695220,Summer2018,2018,2018-08-16 15:07,9,10.765,12.668,1.131,-0.071,0.188,3.47
695220,Summer2018,2018,2018-08-16 15:37,9,10.648,33.600,1.139,-0.077,0.185,3.47
695220,Summer2018,2018,2018-08-16 16:07,9,10.729,20.426,1.137,-0.077,0.182,3.47
695220,Summer2018,2018,2018-08-16 16:37,9,10.657,28.831,1.127,-0.068,0.199,3.47
695220,Summer2018,2018,2018-08-16 17:07,9,10.837,19.626,1.136,-0.079,0.193,3.47
695220,Summer2018,2018,2018-08-16 17:37,9,10.918,21.622,1.139,-0.084,0.185,3.47
695220,Summer2018,2018,2018-08-16 18:07,9,11.062,17.481,1.126,-0.079,0.195,3.47
695220,Summer2018,2018,2018-08-16 18:37,9,10.738,6.318,1.144,-0.087,0.184,3.47
695220,Summer2018,2018,2018-08-16 19:07,9,10.639,3.726,1.127,-0.09,0.236,3.47
695220,Summer2018,2018,2018-08-16 19:37,9,10.846,1.403,1.128,-0.089,0.231,3.47
695220,Summer2018,2018,2018-08-16 20:07,9,10.972,0.898,1.129,-0.077,0.192,3.47
695220,Summer2018,2018,2018-08-16 21:37,9,10.801,0.585,1.136,-0.084,0.192,3.47
695220,Summer2018,2018,2018-08-16 23:37,9,10.585,0.927,1.136,-0.072,0.172,3.47
695220,Summer2018,2018,2018-08-17 1:37,9,10.864,0.819,1.132,-0.074,0.198,3.47
695220,Summer2018,2018,2018-08-17 2:07,9,10.864,1.884,1.129,-0.084,0.24,3.47
695220,Summer2018,2018,2018-08-17 2:37,9,10.864,0.796,1.123,-0.072,0.193,3.47
695220,Summer2018,2018,2018-08-17 3:07,9,10.882,1.044,1.132,-0.08,0.192,3.47
695220,Summer2018,2018,2018-08-17 3:37,9,10.936,0.180,1.137,-0.08,0.195,3.47
695220,Summer2018,2018,2018-08-17 4:37,9,10.675,1.925,1.139,-0.082,0.195,3.47
695220,Summer2018,2018,2018-08-17 5:07,9,10.747,0.311,1.136,-0.081,0.19,3.47
695220,Summer2018,2018,2018-08-17 5:37,9,10.846,1.000,1.132,-0.089,0.23,3.47
695220,Summer2018,2018,2018-08-17 6:37,9,10.747,2.164,1.139,-0.077,0.176,3.47
695220,Summer2018,2018,2018-08-17 7:07,9,10.729,5.585,1.136,-0.08,0.198,3.47
695220,Summer2018,2018,2018-08-17 7:37,9,10.738,11.355,1.127,-0.08,0.184,3.47
695220,Summer2018,2018,2018-08-17 8:07,9,10.747,12.155,1.132,-0.077,0.176,3.47
695220,Summer2018,2018,2018-08-17 8:37,9,10.774,28.332,1.135,-0.084,0.191,3.47
695220,Summer2018,2018,2018-08-17 9:07,9,10.828,40.917,1.139,-0.08,0.188,3.47
695220,Summer2018,2018,2018-08-17 9:37,9,10.918,51.996,1.132,-0.08,0.195,3.47
695220,Summer2018,2018,2018-08-17 10:07,9,10.774,14.069,1.129,-0.082,0.19,3.47
695220,Summer2018,2018,2018-08-17 10:37,9,10.72,10.517,1.139,-0.084,0.19,3.47
695220,Summer2018,2018,2018-08-17 11:07,9,10.756,15.984,1.128,-0.088,0.238,3.47
695220,Summer2018,2018,2018-08-17 11:37,9,10.72,19.352,1.134,-0.08,0.187,3.47
695220,Summer2018,2018,2018-08-17 12:07,9,10.855,135.899,1.143,-0.081,0.192,3.47
695220,Summer2018,2018,2018-08-17 12:37,9,10.9,149.494,1.135,-0.074,0.188,3.47
695220,Summer2018,2018,2018-08-17 13:07,9,10.864,47.139,1.123,-0.077,0.199,3.47
695220,Summer2018,2018,2018-08-17 13:37,9,10.864,16.290,1.136,-0.077,0.192,3.47
695220,Summer2018,2018,2018-08-17 14:07,9,10.81,11.670,1.136,-0.085,0.192,3.47
695220,Summer2018,2018,2018-08-17 14:37,9,10.738,7.438,1.132,-0.077,0.18,3.47
695220,Summer2018,2018,2018-08-17 15:07,9,10.864,54.129,1.134,-0.077,0.192,3.47
695220,Summer2018,2018,2018-08-17 15:37,9,10.765,54.159,1.136,-0.079,0.198,3.47
695220,Summer2018,2018,2018-08-17 16:07,9,10.837,28.224,1.136,-0.08,0.184,3.47
695220,Summer2018,2018,2018-08-17 16:37,9,10.855,57.521,1.135,-0.084,0.215,3.47
695220,Summer2018,2018,2018-08-17 17:07,9,10.909,45.266,1.136,-0.077,0.199,3.47
695220,Summer2018,2018,2018-08-17 17:37,9,10.999,14.533,1.142,-0.079,0.185,3.47
695220,Summer2018,2018,2018-08-17 18:07,9,10.837,5.710,1.134,-0.074,0.192,3.47
695220,Summer2018,2018,2018-08-17 18:37,9,10.63,3.834,1.134,-0.077,0.196,3.47
695220,Summer2018,2018,2018-08-17 19:07,9,10.747,3.335,1.127,-0.073,0.192,3.47
695220,Summer2018,2018,2018-08-17 19:37,9,10.819,0.037,1.127,-0.072,0.184,3.47
695220,Summer2018,2018,2018-08-17 20:07,9,10.882,0.005,1.132,-0.072,0.19,3.47
695220,Summer2018,2018,2018-08-17 20:37,9,10.729,1.309,1.134,-0.08,0.179,3.47
695220,Summer2018,2018,2018-08-17 22:37,9,10.954,0.124,1.139,-0.076,0.195,3.47
695220,Summer2018,2018,2018-08-18 0:07,9,10.783,1.032,1.136,-0.08,0.192,3.47
695220,Summer2018,2018,2018-08-18 0:37,9,10.675,1.371,1.136,-0.077,0.184,3.47
695220,Summer2018,2018,2018-08-18 3:07,9,10.801,0.121,1.134,-0.077,0.184,3.47
695220,Summer2018,2018,2018-08-18 3:37,9,10.855,0.515,1.132,-0.079,0.192,3.47
695220,Summer2018,2018,2018-08-18 4:37,9,10.693,0.836,1.127,-0.089,0.236,3.47
695220,Summer2018,2018,2018-08-18 5:07,9,10.702,0.656,1.139,-0.079,0.185,3.47
695220,Summer2018,2018,2018-08-18 5:37,9,10.801,0.755,1.136,-0.072,0.204,3.47
695220,Summer2018,2018,2018-08-18 6:07,9,10.909,1.058,1.144,-0.077,0.19,3.47
695220,Summer2018,2018,2018-08-18 6:37,9,10.819,4.082,1.135,-0.077,0.185,3.47
695220,Summer2018,2018,2018-08-18 7:07,9,10.72,7.313,1.131,-0.068,0.195,3.47
695220,Summer2018,2018,2018-08-18 8:07,9,10.828,26.978,1.136,-0.072,0.207,3.47
695220,Summer2018,2018,2018-08-18 8:37,9,10.819,13.710,1.132,-0.073,0.188,3.47
695220,Summer2018,2018,2018-08-18 9:07,9,10.765,12.800,1.144,-0.072,0.2,3.47
695220,Summer2018,2018,2018-08-18 9:37,9,10.864,16.950,1.128,-0.084,0.255,3.47
695220,Summer2018,2018,2018-08-18 10:37,9,10.801,13.019,1.134,-0.072,0.211,3.47
695220,Summer2018,2018,2018-08-18 11:07,9,10.72,7.532,1.132,-0.08,0.204,3.47
695220,Summer2018,2018,2018-08-18 13:07,9,10.963,31.449,1.143,-0.073,0.211,3.47
695220,Summer2018,2018,2018-08-18 13:37,9,10.765,35.807,1.137,-0.103,0.231,3.47
695220,Summer2018,2018,2018-08-18 15:07,9,11.026,17.872,1.135,-0.097,0.259,3.47
695220,Summer2018,2018,2018-08-18 15:37,9,11.134,30.565,1.136,-0.096,0.236,3.47
695220,Summer2018,2018,2018-08-18 16:07,9,11.152,35.025,1.136,-0.079,0.207,3.47
695220,Summer2018,2018,2018-08-18 16:37,9,11.152,46.760,1.137,-0.077,0.195,3.47
695220,Summer2018,2018,2018-08-18 17:07,9,11.143,12.464,1.136,-0.077,0.195,3.47
695220,Summer2018,2018,2018-08-18 17:37,9,11.161,13.410,1.134,-0.08,0.2,3.47
695220,Summer2018,2018,2018-08-18 18:07,9,11.215,16.783,1.132,-0.08,0.227,3.47
695220,Summer2018,2018,2018-08-18 19:07,9,11.08,2.284,1.136,-0.08,0.201,3.47
695220,Summer2018,2018,2018-08-18 19:37,9,11.224,2.804,1.139,-0.079,0.199,3.47
695220,Summer2018,2018,2018-08-18 20:37,9,11.188,0.886,1.12,-0.077,0.198,3.47
695220,Summer2018,2018,2018-08-18 22:37,9,11.035,0.994,1.137,-0.087,0.259,3.47
695220,Summer2018,2018,2018-08-18 23:07,9,11.026,0.127,1.134,-0.089,0.243,3.47
695220,Summer2018,2018,2018-08-18 23:37,9,10.945,0.869,1.136,-0.074,0.2,3.47
695220,Summer2018,2018,2018-08-19 1:07,9,10.864,0.437,1.121,-0.077,0.211,3.47
695220,Summer2018,2018,2018-08-19 1:37,9,10.909,0.221,1.132,-0.074,0.209,3.47
695220,Summer2018,2018,2018-08-19 3:07,9,10.729,0.282,1.145,-0.09,0.222,3.47
695220,Summer2018,2018,2018-08-19 4:07,9,10.702,0.297,1.134,-0.074,0.216,3.47
695220,Summer2018,2018,2018-08-19 6:07,9,10.612,1.292,1.144,-0.073,0.195,3.47
695220,Summer2018,2018,2018-08-19 6:37,9,10.557,2.480,1.139,-0.08,0.199,3.47
695220,Summer2018,2018,2018-08-19 7:07,9,10.503,0.977,1.144,-0.079,0.239,3.47
695220,Summer2018,2018,2018-08-19 8:37,9,10.394,13.080,1.139,-0.077,0.207,3.47
695220,Summer2018,2018,2018-08-19 9:07,9,10.358,57.407,1.143,-0.113,0.248,3.47
695220,Summer2018,2018,2018-08-19 9:37,9,10.449,61.111,1.136,-0.111,0.248,3.47
695220,Summer2018,2018,2018-08-19 10:07,9,10.512,92.736,1.134,-0.081,0.233,3.47
695220,Summer2018,2018,2018-08-19 10:37,9,10.485,110.207,1.136,-0.104,0.241,3.47
695220,Summer2018,2018,2018-08-19 11:07,9,10.422,64.823,1.148,-0.077,0.231,3.47
695220,Summer2018,2018,2018-08-19 11:37,9,10.44,51.780,1.137,-0.079,0.215,3.47
695220,Summer2018,2018,2018-08-19 12:07,9,10.467,61.583,1.12,-0.08,0.206,3.47
695220,Summer2018,2018,2018-08-19 12:37,9,10.449,143.438,1.137,-0.084,0.243,3.47
695220,Summer2018,2018,2018-08-19 13:07,9,10.512,78.575,1.123,-0.09,0.209,3.47
695220,Summer2018,2018,2018-08-19 13:37,9,10.485,62.701,1.127,-0.074,0.207,3.47
695220,Summer2018,2018,2018-08-19 14:07,9,10.485,110.145,1.145,-0.092,0.215,3.47
695220,Summer2018,2018,2018-08-19 14:37,9,10.566,97.385,1.135,-0.097,0.236,3.47
695220,Summer2018,2018,2018-08-19 15:07,9,10.612,72.195,1.127,-0.089,0.201,3.47
695220,Summer2018,2018,2018-08-19 16:07,9,10.585,55.215,1.131,-0.089,0.255,3.47
695220,Summer2018,2018,2018-08-19 16:37,9,10.621,18.993,1.129,-0.087,0.2,3.47
695220,Summer2018,2018,2018-08-19 17:07,9,10.612,19.498,1.132,-0.081,0.207,3.47
695220,Summer2018,2018,2018-08-19 17:37,9,10.612,23.849,1.134,-0.077,0.199,3.47
695220,Summer2018,2018,2018-08-19 18:07,9,10.603,8.133,1.132,-0.074,0.207,3.47
695220,Summer2018,2018,2018-08-19 18:37,9,10.603,6.542,1.14,-0.087,0.246,3.47
695220,Summer2018,2018,2018-08-19 19:07,9,10.594,3.446,1.142,-0.079,0.192,3.47
695220,Summer2018,2018,2018-08-19 21:07,9,10.548,0.658,1.137,-0.093,0.248,3.47
695220,Summer2018,2018,2018-08-20 0:07,9,10.467,1.321,1.139,-0.084,0.248,3.47
695220,Summer2018,2018,2018-08-20 0:37,9,10.385,0.440,1.135,-0.073,0.193,3.47
695220,Summer2018,2018,2018-08-20 1:07,9,10.394,0.104,1.135,-0.073,0.188,3.47
695220,Summer2018,2018,2018-08-20 2:07,9,10.385,1.070,1.136,-0.072,0.19,3.47
695220,Summer2018,2018,2018-08-20 2:37,9,10.276,1.511,1.145,-0.09,0.248,3.47
695220,Summer2018,2018,2018-08-20 5:37,9,10.185,0.054,1.127,-0.081,0.199,3.47
695220,Summer2018,2018,2018-08-20 6:37,9,10.058,3.440,1.142,-0.088,0.24,3.47
695220,Summer2018,2018,2018-08-20 7:07,9,10.03,4.744,1.123,-0.074,0.198,3.47
695220,Summer2018,2018,2018-08-20 8:07,9,10.003,19.737,1.139,-0.079,0.176,3.47
695220,Summer2018,2018,2018-08-20 8:37,9,9.957,22.267,1.128,-0.076,0.204,3.47
695220,Summer2018,2018,2018-08-20 9:07,9,9.921,39.443,1.129,-0.077,0.207,3.47
695220,Summer2018,2018,2018-08-20 9:37,9,9.948,54.127,1.135,-0.077,0.195,3.47
695220,Summer2018,2018,2018-08-20 10:07,9,9.994,62.964,1.136,-0.077,0.195,3.47
695220,Summer2018,2018,2018-08-20 10:37,9,9.966,82.054,1.136,-0.079,0.192,3.47
695220,Summer2018,2018,2018-08-20 11:07,9,9.966,93.837,1.136,-0.076,0.195,3.47
695220,Summer2018,2018,2018-08-20 11:37,9,9.985,100.465,1.139,-0.082,0.199,3.47
695220,Summer2018,2018,2018-08-20 12:07,9,10.003,108.254,1.137,-0.088,0.176,3.47
695220,Summer2018,2018,2018-08-20 12:37,9,10.021,112.638,1.131,-0.077,0.184,3.47
695220,Summer2018,2018,2018-08-20 13:07,9,9.994,112.979,1.136,-0.079,0.184,3.47
695220,Summer2018,2018,2018-08-20 13:37,9,9.976,110.370,1.127,-0.089,0.222,3.47
695220,Summer2018,2018,2018-08-20 14:07,9,10.012,102.417,1.134,-0.08,0.209,3.47
695220,Summer2018,2018,2018-08-20 14:37,9,9.957,89.622,1.142,-0.08,0.206,3.47
695220,Summer2018,2018,2018-08-20 15:07,9,9.966,75.622,1.127,-0.08,0.195,3.47
695220,Summer2018,2018,2018-08-20 15:37,9,9.966,51.821,1.134,-0.08,0.184,3.47
695220,Summer2018,2018,2018-08-20 16:07,9,9.976,44.726,1.139,-0.073,0.176,3.47
695220,Summer2018,2018,2018-08-20 16:37,9,9.957,37.832,1.144,-0.096,0.24,3.47
695220,Summer2018,2018,2018-08-20 17:07,9,9.985,30.746,1.128,-0.084,0.184,3.47
695220,Summer2018,2018,2018-08-20 17:37,9,9.966,8.112,1.134,-0.089,0.249,3.47
695220,Summer2018,2018,2018-08-20 18:07,9,9.921,5.953,1.136,-0.09,0.188,3.47
695220,Summer2018,2018,2018-08-20 18:37,9,10.003,6.522,1.132,-0.09,0.24,3.47
695220,Summer2018,2018,2018-08-20 19:07,9,9.985,3.098,1.135,-0.072,0.192,3.47
695220,Summer2018,2018,2018-08-20 19:37,9,9.994,0.402,1.134,-0.077,0.193,3.47
695220,Summer2018,2018,2018-08-20 20:07,9,10.003,0.206,1.132,-0.073,0.199,3.47
695220,Summer2018,2018,2018-08-20 20:37,9,9.994,1.362,1.134,-0.089,0.188,3.47
