C7 Logger Concatenated Data File
Logger:             7377-240115
Concatenation Date: 2018Aug22 11:32:49 MDT


            Unix Timestamp,               UTC_Date_&_Time,        Mountain Standard Time,       Battery,   Temperature,        Sensor,          Gain
                  (Second),                        (none),                        (none),        (Volt),       (deg C),        ( ppb),            ()
                1531411920,           2018-07-12 16:12:00,           2018-07-12 10:12:00,      3.040000,      7.280000,     46.555320,            10
                1531413720,           2018-07-12 16:42:00,           2018-07-12 10:42:00,      3.040000,      7.328000,     44.593750,            10
                1531415520,           2018-07-12 17:12:00,           2018-07-12 11:12:00,      3.040000,      7.338000,     47.329790,            10
                1531417320,           2018-07-12 17:42:00,           2018-07-12 11:42:00,      3.040000,      7.338000,     49.150710,            10
                1531419120,           2018-07-12 18:12:00,           2018-07-12 12:12:00,      3.040000,      7.395000,     48.307570,            10
                1531420920,           2018-07-12 18:42:00,           2018-07-12 12:42:00,      3.040000,      7.376000,     46.466590,            10
                1531422720,           2018-07-12 19:12:00,           2018-07-12 13:12:00,      3.040000,      7.328000,     45.333780,            10
                1531424520,           2018-07-12 19:42:00,           2018-07-12 13:42:00,      3.040000,      7.309000,     47.780360,            10
                1531426320,           2018-07-12 20:12:00,           2018-07-12 14:12:00,      3.040000,      7.261000,     46.490200,            10
                1531428120,           2018-07-12 20:42:00,           2018-07-12 14:42:00,      3.030000,      7.251000,     46.123610,            10
                1531429920,           2018-07-12 21:12:00,           2018-07-12 15:12:00,      3.040000,      7.405000,     45.398960,            10
                1531431720,           2018-07-12 21:42:00,           2018-07-12 15:42:00,      3.030000,      7.116000,     39.816920,            10
                1531433520,           2018-07-12 22:12:00,           2018-07-12 16:12:00,      3.040000,      7.328000,     46.603530,            10
                1531435320,           2018-07-12 22:42:00,           2018-07-12 16:42:00,      3.040000,      7.357000,     48.001760,            10
                1531437120,           2018-07-12 23:12:00,           2018-07-12 17:12:00,      3.040000,      7.424000,     49.907090,            10
                1531438920,           2018-07-12 23:42:00,           2018-07-12 17:42:00,      3.040000,      7.491000,     48.084900,            10
                1531440720,           2018-07-13 00:12:00,           2018-07-12 18:12:00,      3.030000,      7.203000,     35.691940,            10
                1531442520,           2018-07-13 00:42:00,           2018-07-12 18:42:00,      3.040000,      7.319000,     43.859110,            10
                1531444320,           2018-07-13 01:12:00,           2018-07-12 19:12:00,      3.030000,      7.328000,     41.435790,            10
                1531446120,           2018-07-13 01:42:00,           2018-07-12 19:42:00,      3.030000,      7.319000,     41.208590,            10
                1531447920,           2018-07-13 02:12:00,           2018-07-12 20:12:00,      3.040000,      7.491000,     39.193920,            10
                1531449720,           2018-07-13 02:42:00,           2018-07-12 20:42:00,      3.040000,      7.338000,     33.311590,            10
                1531451520,           2018-07-13 03:12:00,           2018-07-12 21:12:00,      3.040000,      7.357000,     43.586350,            10
                1531453320,           2018-07-13 03:42:00,           2018-07-12 21:42:00,      3.030000,      7.338000,     41.278380,            10
                1531455120,           2018-07-13 04:12:00,           2018-07-12 22:12:00,      3.040000,      7.434000,     43.164980,            10
                1531456920,           2018-07-13 04:42:00,           2018-07-12 22:42:00,      3.030000,      7.328000,     45.166930,            10
                1531458720,           2018-07-13 05:12:00,           2018-07-12 23:12:00,      3.030000,      7.395000,     44.573000,            10
                1531460520,           2018-07-13 05:42:00,           2018-07-12 23:42:00,      3.030000,      7.280000,     32.304820,            10
                1531462320,           2018-07-13 06:12:00,           2018-07-13 00:12:00,      3.040000,      7.088000,     22.824370,            10
                1531464120,           2018-07-13 06:42:00,           2018-07-13 00:42:00,      3.040000,      7.165000,     45.676820,            10
                1531465920,           2018-07-13 07:12:00,           2018-07-13 01:12:00,      3.030000,      7.453000,     45.237290,            10
                1531467720,           2018-07-13 07:42:00,           2018-07-13 01:42:00,      3.030000,      7.367000,     40.351260,            10
                1531469520,           2018-07-13 08:12:00,           2018-07-13 02:12:00,      3.030000,      7.357000,     40.659160,            10
                1531471320,           2018-07-13 08:42:00,           2018-07-13 02:42:00,      3.030000,      7.232000,     32.198900,            10
                1531473120,           2018-07-13 09:12:00,           2018-07-13 03:12:00,      3.060000,      7.280000,     42.802590,            10
                1531474920,           2018-07-13 09:42:00,           2018-07-13 03:42:00,      3.030000,      7.367000,     45.708540,            10
                1531476720,           2018-07-13 10:12:00,           2018-07-13 04:12:00,      3.030000,      7.280000,     42.782680,            10
                1531478520,           2018-07-13 10:42:00,           2018-07-13 04:42:00,      3.040000,      7.395000,     45.932250,            10
                1531480320,           2018-07-13 11:12:00,           2018-07-13 05:12:00,      3.030000,      7.462000,     46.280110,            10
                1531482120,           2018-07-13 11:42:00,           2018-07-13 05:42:00,      3.030000,      7.319000,     22.314630,            10
                1531483920,           2018-07-13 12:12:00,           2018-07-13 06:12:00,      3.040000,      7.145000,     33.330810,            10
                1531485720,           2018-07-13 12:42:00,           2018-07-13 06:42:00,      3.030000,      7.222000,     42.889780,            10
                1531487520,           2018-07-13 13:12:00,           2018-07-13 07:12:00,      3.030000,      7.299000,     45.960760,            10
                1531489320,           2018-07-13 13:42:00,           2018-07-13 07:42:00,      3.040000,      7.309000,     41.873920,            10
                1531491120,           2018-07-13 14:12:00,           2018-07-13 08:12:00,      3.030000,      7.328000,     41.699400,            10
                1531492920,           2018-07-13 14:42:00,           2018-07-13 08:42:00,      3.030000,      7.280000,     43.685280,            10
                1531494720,           2018-07-13 15:12:00,           2018-07-13 09:12:00,      3.030000,      7.319000,     44.174690,            10
                1531496520,           2018-07-13 15:42:00,           2018-07-13 09:42:00,      3.030000,      7.299000,     42.828510,            10
                1531498320,           2018-07-13 16:12:00,           2018-07-13 10:12:00,      3.030000,      7.328000,     45.145630,            10
                1531500120,           2018-07-13 16:42:00,           2018-07-13 10:42:00,      3.030000,      7.357000,     45.122710,            10
                1531501920,           2018-07-13 17:12:00,           2018-07-13 11:12:00,      3.030000,      7.424000,     47.020000,            10
                1531503720,           2018-07-13 17:42:00,           2018-07-13 11:42:00,      3.030000,      7.347000,     43.554140,            10
                1531505520,           2018-07-13 18:12:00,           2018-07-13 12:12:00,      3.030000,      7.261000,     42.531930,            10
                1531507320,           2018-07-13 18:42:00,           2018-07-13 12:42:00,      3.030000,      7.395000,     47.908490,            10
                1531509120,           2018-07-13 19:12:00,           2018-07-13 13:12:00,      3.030000,      7.434000,     44.752630,            10
                1531510920,           2018-07-13 19:42:00,           2018-07-13 13:42:00,      3.030000,      7.357000,     44.890190,            10
                1531512720,           2018-07-13 20:12:00,           2018-07-13 14:12:00,      3.030000,      7.290000,     39.985440,            10
                1531514520,           2018-07-13 20:42:00,           2018-07-13 14:42:00,      3.030000,      7.299000,     42.699460,            10
                1531516320,           2018-07-13 21:12:00,           2018-07-13 15:12:00,      3.030000,      7.357000,     42.328190,            10
                1531518120,           2018-07-13 21:42:00,           2018-07-13 15:42:00,      3.030000,      7.357000,     43.406370,            10
                1531519920,           2018-07-13 22:12:00,           2018-07-13 16:12:00,      3.030000,      7.376000,     41.468630,            10
                1531521720,           2018-07-13 22:42:00,           2018-07-13 16:42:00,      3.030000,      7.222000,     36.559820,            10
                1531523520,           2018-07-13 23:12:00,           2018-07-13 17:12:00,      3.030000,      7.347000,     45.123690,            10
                1531525320,           2018-07-13 23:42:00,           2018-07-13 17:42:00,      3.030000,      7.328000,     44.487130,            10
                1531527120,           2018-07-14 00:12:00,           2018-07-13 18:12:00,      3.040000,      7.472000,     47.298770,            10
                1531528920,           2018-07-14 00:42:00,           2018-07-13 18:42:00,      3.030000,      7.357000,     44.237640,            10
                1531530720,           2018-07-14 01:12:00,           2018-07-13 19:12:00,      3.030000,      7.309000,     44.395890,            10
                1531532520,           2018-07-14 01:42:00,           2018-07-13 19:42:00,      3.030000,      7.309000,     46.780360,            10
                1531534320,           2018-07-14 02:12:00,           2018-07-13 20:12:00,      3.030000,      7.338000,     43.772820,            10
                1531536120,           2018-07-14 02:42:00,           2018-07-13 20:42:00,      3.030000,      7.280000,     44.052360,            10
                1531537920,           2018-07-14 03:12:00,           2018-07-13 21:12:00,      3.030000,      7.338000,     44.088970,            10
                1531539720,           2018-07-14 03:42:00,           2018-07-13 21:42:00,      3.030000,      7.415000,     46.093710,            10
                1531541520,           2018-07-14 04:12:00,           2018-07-13 22:12:00,      3.030000,      7.376000,     46.307780,            10
                1531543320,           2018-07-14 04:42:00,           2018-07-13 22:42:00,      3.030000,      7.376000,     45.132560,            10
                1531545120,           2018-07-14 05:12:00,           2018-07-13 23:12:00,      3.030000,      7.271000,     42.672640,            10
                1531546920,           2018-07-14 05:42:00,           2018-07-13 23:42:00,      3.030000,      7.309000,     46.703090,            10
                1531548720,           2018-07-14 06:12:00,           2018-07-14 00:12:00,      3.030000,      7.367000,     46.530030,            10
                1531550520,           2018-07-14 06:42:00,           2018-07-14 00:42:00,      3.030000,      7.319000,     45.632940,            10
                1531552320,           2018-07-14 07:12:00,           2018-07-14 01:12:00,      3.030000,      7.357000,     40.996540,            10
                1531554120,           2018-07-14 07:42:00,           2018-07-14 01:42:00,      3.030000,      7.280000,     44.617510,            10
                1531555920,           2018-07-14 08:12:00,           2018-07-14 02:12:00,      3.030000,      7.309000,     42.137530,            10
                1531557720,           2018-07-14 08:42:00,           2018-07-14 02:42:00,      3.030000,      7.280000,     42.334200,            10
                1531559520,           2018-07-14 09:12:00,           2018-07-14 03:12:00,      3.030000,      7.347000,     42.185320,            10
                1531561320,           2018-07-14 09:42:00,           2018-07-14 03:42:00,      3.030000,      7.386000,     42.823900,            10
                1531563120,           2018-07-14 10:12:00,           2018-07-14 04:12:00,      3.030000,      7.443000,     41.746070,            10
                1531564920,           2018-07-14 10:42:00,           2018-07-14 04:42:00,      3.030000,      7.280000,     41.467020,            10
                1531566720,           2018-07-14 11:12:00,           2018-07-14 05:12:00,      3.030000,      7.309000,     42.665510,            10
                1531568520,           2018-07-14 11:42:00,           2018-07-14 05:42:00,      3.030000,      7.309000,     43.917170,            10
                1531570320,           2018-07-14 12:12:00,           2018-07-14 06:12:00,      3.030000,      7.328000,     44.585090,            10
                1531572120,           2018-07-14 12:42:00,           2018-07-14 06:42:00,      3.030000,      7.434000,     41.223820,            10
                1531573920,           2018-07-14 13:12:00,           2018-07-14 07:12:00,      3.030000,      7.386000,     43.862040,            10
                1531575720,           2018-07-14 13:42:00,           2018-07-14 07:42:00,      3.030000,      7.299000,     42.664040,            10
                1531577520,           2018-07-14 14:12:00,           2018-07-14 08:12:00,      3.030000,      7.261000,     40.322540,            10
                1531579320,           2018-07-14 14:42:00,           2018-07-14 08:42:00,      3.030000,      7.261000,     44.740890,            10
                1531581120,           2018-07-14 15:12:00,           2018-07-14 09:12:00,      3.030000,      7.367000,     48.455400,            10
                1531582920,           2018-07-14 15:42:00,           2018-07-14 09:42:00,      3.030000,      7.405000,     47.979050,            10
                1531584720,           2018-07-14 16:12:00,           2018-07-14 10:12:00,      3.030000,      7.415000,     46.355640,            10
                1531586520,           2018-07-14 16:42:00,           2018-07-14 10:42:00,      3.030000,      7.434000,     43.793780,            10
                1531588320,           2018-07-14 17:12:00,           2018-07-14 11:12:00,      3.030000,      7.386000,     46.483220,            10
                1531590120,           2018-07-14 17:42:00,           2018-07-14 11:42:00,      3.030000,      7.501000,     46.686180,            10
                1531591920,           2018-07-14 18:12:00,           2018-07-14 12:12:00,      3.030000,      7.376000,     43.860010,            10
                1531593720,           2018-07-14 18:42:00,           2018-07-14 12:42:00,      3.030000,      7.213000,     44.200260,            10
                1531595520,           2018-07-14 19:12:00,           2018-07-14 13:12:00,      3.030000,      7.261000,     47.971370,            10
                1531597320,           2018-07-14 19:42:00,           2018-07-14 13:42:00,      3.030000,      7.529000,     46.961310,            10
                1531599120,           2018-07-14 20:12:00,           2018-07-14 14:12:00,      3.030000,      7.462000,     46.428020,            10
                1531600920,           2018-07-14 20:42:00,           2018-07-14 14:42:00,      3.030000,      7.501000,     48.129970,            10
                1531602720,           2018-07-14 21:12:00,           2018-07-14 15:12:00,      3.030000,      7.145000,     33.644790,            10
                1531604520,           2018-07-14 21:42:00,           2018-07-14 15:42:00,      3.030000,      7.319000,     45.579150,            10
                1531606320,           2018-07-14 22:12:00,           2018-07-14 16:12:00,      3.030000,      7.376000,     48.134650,            10
                1531608120,           2018-07-14 22:42:00,           2018-07-14 16:42:00,      3.030000,      7.472000,     44.269080,            10
                1531609920,           2018-07-14 23:12:00,           2018-07-14 17:12:00,      3.030000,      7.472000,     46.018810,            10
                1531611720,           2018-07-14 23:42:00,           2018-07-14 17:42:00,      3.030000,      7.280000,     44.707350,            10
                1531613520,           2018-07-15 00:12:00,           2018-07-14 18:12:00,      3.030000,      7.501000,     42.581950,            10
                1531615320,           2018-07-15 00:42:00,           2018-07-14 18:42:00,      3.030000,      7.625000,     43.347820,            10
                1531617120,           2018-07-15 01:12:00,           2018-07-14 19:12:00,      3.030000,      7.415000,     42.183640,            10
                1531618920,           2018-07-15 01:42:00,           2018-07-14 19:42:00,      3.030000,      7.309000,     42.002550,            10
                1531620720,           2018-07-15 02:12:00,           2018-07-14 20:12:00,      3.030000,      7.280000,     42.892850,            10
                1531622520,           2018-07-15 02:42:00,           2018-07-14 20:42:00,      3.030000,      7.309000,     44.730060,            10
                1531624320,           2018-07-15 03:12:00,           2018-07-14 21:12:00,      3.030000,      7.405000,     45.487900,            10
                1531626120,           2018-07-15 03:42:00,           2018-07-14 21:42:00,      3.030000,      7.395000,     45.830730,            10
                1531627920,           2018-07-15 04:12:00,           2018-07-14 22:12:00,      3.030000,      7.347000,     40.286770,            10
                1531629720,           2018-07-15 04:42:00,           2018-07-14 22:42:00,      3.030000,      7.347000,     42.765560,            10
                1531631520,           2018-07-15 05:12:00,           2018-07-14 23:12:00,      3.030000,      7.462000,     43.694220,            10
                1531633320,           2018-07-15 05:42:00,           2018-07-14 23:42:00,      3.030000,      7.415000,     42.060400,            10
                1531635120,           2018-07-15 06:12:00,           2018-07-15 00:12:00,      3.030000,      7.405000,     39.243800,            10
                1531636920,           2018-07-15 06:42:00,           2018-07-15 00:42:00,      3.030000,      7.271000,     44.578240,            10
                1531638720,           2018-07-15 07:12:00,           2018-07-15 01:12:00,      3.030000,      7.328000,     45.164210,            10
                1531640520,           2018-07-15 07:42:00,           2018-07-15 01:42:00,      3.030000,      7.290000,     42.716650,            10
                1531642320,           2018-07-15 08:12:00,           2018-07-15 02:12:00,      3.030000,      7.299000,     42.118670,            10
                1531644120,           2018-07-15 08:42:00,           2018-07-15 02:42:00,      3.030000,      7.299000,     42.295570,            10
                1531645920,           2018-07-15 09:12:00,           2018-07-15 03:12:00,      3.030000,      7.395000,     44.462750,            10
                1531647720,           2018-07-15 09:42:00,           2018-07-15 03:42:00,      3.030000,      7.443000,     43.331960,            10
                1531649520,           2018-07-15 10:12:00,           2018-07-15 04:12:00,      3.030000,      7.453000,     44.036500,            10
                1531651320,           2018-07-15 10:42:00,           2018-07-15 04:42:00,      3.030000,      7.242000,     40.895310,            10
                1531653120,           2018-07-15 11:12:00,           2018-07-15 05:12:00,      3.030000,      7.376000,     45.323020,            10
                1531654920,           2018-07-15 11:42:00,           2018-07-15 05:42:00,      3.030000,      7.453000,     43.384920,            10
                1531656720,           2018-07-15 12:12:00,           2018-07-15 06:12:00,      3.030000,      7.395000,     41.722660,            10
                1531658520,           2018-07-15 12:42:00,           2018-07-15 06:42:00,      3.030000,      7.290000,     44.275020,            10
                1531660320,           2018-07-15 13:12:00,           2018-07-15 07:12:00,      3.020000,      7.357000,     45.861480,            10
                1531662120,           2018-07-15 13:42:00,           2018-07-15 07:42:00,      3.020000,      7.319000,     41.994440,            10
                1531663920,           2018-07-15 14:12:00,           2018-07-15 08:12:00,      3.030000,      7.328000,     44.115450,            10
                1531665720,           2018-07-15 14:42:00,           2018-07-15 08:42:00,      3.030000,      7.424000,     41.347830,            10
                1531667520,           2018-07-15 15:12:00,           2018-07-15 09:12:00,      3.020000,      7.232000,     41.048310,            10
                1531669320,           2018-07-15 15:42:00,           2018-07-15 09:42:00,      3.020000,      7.424000,     46.055630,            10
                1531671120,           2018-07-15 16:12:00,           2018-07-15 10:12:00,      3.030000,      7.462000,     46.699450,            10
                1531672920,           2018-07-15 16:42:00,           2018-07-15 10:42:00,      3.030000,      7.491000,     45.976550,            10
                1531674720,           2018-07-15 17:12:00,           2018-07-15 11:12:00,      3.030000,      7.395000,     37.880080,            10
                1531676520,           2018-07-15 17:42:00,           2018-07-15 11:42:00,      3.030000,      7.386000,     41.289840,            10
                1531678320,           2018-07-15 18:12:00,           2018-07-15 12:12:00,      3.030000,      7.434000,     44.279000,            10
                1531680120,           2018-07-15 18:42:00,           2018-07-15 12:42:00,      3.030000,      7.462000,     44.881390,            10
                1531681920,           2018-07-15 19:12:00,           2018-07-15 13:12:00,      3.020000,      7.357000,     42.390310,            10
                1531683720,           2018-07-15 19:42:00,           2018-07-15 13:42:00,      3.030000,      7.319000,     42.542680,            10
                1531685520,           2018-07-15 20:12:00,           2018-07-15 14:12:00,      3.020000,      7.319000,     40.547160,            10
                1531687320,           2018-07-15 20:42:00,           2018-07-15 14:42:00,      3.020000,      7.309000,     41.670680,            10
                1531689120,           2018-07-15 21:12:00,           2018-07-15 15:12:00,      3.020000,      7.395000,     38.084650,            10
                1531690920,           2018-07-15 21:42:00,           2018-07-15 15:42:00,      3.030000,      7.405000,     42.055020,            10
                1531692720,           2018-07-15 22:12:00,           2018-07-15 16:12:00,      3.020000,      7.395000,     40.466960,            10
                1531694520,           2018-07-15 22:42:00,           2018-07-15 16:42:00,      3.020000,      7.367000,     40.705830,            10
                1531696320,           2018-07-15 23:12:00,           2018-07-15 17:12:00,      3.030000,      7.261000,     40.512300,            10
                1531698120,           2018-07-15 23:42:00,           2018-07-15 17:42:00,      3.030000,      7.309000,     40.954200,            10
                1531699920,           2018-07-16 00:12:00,           2018-07-15 18:12:00,      3.030000,      7.328000,     42.982770,            10
                1531701720,           2018-07-16 00:42:00,           2018-07-15 18:42:00,      3.030000,      7.386000,     41.782680,            10
                1531703520,           2018-07-16 01:12:00,           2018-07-15 19:12:00,      3.020000,      7.415000,     42.753260,            10
                1531705320,           2018-07-16 01:42:00,           2018-07-15 19:42:00,      3.030000,      7.424000,     42.832840,            10
                1531707120,           2018-07-16 02:12:00,           2018-07-15 20:12:00,      3.020000,      7.357000,     42.310030,            10
                1531708920,           2018-07-16 02:42:00,           2018-07-15 20:42:00,      3.030000,      7.395000,     42.079540,            10
                1531710720,           2018-07-16 03:12:00,           2018-07-15 21:12:00,      3.030000,      7.347000,     36.187010,            10
                1531712520,           2018-07-16 03:42:00,           2018-07-15 21:42:00,      3.020000,      7.376000,     42.805450,            10
                1531714320,           2018-07-16 04:12:00,           2018-07-15 22:12:00,      3.020000,      7.424000,     32.368540,            10
                1531716120,           2018-07-16 04:42:00,           2018-07-15 22:42:00,      3.030000,      7.367000,     42.472610,            10
                1531717920,           2018-07-16 05:12:00,           2018-07-15 23:12:00,      3.030000,      7.415000,     43.660410,            10
                1531719720,           2018-07-16 05:42:00,           2018-07-15 23:42:00,      3.020000,      7.443000,     42.440750,            10
                1531721520,           2018-07-16 06:12:00,           2018-07-16 00:12:00,      3.020000,      7.347000,     40.058450,            10
                1531723320,           2018-07-16 06:42:00,           2018-07-16 00:42:00,      3.020000,      7.271000,     41.049640,            10
                1531725120,           2018-07-16 07:12:00,           2018-07-16 01:12:00,      3.020000,      7.299000,     42.424610,            10
                1531726920,           2018-07-16 07:42:00,           2018-07-16 01:42:00,      3.020000,      7.376000,     42.459540,            10
                1531728720,           2018-07-16 08:12:00,           2018-07-16 02:12:00,      3.030000,      7.386000,     41.734330,            10
                1531730520,           2018-07-16 08:42:00,           2018-07-16 02:42:00,      3.020000,      7.319000,     40.252330,            10
                1531732320,           2018-07-16 09:12:00,           2018-07-16 03:12:00,      3.030000,      7.434000,     40.830540,            10
                1531734120,           2018-07-16 09:42:00,           2018-07-16 03:42:00,      3.020000,      7.280000,     40.774300,            10
                1531735920,           2018-07-16 10:12:00,           2018-07-16 04:12:00,      3.020000,      7.290000,     41.241770,            10
                1531737720,           2018-07-16 10:42:00,           2018-07-16 04:42:00,      3.020000,      7.405000,     43.251340,            10
                1531739520,           2018-07-16 11:12:00,           2018-07-16 05:12:00,      3.020000,      7.386000,     42.702960,            10
                1531741320,           2018-07-16 11:42:00,           2018-07-16 05:42:00,      3.020000,      7.453000,     41.902990,            10
                1531743120,           2018-07-16 12:12:00,           2018-07-16 06:12:00,      3.020000,      7.290000,     39.467660,            10
                1531744920,           2018-07-16 12:42:00,           2018-07-16 06:42:00,      3.020000,      7.347000,     42.405050,            10
                1531746720,           2018-07-16 13:12:00,           2018-07-16 07:12:00,      3.020000,      7.462000,     45.750530,            10
                1531748520,           2018-07-16 13:42:00,           2018-07-16 07:42:00,      3.030000,      7.232000,     44.160160,            10
                1531750320,           2018-07-16 14:12:00,           2018-07-16 08:12:00,      3.020000,      7.242000,     43.046420,            10
                1531752120,           2018-07-16 14:42:00,           2018-07-16 08:42:00,      3.020000,      7.405000,     45.672070,            10
                1531753920,           2018-07-16 15:12:00,           2018-07-16 09:12:00,      3.020000,      7.443000,     46.596960,            10
                1531755720,           2018-07-16 15:42:00,           2018-07-16 09:42:00,      3.020000,      7.434000,     48.308610,            10
                1531757520,           2018-07-16 16:12:00,           2018-07-16 10:12:00,      3.030000,      7.510000,     36.311720,            10
                1531759320,           2018-07-16 16:42:00,           2018-07-16 10:42:00,      3.020000,      7.376000,     47.232110,            10
                1531761120,           2018-07-16 17:12:00,           2018-07-16 11:12:00,      3.020000,      7.462000,     45.515850,            10
                1531762920,           2018-07-16 17:42:00,           2018-07-16 11:42:00,      3.020000,      7.654000,     47.097270,            10
                1531764720,           2018-07-16 18:12:00,           2018-07-16 12:12:00,      3.020000,      7.453000,     44.472040,            10
                1531766520,           2018-07-16 18:42:00,           2018-07-16 12:42:00,      3.020000,      7.395000,     44.046070,            10
                1531768320,           2018-07-16 19:12:00,           2018-07-16 13:12:00,      3.020000,      7.434000,     45.650480,            10
                1531770120,           2018-07-16 19:42:00,           2018-07-16 13:42:00,      3.020000,      7.558000,     41.167020,            10
                1531771920,           2018-07-16 20:12:00,           2018-07-16 14:12:00,      3.020000,      7.472000,     45.463240,            10
                1531773720,           2018-07-16 20:42:00,           2018-07-16 14:42:00,      3.020000,      7.290000,     35.174230,            10
                1531775520,           2018-07-16 21:12:00,           2018-07-16 15:12:00,      3.020000,      7.251000,     44.440880,            10
                1531777320,           2018-07-16 21:42:00,           2018-07-16 15:42:00,      3.020000,      7.347000,     43.160720,            10
                1531779120,           2018-07-16 22:12:00,           2018-07-16 16:12:00,      3.020000,      7.405000,     41.979630,            10
                1531780920,           2018-07-16 22:42:00,           2018-07-16 16:42:00,      3.020000,      7.462000,     44.712520,            10
                1531782720,           2018-07-16 23:12:00,           2018-07-16 17:12:00,      3.020000,      7.577000,     42.768630,            10
                1531784520,           2018-07-16 23:42:00,           2018-07-16 17:42:00,      3.020000,      7.386000,     42.216340,            10
                1531786320,           2018-07-17 00:12:00,           2018-07-16 18:12:00,      3.020000,      7.462000,     40.611580,            10
                1531788120,           2018-07-17 00:42:00,           2018-07-16 18:42:00,      3.020000,      7.453000,     43.819000,            10
                1531789920,           2018-07-17 01:12:00,           2018-07-16 19:12:00,      3.020000,      7.261000,     42.091420,            10
                1531791720,           2018-07-17 01:42:00,           2018-07-16 19:42:00,      3.020000,      7.347000,     45.024620,            10
                1531793520,           2018-07-17 02:12:00,           2018-07-16 20:12:00,      3.020000,      7.529000,     46.724400,            10
                1531795320,           2018-07-17 02:42:00,           2018-07-16 20:42:00,      3.020000,      7.213000,     33.112540,            10
                1531797120,           2018-07-17 03:12:00,           2018-07-16 21:12:00,      3.020000,      7.338000,     45.625400,            10
                1531798920,           2018-07-17 03:42:00,           2018-07-16 21:42:00,      3.020000,      7.462000,     46.450800,            10
                1531800720,           2018-07-17 04:12:00,           2018-07-16 22:12:00,      3.020000,      7.501000,     42.867070,            10
                1531802520,           2018-07-17 04:42:00,           2018-07-16 22:42:00,      3.020000,      7.462000,     39.680190,            10
                1531804320,           2018-07-17 05:12:00,           2018-07-16 23:12:00,      3.020000,      7.482000,     37.895240,            10
                1531806120,           2018-07-17 05:42:00,           2018-07-16 23:42:00,      3.020000,      7.213000,     37.804070,            10
                1531807920,           2018-07-17 06:12:00,           2018-07-17 00:12:00,      3.020000,      7.319000,     42.924290,            10
                1531809720,           2018-07-17 06:42:00,           2018-07-17 00:42:00,      3.020000,      7.520000,     45.028880,            10
                1531811520,           2018-07-17 07:12:00,           2018-07-17 01:12:00,      3.020000,      7.462000,     44.805730,            10
                1531813320,           2018-07-17 07:42:00,           2018-07-17 01:42:00,      3.030000,      7.357000,     44.429910,            10
                1531815120,           2018-07-17 08:12:00,           2018-07-17 02:12:00,      3.020000,      7.319000,     40.357400,            10
                1531816920,           2018-07-17 08:42:00,           2018-07-17 02:42:00,      3.020000,      7.405000,     43.122300,            10
                1531818720,           2018-07-17 09:12:00,           2018-07-17 03:12:00,      3.020000,      7.510000,     45.017280,            10
                1531820520,           2018-07-17 09:42:00,           2018-07-17 03:42:00,      3.040000,      7.415000,     36.214680,            10
                1531822320,           2018-07-17 10:12:00,           2018-07-17 04:12:00,      3.020000,      7.319000,     39.091640,            10
                1531824120,           2018-07-17 10:42:00,           2018-07-17 04:42:00,      3.020000,      7.328000,     40.736080,            10
                1531825920,           2018-07-17 11:12:00,           2018-07-17 05:12:00,      3.020000,      7.271000,     43.771840,            10
                1531827720,           2018-07-17 11:42:00,           2018-07-17 05:42:00,      3.020000,      7.549000,     46.133190,            10
                1531829520,           2018-07-17 12:12:00,           2018-07-17 06:12:00,      3.020000,      7.443000,     41.518090,            10
                1531831320,           2018-07-17 12:42:00,           2018-07-17 06:42:00,      3.020000,      7.367000,     42.020360,            10
                1531833120,           2018-07-17 13:12:00,           2018-07-17 07:12:00,      3.020000,      7.453000,     40.481630,            10
                1531834920,           2018-07-17 13:42:00,           2018-07-17 07:42:00,      3.020000,      7.261000,     45.254760,            10
                1531836720,           2018-07-17 14:12:00,           2018-07-17 08:12:00,      3.020000,      7.386000,     45.953910,            10
                1531838520,           2018-07-17 14:42:00,           2018-07-17 08:42:00,      3.020000,      7.386000,     34.877440,            10
                1531840320,           2018-07-17 15:12:00,           2018-07-17 09:12:00,      3.020000,      7.299000,     43.103500,            10
                1531842120,           2018-07-17 15:42:00,           2018-07-17 09:42:00,      3.020000,      7.434000,     47.021050,            10
                1531843920,           2018-07-17 16:12:00,           2018-07-17 10:12:00,      3.020000,      7.510000,     45.998550,            10
                1531845720,           2018-07-17 16:42:00,           2018-07-17 10:42:00,      3.020000,      7.501000,     35.043510,            10
                1531847520,           2018-07-17 17:12:00,           2018-07-17 11:12:00,      3.020000,      7.347000,     39.315210,            10
                1531849320,           2018-07-17 17:42:00,           2018-07-17 11:42:00,      3.020000,      7.347000,     43.626450,            10
                1531851120,           2018-07-17 18:12:00,           2018-07-17 12:12:00,      3.020000,      7.472000,     46.916460,            10
                1531852920,           2018-07-17 18:42:00,           2018-07-17 12:42:00,      3.020000,      7.625000,     50.570120,            10
                1531854720,           2018-07-17 19:12:00,           2018-07-17 13:12:00,      3.020000,      7.568000,     50.284780,            10
                1531856520,           2018-07-17 19:42:00,           2018-07-17 13:42:00,      3.020000,      7.577000,     47.581100,            10
                1531858320,           2018-07-17 20:12:00,           2018-07-17 14:12:00,      3.020000,      7.491000,     44.941270,            10
                1531860120,           2018-07-17 20:42:00,           2018-07-17 14:42:00,      3.020000,      7.443000,     45.509700,            10
                1531861920,           2018-07-17 21:12:00,           2018-07-17 15:12:00,      3.020000,      7.395000,     45.517380,            10
