sensor,deployment,year,timestamp,depth,temperature,DO,DO_saturation,battery,Q
245673,Summer2018,2018,           2018-07-25 01:07:00,9,7.743,8.342,109.169,3.43,0.983
245673,Summer2018,2018,           2018-07-25 01:37:00,9,7.913,8.289,108.936,3.43,0.984
245673,Summer2018,2018,           2018-07-25 02:07:00,9,7.743,8.303,108.659,3.43,0.982
245673,Summer2018,2018,           2018-07-25 02:37:00,9,7.799,8.331,109.177,3.43,0.983
245673,Summer2018,2018,           2018-07-25 03:07:00,9,7.762,8.259,108.134,3.43,0.983
245673,Summer2018,2018,           2018-07-25 03:37:00,9,7.667,8.271,108.035,3.43,0.983
245673,Summer2018,2018,           2018-07-25 04:07:00,9,7.743,8.348,109.247,3.43,0.983
245673,Summer2018,2018,           2018-07-25 04:37:00,9,7.733,8.348,109.220,3.43,0.982
245673,Summer2018,2018,           2018-07-25 05:07:00,9,7.553,8.270,107.714,3.43,0.983
245673,Summer2018,2018,           2018-07-25 05:37:00,9,7.960,8.293,109.116,3.43,0.983
245673,Summer2018,2018,           2018-07-25 06:07:00,9,7.572,8.328,108.521,3.43,0.983
245673,Summer2018,2018,           2018-07-25 06:37:00,9,7.562,8.392,109.327,3.43,0.983
245673,Summer2018,2018,           2018-07-25 07:07:00,9,7.648,8.346,108.962,3.43,0.983
245673,Summer2018,2018,           2018-07-25 07:37:00,9,7.781,8.257,108.159,3.43,0.983
245673,Summer2018,2018,           2018-07-25 08:07:00,9,8.083,8.109,107.022,3.43,0.983
245673,Summer2018,2018,           2018-07-25 08:37:00,9,7.847,8.274,108.560,3.43,0.983
245673,Summer2018,2018,           2018-07-25 09:07:00,9,8.045,8.290,109.307,3.43,0.984
245673,Summer2018,2018,           2018-07-25 09:37:00,9,7.866,8.281,108.704,3.43,0.982
245673,Summer2018,2018,           2018-07-25 10:07:00,9,7.885,8.332,109.425,3.43,0.983
245673,Summer2018,2018,           2018-07-25 10:37:00,9,8.036,8.232,108.518,3.43,0.984
245673,Summer2018,2018,           2018-07-25 11:07:00,9,7.771,8.329,109.075,3.43,0.983
245673,Summer2018,2018,           2018-07-25 11:37:00,9,8.262,8.139,107.895,3.43,0.983
245673,Summer2018,2018,           2018-07-25 12:07:00,9,7.809,8.305,108.864,3.43,0.982
245673,Summer2018,2018,           2018-07-25 12:37:00,9,7.875,8.300,108.977,3.43,0.984
245673,Summer2018,2018,           2018-07-25 13:07:00,9,8.102,8.209,108.392,3.43,0.983
245673,Summer2018,2018,           2018-07-25 13:37:00,9,8.045,8.212,108.279,3.43,0.984
245673,Summer2018,2018,           2018-07-25 14:07:00,9,8.064,8.239,108.686,3.43,0.983
245673,Summer2018,2018,           2018-07-25 14:37:00,9,7.837,8.349,109.517,3.43,0.984
245673,Summer2018,2018,           2018-07-25 15:07:00,9,8.233,8.220,108.891,3.43,0.983
245673,Summer2018,2018,           2018-07-25 15:37:00,9,7.686,8.232,107.576,3.43,0.983
245673,Summer2018,2018,           2018-07-25 16:07:00,9,7.951,8.284,108.973,3.43,0.984
245673,Summer2018,2018,           2018-07-25 16:37:00,9,7.885,8.329,109.385,3.43,0.983
245673,Summer2018,2018,           2018-07-25 17:07:00,9,7.922,8.338,109.604,3.43,0.983
245673,Summer2018,2018,           2018-07-25 17:37:00,9,8.205,8.270,109.477,3.43,0.984
245673,Summer2018,2018,           2018-07-25 18:07:00,9,7.951,8.340,109.710,3.43,0.982
245673,Summer2018,2018,           2018-07-25 18:37:00,9,8.402,8.123,108.056,3.43,0.983
245673,Summer2018,2018,           2018-07-25 19:07:00,9,8.430,7.956,105.908,3.43,0.984
245673,Summer2018,2018,           2018-07-25 19:37:00,9,7.941,8.040,105.738,3.43,0.983
245673,Summer2018,2018,           2018-07-25 20:07:00,9,7.714,8.008,104.723,3.43,0.984
245673,Summer2018,2018,           2018-07-25 20:37:00,9,7.790,8.254,108.144,3.43,0.983
245673,Summer2018,2018,           2018-07-25 21:07:00,9,8.177,8.152,107.840,3.43,0.984
245673,Summer2018,2018,           2018-07-25 21:37:00,9,8.026,8.209,108.188,3.43,0.984
245673,Summer2018,2018,           2018-07-25 22:07:00,9,7.941,8.222,108.131,3.43,0.984
245673,Summer2018,2018,           2018-07-25 22:37:00,9,7.828,8.053,105.611,3.43,0.983
245673,Summer2018,2018,           2018-07-25 23:07:00,9,8.290,8.114,107.638,3.43,0.983
245673,Summer2018,2018,           2018-07-25 23:37:00,9,8.017,8.147,107.347,3.43,0.984
245673,Summer2018,2018,           2018-07-26 00:07:00,9,7.752,8.272,108.277,3.43,0.983
245673,Summer2018,2018,           2018-07-26 00:37:00,9,7.904,8.186,107.558,3.43,0.984
245673,Summer2018,2018,           2018-07-26 01:07:00,9,8.186,8.057,106.607,3.43,0.983
245673,Summer2018,2018,           2018-07-26 01:37:00,9,8.196,8.000,105.880,3.43,0.983
245673,Summer2018,2018,           2018-07-26 02:07:00,9,8.496,7.918,105.574,3.43,0.984
245673,Summer2018,2018,           2018-07-26 02:37:00,9,7.847,8.043,105.530,3.43,0.983
245673,Summer2018,2018,           2018-07-26 03:07:00,9,7.828,8.036,105.388,3.43,0.984
245673,Summer2018,2018,           2018-07-26 03:37:00,9,7.885,7.959,104.527,3.43,0.983
245673,Summer2018,2018,           2018-07-26 04:07:00,9,8.055,8.000,105.510,3.43,0.983
245673,Summer2018,2018,           2018-07-26 04:37:00,9,8.055,8.144,107.409,3.43,0.982
245673,Summer2018,2018,           2018-07-26 05:07:00,9,8.252,8.007,106.119,3.43,0.983
245673,Summer2018,2018,           2018-07-26 05:37:00,9,7.913,7.993,105.046,3.43,0.983
245673,Summer2018,2018,           2018-07-26 06:07:00,9,7.885,8.070,105.984,3.43,0.983
245673,Summer2018,2018,           2018-07-26 06:37:00,9,7.875,8.076,106.037,3.43,0.984
245673,Summer2018,2018,           2018-07-26 07:07:00,9,8.045,8.003,105.523,3.43,0.984
245673,Summer2018,2018,           2018-07-26 07:37:00,9,7.743,7.992,104.589,3.43,0.983
245673,Summer2018,2018,           2018-07-26 08:07:00,9,8.158,8.053,106.481,3.43,0.984
245673,Summer2018,2018,           2018-07-26 08:37:00,9,7.866,8.163,107.155,3.43,0.983
245673,Summer2018,2018,           2018-07-26 09:07:00,9,7.904,8.039,105.627,3.43,0.983
245673,Summer2018,2018,           2018-07-26 09:37:00,9,8.196,8.031,106.290,3.43,0.983
245673,Summer2018,2018,           2018-07-26 10:07:00,9,8.007,8.067,106.267,3.43,0.983
245673,Summer2018,2018,           2018-07-26 10:37:00,9,7.885,8.053,105.761,3.43,0.983
245673,Summer2018,2018,           2018-07-26 11:07:00,9,7.714,8.102,105.952,3.43,0.984
245673,Summer2018,2018,           2018-07-26 11:37:00,9,7.989,8.101,106.667,3.43,0.983
245673,Summer2018,2018,           2018-07-26 12:07:00,9,7.941,8.054,105.922,3.43,0.982
245673,Summer2018,2018,           2018-07-26 12:37:00,9,7.979,8.186,107.759,3.43,0.984
245673,Summer2018,2018,           2018-07-26 13:07:00,9,7.979,8.186,107.759,3.43,0.983
245673,Summer2018,2018,           2018-07-26 13:37:00,9,8.092,8.062,106.425,3.43,0.984
245673,Summer2018,2018,           2018-07-26 14:07:00,9,8.092,8.067,106.491,3.43,0.983
245673,Summer2018,2018,           2018-07-26 14:37:00,9,7.941,8.053,105.909,3.43,0.984
245673,Summer2018,2018,           2018-07-26 15:07:00,9,8.673,7.743,103.678,3.43,0.983
245673,Summer2018,2018,           2018-07-26 15:37:00,9,7.960,7.992,105.156,3.43,0.982
245673,Summer2018,2018,           2018-07-26 16:07:00,9,7.762,8.126,106.393,3.43,0.983
245673,Summer2018,2018,           2018-07-26 16:37:00,9,8.158,8.088,106.943,3.43,0.984
245673,Summer2018,2018,           2018-07-26 17:07:00,9,8.524,7.941,105.954,3.43,0.983
245673,Summer2018,2018,           2018-07-26 17:37:00,9,8.026,7.974,105.091,3.43,0.983
245673,Summer2018,2018,           2018-07-26 18:07:00,9,7.904,8.012,105.272,3.43,0.984
245673,Summer2018,2018,           2018-07-26 18:37:00,9,8.393,8.053,107.101,3.43,0.984
245673,Summer2018,2018,           2018-07-26 19:07:00,9,8.186,8.048,106.488,3.43,0.983
245673,Summer2018,2018,           2018-07-26 19:37:00,9,8.337,7.924,105.240,3.43,0.983
245673,Summer2018,2018,           2018-07-26 20:07:00,9,7.828,8.077,105.926,3.43,0.983
245673,Summer2018,2018,           2018-07-26 20:37:00,9,7.619,8.018,104.605,3.43,0.983
245673,Summer2018,2018,           2018-07-26 21:07:00,9,8.111,7.867,103.900,3.43,0.983
245673,Summer2018,2018,           2018-07-26 21:37:00,9,8.224,7.951,105.304,3.43,0.984
245673,Summer2018,2018,           2018-07-26 22:07:00,9,8.111,7.970,105.261,3.43,0.983
245673,Summer2018,2018,           2018-07-26 22:37:00,9,7.960,8.040,105.788,3.43,0.983
245673,Summer2018,2018,           2018-07-26 23:07:00,9,8.130,8.000,105.707,3.43,0.983
245673,Summer2018,2018,           2018-07-26 23:37:00,9,8.120,7.915,104.558,3.43,0.984
245673,Summer2018,2018,           2018-07-27 00:07:00,9,8.055,7.886,104.007,3.43,0.984
245673,Summer2018,2018,           2018-07-27 00:37:00,9,8.120,8.027,106.037,3.43,0.984
245673,Summer2018,2018,           2018-07-27 01:07:00,9,8.045,7.899,104.152,3.43,0.984
245673,Summer2018,2018,           2018-07-27 01:37:00,9,8.149,8.090,106.946,3.43,0.983
245673,Summer2018,2018,           2018-07-27 02:07:00,9,8.168,8.086,106.943,3.43,0.983
245673,Summer2018,2018,           2018-07-27 02:37:00,9,8.102,7.834,103.442,3.43,0.983
245673,Summer2018,2018,           2018-07-27 03:07:00,9,8.130,7.755,102.470,3.43,0.984
245673,Summer2018,2018,           2018-07-27 03:37:00,9,7.970,7.783,102.432,3.43,0.984
245673,Summer2018,2018,           2018-07-27 04:07:00,9,7.970,7.837,103.143,3.43,0.984
245673,Summer2018,2018,           2018-07-27 04:37:00,9,8.158,7.895,104.392,3.43,0.984
245673,Summer2018,2018,           2018-07-27 05:07:00,9,8.055,7.912,104.350,3.43,0.983
245673,Summer2018,2018,           2018-07-27 05:37:00,9,8.224,7.953,105.331,3.43,0.984
245673,Summer2018,2018,           2018-07-27 06:07:00,9,8.102,7.892,104.207,3.43,0.984
245673,Summer2018,2018,           2018-07-27 06:37:00,9,8.102,7.955,105.039,3.43,0.984
245673,Summer2018,2018,           2018-07-27 07:07:00,9,8.055,8.041,106.051,3.43,0.984
245673,Summer2018,2018,           2018-07-27 07:37:00,9,7.932,8.021,105.464,3.43,0.983
245673,Summer2018,2018,           2018-07-27 08:07:00,9,8.149,8.058,106.523,3.43,0.984
245673,Summer2018,2018,           2018-07-27 08:37:00,9,8.130,7.905,104.451,3.43,0.983
245673,Summer2018,2018,           2018-07-27 09:07:00,9,8.571,7.853,104.901,3.43,0.984
245673,Summer2018,2018,           2018-07-27 09:37:00,9,7.837,7.974,104.598,3.43,0.983
245673,Summer2018,2018,           2018-07-27 10:07:00,9,8.224,7.955,105.357,3.43,0.984
245673,Summer2018,2018,           2018-07-27 10:37:00,9,8.092,7.966,105.158,3.43,0.983
245673,Summer2018,2018,           2018-07-27 11:07:00,9,7.951,7.955,104.646,3.43,0.983
245673,Summer2018,2018,           2018-07-27 11:37:00,9,8.393,7.869,104.655,3.43,0.984
245673,Summer2018,2018,           2018-07-27 12:07:00,9,8.393,8.004,106.450,3.43,0.983
245673,Summer2018,2018,           2018-07-27 12:37:00,9,8.308,8.010,106.306,3.43,0.984
245673,Summer2018,2018,           2018-07-27 13:07:00,9,8.186,7.918,104.769,3.43,0.983
245673,Summer2018,2018,           2018-07-27 13:37:00,9,8.139,7.921,104.686,3.43,0.984
245673,Summer2018,2018,           2018-07-27 14:07:00,9,8.036,7.990,105.328,3.43,0.984
245673,Summer2018,2018,           2018-07-27 14:37:00,9,8.224,7.870,104.231,3.43,0.983
245673,Summer2018,2018,           2018-07-27 15:07:00,9,8.515,7.831,104.463,3.43,0.984
245673,Summer2018,2018,           2018-07-27 15:37:00,9,8.571,7.918,105.769,3.43,0.983
245673,Summer2018,2018,           2018-07-27 16:07:00,9,8.224,7.969,105.543,3.43,0.983
245673,Summer2018,2018,           2018-07-27 16:37:00,9,8.832,7.840,105.401,3.43,0.984
245673,Summer2018,2018,           2018-07-27 17:07:00,9,8.073,7.907,104.330,3.43,0.983
245673,Summer2018,2018,           2018-07-27 17:37:00,9,7.771,8.074,105.736,3.43,0.984
245673,Summer2018,2018,           2018-07-27 18:07:00,9,8.496,7.874,104.987,3.43,0.984
245673,Summer2018,2018,           2018-07-27 18:37:00,9,7.799,8.034,105.286,3.43,0.983
245673,Summer2018,2018,           2018-07-27 19:07:00,9,8.111,7.984,105.445,3.43,0.984
245673,Summer2018,2018,           2018-07-27 19:37:00,9,8.196,8.024,106.197,3.43,0.983
245673,Summer2018,2018,           2018-07-27 20:07:00,9,8.224,7.961,105.437,3.43,0.984
245673,Summer2018,2018,           2018-07-27 20:37:00,9,8.608,7.859,105.077,3.43,0.984
245673,Summer2018,2018,           2018-07-27 21:07:00,9,8.290,7.945,105.397,3.43,0.983
245673,Summer2018,2018,           2018-07-27 21:37:00,9,7.989,7.999,105.324,3.43,0.983
245673,Summer2018,2018,           2018-07-27 22:07:00,9,8.111,7.961,105.142,3.43,0.983
245673,Summer2018,2018,           2018-07-27 22:37:00,9,8.468,7.933,105.701,3.43,0.984
245673,Summer2018,2018,           2018-07-27 23:07:00,9,8.673,7.812,104.615,3.43,0.984
245673,Summer2018,2018,           2018-07-27 23:37:00,9,7.960,7.930,104.340,3.43,0.984
245673,Summer2018,2018,           2018-07-28 00:07:00,9,8.365,7.891,104.875,3.43,0.984
245673,Summer2018,2018,           2018-07-28 00:37:00,9,8.374,7.913,105.190,3.43,0.984
245673,Summer2018,2018,           2018-07-28 01:07:00,9,8.243,7.960,105.473,3.43,0.983
245673,Summer2018,2018,           2018-07-28 01:37:00,9,8.196,7.925,104.887,3.43,0.985
245673,Summer2018,2018,           2018-07-28 02:07:00,9,8.412,7.855,104.517,3.43,0.984
245673,Summer2018,2018,           2018-07-28 02:37:00,9,8.196,7.871,104.172,3.43,0.984
245673,Summer2018,2018,           2018-07-28 03:07:00,9,8.711,7.712,103.360,3.43,0.985
245673,Summer2018,2018,           2018-07-28 03:37:00,9,8.224,7.818,103.543,3.43,0.983
245673,Summer2018,2018,           2018-07-28 04:07:00,9,8.092,7.835,103.429,3.43,0.983
245673,Summer2018,2018,           2018-07-28 04:37:00,9,8.355,7.797,103.600,3.43,0.983
245673,Summer2018,2018,           2018-07-28 05:07:00,9,8.645,7.733,103.473,3.43,0.984
245673,Summer2018,2018,           2018-07-28 05:37:00,9,8.543,7.779,103.841,3.43,0.983
245673,Summer2018,2018,           2018-07-28 06:07:00,9,8.243,7.861,104.161,3.43,0.984
245673,Summer2018,2018,           2018-07-28 06:37:00,9,8.468,7.818,104.169,3.43,0.984
245673,Summer2018,2018,           2018-07-28 07:07:00,9,8.045,7.896,104.113,3.43,0.983
245673,Summer2018,2018,           2018-07-28 07:37:00,9,8.402,7.765,103.295,3.43,0.983
245673,Summer2018,2018,           2018-07-28 08:07:00,9,8.505,7.745,103.277,3.43,0.984
245673,Summer2018,2018,           2018-07-28 08:37:00,9,8.449,7.710,102.669,3.43,0.983
245673,Summer2018,2018,           2018-07-28 09:07:00,9,7.941,7.820,102.845,3.43,0.983
245673,Summer2018,2018,           2018-07-28 09:37:00,9,8.561,7.737,103.313,3.43,0.984
245673,Summer2018,2018,           2018-07-28 10:07:00,9,8.458,7.745,103.171,3.44,0.983
245673,Summer2018,2018,           2018-07-28 10:37:00,9,8.290,7.821,103.752,3.43,0.984
245673,Summer2018,2018,           2018-07-28 11:07:00,9,8.421,7.792,103.702,3.43,0.983
245673,Summer2018,2018,           2018-07-28 11:37:00,9,8.776,7.764,104.223,3.43,0.984
245673,Summer2018,2018,           2018-07-28 12:07:00,9,8.430,7.832,104.258,3.43,0.982
245673,Summer2018,2018,           2018-07-28 12:37:00,9,9.388,7.543,102.779,3.43,0.984
245673,Summer2018,2018,           2018-07-28 13:07:00,9,9.563,7.500,102.628,3.44,0.984
245673,Summer2018,2018,           2018-07-28 13:37:00,9,9.212,7.552,102.463,3.44,0.982
245673,Summer2018,2018,           2018-07-28 14:07:00,9,9.073,7.602,102.792,3.44,0.984
245673,Summer2018,2018,           2018-07-28 14:37:00,9,9.847,7.380,101.681,3.44,0.983
245673,Summer2018,2018,           2018-07-28 15:07:00,9,8.421,7.872,104.767,3.44,0.982
245673,Summer2018,2018,           2018-07-28 15:37:00,9,9.342,7.542,102.651,3.44,0.984
245673,Summer2018,2018,           2018-07-28 16:07:00,9,9.526,7.466,102.071,3.44,0.983
245673,Summer2018,2018,           2018-07-28 16:37:00,9,8.925,7.691,103.620,3.44,0.982
245673,Summer2018,2018,           2018-07-28 17:07:00,9,9.397,7.536,102.706,3.44,0.984
245673,Summer2018,2018,           2018-07-28 17:37:00,9,9.655,7.432,101.924,3.44,0.983
245673,Summer2018,2018,           2018-07-28 18:07:00,9,9.045,7.560,102.154,3.44,0.983
245673,Summer2018,2018,           2018-07-28 18:37:00,9,9.323,7.456,101.434,3.44,0.984
245673,Summer2018,2018,           2018-07-28 19:07:00,9,9.027,7.646,103.271,3.44,0.983
245673,Summer2018,2018,           2018-07-28 19:37:00,9,9.018,7.613,102.803,3.44,0.982
245673,Summer2018,2018,           2018-07-28 20:07:00,9,9.498,7.451,101.797,3.44,0.984
245673,Summer2018,2018,           2018-07-28 20:37:00,9,9.994,7.321,101.225,3.44,0.984
245673,Summer2018,2018,           2018-07-28 21:07:00,9,9.378,7.424,101.133,3.44,0.983
245673,Summer2018,2018,           2018-07-28 21:37:00,9,9.157,7.582,102.732,3.44,0.983
245673,Summer2018,2018,           2018-07-28 22:07:00,9,9.581,7.448,101.961,3.44,0.984
245673,Summer2018,2018,           2018-07-28 22:37:00,9,9.083,7.628,103.169,3.44,0.984
245673,Summer2018,2018,           2018-07-28 23:07:00,9,9.581,7.387,101.126,3.44,0.983
245673,Summer2018,2018,           2018-07-28 23:37:00,9,9.572,7.404,101.336,3.44,0.983
245673,Summer2018,2018,           2018-07-29 00:07:00,9,9.737,7.362,101.164,3.44,0.982
245673,Summer2018,2018,           2018-07-29 00:37:00,9,9.434,7.457,101.721,3.44,0.982
245673,Summer2018,2018,           2018-07-29 01:07:00,9,9.212,7.523,102.069,3.44,0.983
245673,Summer2018,2018,           2018-07-29 01:37:00,9,9.920,7.337,101.266,3.44,0.983
245673,Summer2018,2018,           2018-07-29 02:07:00,9,9.866,7.340,101.176,3.44,0.983
245673,Summer2018,2018,           2018-07-29 02:37:00,9,9.507,7.328,100.138,3.44,0.982
245673,Summer2018,2018,           2018-07-29 03:07:00,9,9.286,7.396,100.527,3.44,0.983
245673,Summer2018,2018,           2018-07-29 03:37:00,9,9.507,7.281,99.496,3.44,0.983
245673,Summer2018,2018,           2018-07-29 04:07:00,9,9.627,7.251,99.374,3.44,0.983
245673,Summer2018,2018,           2018-07-29 04:37:00,9,9.728,7.242,99.494,3.44,0.983
245673,Summer2018,2018,           2018-07-29 05:07:00,9,9.939,7.232,99.863,3.44,0.983
245673,Summer2018,2018,           2018-07-29 05:37:00,9,10.048,7.179,99.391,3.44,0.983
245673,Summer2018,2018,           2018-07-29 06:07:00,9,9.756,7.218,99.231,3.44,0.983
245673,Summer2018,2018,           2018-07-29 06:37:00,9,9.801,7.252,99.807,3.44,0.983
245673,Summer2018,2018,           2018-07-29 07:07:00,9,10.048,7.164,99.183,3.44,0.983
245673,Summer2018,2018,           2018-07-29 07:37:00,9,10.331,7.087,98.785,3.44,0.983
245673,Summer2018,2018,           2018-07-29 08:07:00,9,10.276,7.035,97.931,3.44,0.982
245673,Summer2018,2018,           2018-07-29 08:37:00,9,10.204,7.065,98.179,3.44,0.983
245673,Summer2018,2018,           2018-07-29 09:07:00,9,9.994,7.170,99.138,3.44,0.983
245673,Summer2018,2018,           2018-07-29 09:37:00,9,10.140,7.105,98.584,3.44,0.984
245673,Summer2018,2018,           2018-07-29 10:07:00,9,10.176,7.136,99.099,3.44,0.984
245673,Summer2018,2018,           2018-07-29 10:37:00,9,10.121,7.180,99.579,3.44,0.984
245673,Summer2018,2018,           2018-07-29 11:07:00,9,10.140,7.173,99.527,3.44,0.984
245673,Summer2018,2018,           2018-07-29 11:37:00,9,10.185,7.175,99.663,3.44,0.983
245673,Summer2018,2018,           2018-07-29 12:07:00,9,10.267,7.155,99.580,3.44,0.984
245673,Summer2018,2018,           2018-07-29 12:37:00,9,10.258,7.155,99.559,3.44,0.983
245673,Summer2018,2018,           2018-07-29 13:07:00,9,10.285,7.132,99.303,3.44,0.983
245673,Summer2018,2018,           2018-07-29 13:37:00,9,10.358,7.138,99.560,3.44,0.984
245673,Summer2018,2018,           2018-07-29 14:07:00,9,10.358,7.146,99.671,3.44,0.983
245673,Summer2018,2018,           2018-07-29 14:37:00,9,10.494,7.118,99.604,3.44,0.984
245673,Summer2018,2018,           2018-07-29 15:07:00,9,10.395,7.157,99.913,3.44,0.984
245673,Summer2018,2018,           2018-07-29 15:37:00,9,10.285,7.149,99.539,3.44,0.983
245673,Summer2018,2018,           2018-07-29 16:07:00,9,10.204,7.180,99.777,3.44,0.983
245673,Summer2018,2018,           2018-07-29 16:37:00,9,10.376,7.151,99.784,3.44,0.984
245673,Summer2018,2018,           2018-07-29 17:07:00,9,10.431,7.131,99.636,3.44,0.983
245673,Summer2018,2018,           2018-07-29 17:37:00,9,10.140,7.166,99.430,3.44,0.982
245673,Summer2018,2018,           2018-07-29 18:07:00,9,10.285,7.242,100.834,3.44,0.983
245673,Summer2018,2018,           2018-07-29 18:37:00,9,10.267,7.229,100.610,3.44,0.984
245673,Summer2018,2018,           2018-07-29 19:07:00,9,10.485,7.220,101.009,3.45,0.982
245673,Summer2018,2018,           2018-07-29 19:37:00,9,10.231,7.198,100.092,3.44,0.983
245673,Summer2018,2018,           2018-07-29 20:07:00,9,10.540,7.128,99.853,3.44,0.985
245673,Summer2018,2018,           2018-07-29 20:37:00,9,10.748,7.134,100.433,3.45,0.983
245673,Summer2018,2018,           2018-07-29 21:07:00,9,10.649,7.149,100.407,3.45,0.984
245673,Summer2018,2018,           2018-07-29 21:37:00,9,10.757,7.125,100.327,3.45,0.982
245673,Summer2018,2018,           2018-07-29 22:07:00,9,10.549,7.160,100.323,3.45,0.982
245673,Summer2018,2018,           2018-07-29 22:37:00,9,10.531,7.120,99.720,3.45,0.983
245673,Summer2018,2018,           2018-07-29 23:07:00,9,10.485,7.139,99.876,3.45,0.984
245673,Summer2018,2018,           2018-07-29 23:37:00,9,10.540,7.136,99.965,3.45,0.983
245673,Summer2018,2018,           2018-07-30 00:07:00,9,10.685,7.079,99.509,3.45,0.983
245673,Summer2018,2018,           2018-07-30 00:37:00,9,10.576,7.094,99.462,3.45,0.983
245673,Summer2018,2018,           2018-07-30 01:07:00,9,10.721,7.057,99.285,3.45,0.983
245673,Summer2018,2018,           2018-07-30 01:37:00,9,10.694,7.075,99.474,3.45,0.983
245673,Summer2018,2018,           2018-07-30 02:07:00,9,10.576,7.064,99.041,3.45,0.983
245673,Summer2018,2018,           2018-07-30 02:37:00,9,10.585,7.065,99.077,3.45,0.982
245673,Summer2018,2018,           2018-07-30 03:07:00,9,10.440,7.069,98.791,3.45,0.983
245673,Summer2018,2018,           2018-07-30 03:37:00,9,10.440,7.059,98.651,3.45,0.983
245673,Summer2018,2018,           2018-07-30 04:07:00,9,10.376,7.064,98.570,3.45,0.983
245673,Summer2018,2018,           2018-07-30 04:37:00,9,10.413,7.075,98.811,3.45,0.984
245673,Summer2018,2018,           2018-07-30 05:07:00,9,10.494,7.024,98.288,3.45,0.983
245673,Summer2018,2018,           2018-07-30 05:37:00,9,10.485,7.022,98.239,3.45,0.984
245673,Summer2018,2018,           2018-07-30 06:07:00,9,10.449,7.017,98.085,3.45,0.984
245673,Summer2018,2018,           2018-07-30 06:37:00,9,10.376,7.023,97.998,3.45,0.983
245673,Summer2018,2018,           2018-07-30 07:07:00,9,10.331,7.017,97.809,3.45,0.983
245673,Summer2018,2018,           2018-07-30 07:37:00,9,10.322,7.037,98.067,3.45,0.984
245673,Summer2018,2018,           2018-07-30 08:07:00,9,10.267,7.054,98.174,3.45,0.983
245673,Summer2018,2018,           2018-07-30 08:37:00,9,10.185,7.048,97.898,3.45,0.983
245673,Summer2018,2018,           2018-07-30 09:07:00,9,10.413,7.021,98.057,3.45,0.983
245673,Summer2018,2018,           2018-07-30 09:37:00,9,10.313,7.039,98.073,3.45,0.983
245673,Summer2018,2018,           2018-07-30 10:07:00,9,10.376,7.030,98.096,3.45,0.983
245673,Summer2018,2018,           2018-07-30 10:37:00,9,10.304,7.048,98.178,3.44,0.983
245673,Summer2018,2018,           2018-07-30 11:07:00,9,10.404,7.052,98.468,3.45,0.983
245673,Summer2018,2018,           2018-07-30 11:37:00,9,10.376,7.056,98.458,3.45,0.983
245673,Summer2018,2018,           2018-07-30 12:07:00,9,10.522,7.071,99.012,3.45,0.983
245673,Summer2018,2018,           2018-07-30 12:37:00,9,10.504,7.056,98.760,3.45,0.984
245673,Summer2018,2018,           2018-07-30 13:07:00,9,10.576,7.093,99.448,3.45,0.983
245673,Summer2018,2018,           2018-07-30 13:37:00,9,10.558,7.098,99.475,3.45,0.983
245673,Summer2018,2018,           2018-07-30 14:07:00,9,10.458,7.089,99.113,3.45,0.983
245673,Summer2018,2018,           2018-07-30 14:37:00,9,10.494,7.087,99.170,3.45,0.983
245673,Summer2018,2018,           2018-07-30 15:07:00,9,10.576,7.100,99.546,3.45,0.983
245673,Summer2018,2018,           2018-07-30 15:37:00,9,10.531,7.119,99.706,3.45,0.983
245673,Summer2018,2018,           2018-07-30 16:07:00,9,10.513,7.081,99.131,3.45,0.983
245673,Summer2018,2018,           2018-07-30 16:37:00,9,10.513,7.093,99.299,3.45,0.984
245673,Summer2018,2018,           2018-07-30 17:07:00,9,10.504,7.160,100.215,3.45,0.984
245673,Summer2018,2018,           2018-07-30 17:37:00,9,10.531,7.109,99.565,3.45,0.983
245673,Summer2018,2018,           2018-07-30 18:07:00,9,10.504,7.076,99.040,3.45,0.983
245673,Summer2018,2018,           2018-07-30 18:37:00,9,10.531,7.109,99.565,3.45,0.983
245673,Summer2018,2018,           2018-07-30 19:07:00,9,10.494,7.129,99.758,3.45,0.983
245673,Summer2018,2018,           2018-07-30 19:37:00,9,10.295,7.087,98.700,3.45,0.983
245673,Summer2018,2018,           2018-07-30 20:07:00,9,10.349,7.131,99.441,3.45,0.983
245673,Summer2018,2018,           2018-07-30 20:37:00,9,10.367,7.162,99.916,3.45,0.984
245673,Summer2018,2018,           2018-07-30 21:07:00,9,10.504,7.132,99.823,3.45,0.983
245673,Summer2018,2018,           2018-07-30 21:37:00,9,10.504,7.150,100.075,3.45,0.983
245673,Summer2018,2018,           2018-07-30 22:07:00,9,10.504,7.132,99.823,3.44,0.982
245673,Summer2018,2018,           2018-07-30 22:37:00,9,10.476,7.072,98.917,3.45,0.983
245673,Summer2018,2018,           2018-07-30 23:07:00,9,10.476,7.057,98.708,3.45,0.983
245673,Summer2018,2018,           2018-07-30 23:37:00,9,10.422,7.091,99.056,3.45,0.984
245673,Summer2018,2018,           2018-07-31 00:07:00,9,10.467,7.049,98.575,3.45,0.983
245673,Summer2018,2018,           2018-07-31 00:37:00,9,10.422,7.052,98.511,3.45,0.983
245673,Summer2018,2018,           2018-07-31 01:07:00,9,10.458,7.148,99.938,3.45,0.983
245673,Summer2018,2018,           2018-07-31 01:37:00,9,10.340,7.121,99.280,3.45,0.983
