"","sensor","deployment","year","timestamp","depth","temperature","PAR","acceleration.X","acceleration.Y","acceleration.Z","battery"
"8567",695220,"Winter2018",2018,2018-12-30 18:26:00,3,0.59,0.17395,1.132,-0.052,0.156,3.06
"8568",695220,"Winter2018",2018,2018-12-30 18:56:00,3,0.601,0.17395,1.136,-0.057,0.144,3.06
"8569",695220,"Winter2018",2018,2018-12-30 19:26:00,3,0.612,0.09806,1.137,-0.063,0.204,3.06
"8571",695220,"Winter2018",2018,2018-12-30 20:26:00,3,0.635,0.07763,1.134,-0.052,0.153,3.06
"8573",695220,"Winter2018",2018,2018-12-30 21:26:00,3,0.59,0.03969,1.136,-0.057,0.153,3.06
"8574",695220,"Winter2018",2018,2018-12-30 21:56:00,3,0.59,0.04553,1.132,-0.05,0.14,3.06
"8575",695220,"Winter2018",2018,2018-12-30 22:26:00,3,0.635,0.14476,1.136,-0.052,0.168,3.06
"8577",695220,"Winter2018",2018,2018-12-30 23:26:00,3,0.59,0.14768,1.14,-0.064,0.199,3.06
"8579",695220,"Winter2018",2018,2018-12-31 00:26:00,3,0.59,0.01343,1.135,-0.056,0.155,3.07
"8580",695220,"Winter2018",2018,2018-12-31 00:56:00,3,0.635,0.13892,1.135,-0.052,0.156,3.06
"8581",695220,"Winter2018",2018,2018-12-31 01:26:00,3,0.601,0.29944,1.136,-0.057,0.16,3.06
"8582",695220,"Winter2018",2018,2018-12-31 01:56:00,3,0.601,0.28485,1.12,-0.064,0.16,3.06
"8585",695220,"Winter2018",2018,2018-12-31 03:26:00,3,0.635,0.05137,1.142,-0.056,0.151,3.06
"8588",695220,"Winter2018",2018,2018-12-31 04:56:00,3,0.59,0.08931,1.132,-0.056,0.156,3.06
"8590",695220,"Winter2018",2018,2018-12-31 05:56:00,3,0.601,0.00467,1.136,-0.052,0.143,3.06
"8591",695220,"Winter2018",2018,2018-12-31 06:26:00,3,0.59,0.1506,1.134,-0.052,0.15,3.06
"8593",695220,"Winter2018",2018,2018-12-31 07:26:00,3,0.59,0.36073,1.128,-0.049,0.156,3.06
"8594",695220,"Winter2018",2018,2018-12-31 07:56:00,3,0.612,0.17395,1.136,-0.055,0.158,3.06
"8595",695220,"Winter2018",2018,2018-12-31 08:26:00,3,0.624,0.58255,1.127,-0.057,0.183,3.06
"8596",695220,"Winter2018",2018,2018-12-31 08:56:00,3,0.555,0.32571,1.143,-0.065,0.2,3.06
"8597",695220,"Winter2018",2018,2018-12-31 09:26:00,3,0.59,0.37533,1.137,-0.068,0.216,3.06
"8598",695220,"Winter2018",2018,2018-12-31 09:56:00,3,0.612,0.48915,1.136,-0.064,0.196,3.06
"8599",695220,"Winter2018",2018,2018-12-31 10:26:00,3,0.59,0.98823,1.135,-0.05,0.156,3.06
"8600",695220,"Winter2018",2018,2018-12-31 10:56:00,3,0.624,1.19836,1.139,-0.068,0.204,3.06
"8601",695220,"Winter2018",2018,2018-12-31 11:26:00,3,0.646,0.70513,1.136,-0.057,0.144,3.06
"8602",695220,"Winter2018",2018,2018-12-31 11:56:00,3,0.612,0.78101,1.132,-0.056,0.152,3.06
"8603",695220,"Winter2018",2018,2018-12-31 12:26:00,3,0.658,1.08162,1.139,-0.057,0.14,3.06
"8604",695220,"Winter2018",2018,2018-12-31 12:56:00,3,0.612,0.52126,1.139,-0.058,0.147,3.06
"8605",695220,"Winter2018",2018,2018-12-31 13:26:00,3,0.601,0.47164,1.144,-0.068,0.184,3.06
"8606",695220,"Winter2018",2018,2018-12-31 13:56:00,3,0.601,0.32279,1.128,-0.057,0.151,3.06
"8607",695220,"Winter2018",2018,2018-12-31 14:26:00,3,0.612,0.50958,1.136,-0.065,0.216,3.06
"8609",695220,"Winter2018",2018,2018-12-31 15:26:00,3,0.612,0.28193,1.134,-0.057,0.152,3.06
"8610",695220,"Winter2018",2018,2018-12-31 15:56:00,3,0.624,0.00759,1.131,-0.056,0.145,3.06
"8612",695220,"Winter2018",2018,2018-12-31 16:56:00,3,0.555,0.23524,1.139,-0.057,0.142,3.06
"8613",695220,"Winter2018",2018,2018-12-31 17:26:00,3,0.601,0.04845,1.135,-0.061,0.158,3.06
"8614",695220,"Winter2018",2018,2018-12-31 17:56:00,3,0.601,0.19729,1.136,-0.064,0.182,3.06
"8617",695220,"Winter2018",2018,2018-12-31 19:26:00,3,0.578,0.05137,1.136,-0.061,0.172,3.06
"8623",695220,"Winter2018",2018,2018-12-31 22:26:00,3,0.612,0.00467,1.136,-0.058,0.15,3.06
"8624",695220,"Winter2018",2018,2018-12-31 22:56:00,3,0.567,0.10974,1.136,-0.061,0.152,3.06
"8625",695220,"Winter2018",2018,2018-12-31 23:26:00,3,0.612,0.13601,1.136,-0.057,0.147,3.06
"8627",695220,"Winter2018",2019,2019-01-01 00:26:00,3,0.578,0.32571,1.142,-0.064,0.184,3.06
"8629",695220,"Winter2018",2019,2019-01-01 01:26:00,3,0.578,0.15935,1.129,-0.057,0.15,3.07
"8630",695220,"Winter2018",2019,2019-01-01 01:56:00,3,0.51,0.05137,1.139,-0.068,0.201,3.06
"8631",695220,"Winter2018",2019,2019-01-01 02:26:00,3,0.567,0.20313,1.136,-0.057,0.156,3.06
"8632",695220,"Winter2018",2019,2019-01-01 02:56:00,3,0.601,0.01051,1.136,-0.071,0.207,3.06
"8635",695220,"Winter2018",2019,2019-01-01 04:26:00,3,0.544,0.27901,1.132,-0.056,0.15,3.06
"8636",695220,"Winter2018",2019,2019-01-01 04:56:00,3,0.578,0.20021,1.135,-0.057,0.152,3.06
"8637",695220,"Winter2018",2019,2019-01-01 05:26:00,3,0.59,0.0572,1.134,-0.057,0.143,3.06
"8638",695220,"Winter2018",2019,2019-01-01 05:56:00,3,0.567,0.1827,1.134,-0.055,0.153,3.06
"8640",695220,"Winter2018",2019,2019-01-01 06:56:00,3,0.601,0.08055,1.136,-0.056,0.15,3.06
"8641",695220,"Winter2018",2019,2019-01-01 07:26:00,3,0.601,0.09806,1.139,-0.072,0.207,3.06
"8642",695220,"Winter2018",2019,2019-01-01 07:56:00,3,0.612,0.20605,1.139,-0.058,0.152,3.06
"8643",695220,"Winter2018",2019,2019-01-01 08:26:00,3,0.624,0.04261,1.136,-0.057,0.142,3.06
"8644",695220,"Winter2018",2019,2019-01-01 08:56:00,3,0.612,0.50958,1.134,-0.06,0.147,3.06
"8645",695220,"Winter2018",2019,2019-01-01 09:26:00,3,0.646,0.88899,1.137,-0.072,0.199,3.06
"8646",695220,"Winter2018",2019,2019-01-01 09:56:00,3,0.612,0.83354,1.129,-0.057,0.143,3.06
"8647",695220,"Winter2018",2019,2019-01-01 10:26:00,3,0.635,1.09913,1.132,-0.061,0.15,3.06
"8648",695220,"Winter2018",2019,2019-01-01 10:56:00,3,0.59,0.8423,1.137,-0.064,0.145,3.06
"8649",695220,"Winter2018",2019,2019-01-01 11:26:00,3,0.59,1.41725,1.131,-0.056,0.143,3.06
"8650",695220,"Winter2018",2019,2019-01-01 11:56:00,3,0.646,1.11664,1.136,-0.066,0.147,3.06
"8651",695220,"Winter2018",2019,2019-01-01 12:26:00,3,0.612,1.14875,1.139,-0.065,0.209,3.06
"8652",695220,"Winter2018",2019,2019-01-01 12:56:00,3,0.646,0.90942,1.136,-0.056,0.156,3.06
"8653",695220,"Winter2018",2019,2019-01-01 13:26:00,3,0.612,0.32571,1.129,-0.057,0.153,3.06
"8654",695220,"Winter2018",2019,2019-01-01 13:56:00,3,0.59,0.06304,1.136,-0.049,0.15,3.06
"8655",695220,"Winter2018",2019,2019-01-01 14:26:00,3,0.624,0.20897,1.136,-0.057,0.152,3.06
"8656",695220,"Winter2018",2019,2019-01-01 14:56:00,3,0.624,0.12433,1.129,-0.058,0.152,3.06
"8657",695220,"Winter2018",2019,2019-01-01 15:26:00,3,0.601,0.06304,1.137,-0.056,0.155,3.06
"8658",695220,"Winter2018",2019,2019-01-01 15:56:00,3,0.601,0.45997,1.132,-0.057,0.147,3.06
"8661",695220,"Winter2018",2019,2019-01-01 17:26:00,3,0.567,0.07763,1.134,-0.061,0.156,3.06
"8662",695220,"Winter2018",2019,2019-01-01 17:56:00,3,0.544,0.09806,1.132,-0.061,0.151,3.06
"8668",695220,"Winter2018",2019,2019-01-01 20:56:00,3,0.567,0.20313,1.132,-0.061,0.155,3.06
"8669",695220,"Winter2018",2019,2019-01-01 21:26:00,3,0.567,0.16519,1.136,-0.064,0.159,3.06
"8670",695220,"Winter2018",2019,2019-01-01 21:56:00,3,0.567,0.12141,1.135,-0.061,0.158,3.06
"8672",695220,"Winter2018",2019,2019-01-01 22:56:00,3,0.578,0.23524,1.136,-0.06,0.152,3.06
"8673",695220,"Winter2018",2019,2019-01-01 23:26:00,3,0.555,0.22064,1.136,-0.064,0.159,3.06
"8674",695220,"Winter2018",2019,2019-01-01 23:56:00,3,0.567,0.43662,1.132,-0.06,0.153,3.06
"8675",695220,"Winter2018",2019,2019-01-02 00:26:00,3,0.578,0.00175,1.139,-0.068,0.16,3.06
"8676",695220,"Winter2018",2019,2019-01-02 00:56:00,3,0.59,0.0251,1.139,-0.064,0.156,3.06
"8677",695220,"Winter2018",2019,2019-01-02 01:26:00,3,0.533,0.03386,1.12,-0.061,0.153,3.06
"8678",695220,"Winter2018",2019,2019-01-02 01:56:00,3,0.567,0.17395,1.134,-0.064,0.163,3.06
"8679",695220,"Winter2018",2019,2019-01-02 02:26:00,3,0.578,0.10098,1.145,-0.077,0.207,3.06
"8680",695220,"Winter2018",2019,2019-01-02 02:56:00,3,0.567,0.19729,1.142,-0.073,0.2,3.06
"8681",695220,"Winter2018",2019,2019-01-02 03:26:00,3,0.544,0.0251,1.139,-0.068,0.147,3.06
"8682",695220,"Winter2018",2019,2019-01-02 03:56:00,3,0.578,0.35198,1.135,-0.063,0.159,3.06
"8683",695220,"Winter2018",2019,2019-01-02 04:26:00,3,0.544,0.13601,1.136,-0.064,0.158,3.06
"8684",695220,"Winter2018",2019,2019-01-02 04:56:00,3,0.578,0.08347,1.139,-0.08,0.2,3.06
"8685",695220,"Winter2018",2019,2019-01-02 05:26:00,3,0.578,0.08931,1.136,-0.065,0.153,3.06
"8686",695220,"Winter2018",2019,2019-01-02 05:56:00,3,0.521,0.06304,1.136,-0.058,0.143,3.06
"8687",695220,"Winter2018",2019,2019-01-02 06:26:00,3,0.567,0.07763,1.136,-0.064,0.151,3.06
"8688",695220,"Winter2018",2019,2019-01-02 06:56:00,3,0.544,0.15644,1.144,-0.072,0.204,3.06
"8689",695220,"Winter2018",2019,2019-01-02 07:26:00,3,0.533,0.00759,1.136,-0.065,0.172,3.06
"8690",695220,"Winter2018",2019,2019-01-02 07:56:00,3,0.544,0.26734,1.132,-0.063,0.143,3.06
"8691",695220,"Winter2018",2019,2019-01-02 08:26:00,3,0.567,0.22356,1.135,-0.071,0.152,3.06
"8692",695220,"Winter2018",2019,2019-01-02 08:56:00,3,0.51,0.56212,1.144,-0.079,0.2,3.06
"8693",695220,"Winter2018",2019,2019-01-02 09:26:00,3,0.567,1.13707,1.136,-0.064,0.152,3.06
"8694",695220,"Winter2018",2019,2019-01-02 09:56:00,3,0.612,1.67993,1.136,-0.064,0.14,3.06
"8695",695220,"Winter2018",2019,2019-01-02 10:26:00,3,0.635,1.56026,1.132,-0.064,0.143,3.06
"8696",695220,"Winter2018",2019,2019-01-02 10:56:00,3,0.612,1.64198,1.127,-0.061,0.15,3.06
"8697",695220,"Winter2018",2019,2019-01-02 11:26:00,3,0.624,1.71787,1.136,-0.064,0.136,3.06
"8698",695220,"Winter2018",2019,2019-01-02 11:56:00,3,0.624,2.15273,1.134,-0.064,0.135,3.06
"8699",695220,"Winter2018",2019,2019-01-02 12:26:00,3,0.624,1.48438,1.136,-0.064,0.151,3.06
"8700",695220,"Winter2018",2019,2019-01-02 12:56:00,3,0.646,1.59237,1.136,-0.068,0.158,3.06
"8701",695220,"Winter2018",2019,2019-01-02 13:26:00,3,0.624,0.21481,1.136,-0.065,0.152,3.06
"8702",695220,"Winter2018",2019,2019-01-02 13:56:00,3,0.624,0.12141,1.134,-0.057,0.153,3.06
"8703",695220,"Winter2018",2019,2019-01-02 14:26:00,3,0.578,0.38408,1.139,-0.066,0.143,3.06
"8704",695220,"Winter2018",2019,2019-01-02 14:56:00,3,0.578,0.27026,1.136,-0.068,0.14,3.06
"8705",695220,"Winter2018",2019,2019-01-02 15:26:00,3,0.555,0.16519,1.132,-0.065,0.163,3.06
"8707",695220,"Winter2018",2019,2019-01-02 16:26:00,3,0.59,0.05137,1.144,-0.061,0.152,3.06
"8709",695220,"Winter2018",2019,2019-01-02 17:26:00,3,0.533,0.24691,1.134,-0.066,0.153,3.06
"8711",695220,"Winter2018",2019,2019-01-02 18:26:00,3,0.544,0.18854,1.136,-0.072,0.192,3.06
"8713",695220,"Winter2018",2019,2019-01-02 19:26:00,3,0.578,0.10682,1.129,-0.06,0.15,3.06
"8714",695220,"Winter2018",2019,2019-01-02 19:56:00,3,0.578,0.12725,1.136,-0.068,0.167,3.06
"8719",695220,"Winter2018",2019,2019-01-02 22:26:00,3,0.555,0.01343,1.139,-0.068,0.142,3.06
"8720",695220,"Winter2018",2019,2019-01-02 22:56:00,3,0.567,0.20021,1.135,-0.064,0.15,3.06
"8722",695220,"Winter2018",2019,2019-01-02 23:56:00,3,0.567,0.13017,1.139,-0.066,0.156,3.06
"8723",695220,"Winter2018",2019,2019-01-03 00:26:00,3,0.555,0.11558,1.142,-0.079,0.207,3.06
"8726",695220,"Winter2018",2019,2019-01-03 01:56:00,3,0.544,0.17395,1.136,-0.066,0.159,3.06
"8727",695220,"Winter2018",2019,2019-01-03 02:26:00,3,0.555,0.00759,1.135,-0.061,0.159,3.06
"8728",695220,"Winter2018",2019,2019-01-03 02:56:00,3,0.555,0.15935,1.139,-0.064,0.147,3.06
"8729",695220,"Winter2018",2019,2019-01-03 03:26:00,3,0.555,0.00759,1.136,-0.068,0.159,3.06
"8730",695220,"Winter2018",2019,2019-01-03 03:56:00,3,0.555,0.0251,1.137,-0.064,0.153,3.06
"8731",695220,"Winter2018",2019,2019-01-03 04:26:00,3,0.555,0.03094,1.139,-0.068,0.152,3.06
"8732",695220,"Winter2018",2019,2019-01-03 04:56:00,3,0.533,0.09515,1.142,-0.072,0.152,3.06
"8733",695220,"Winter2018",2019,2019-01-03 05:26:00,3,0.544,0.17395,1.142,-0.072,0.152,3.06
"8736",695220,"Winter2018",2019,2019-01-03 06:56:00,3,0.544,0.26734,1.144,-0.079,0.211,3.06
"8739",695220,"Winter2018",2019,2019-01-03 08:26:00,3,0.567,0.55628,1.136,-0.066,0.156,3.06
"8740",695220,"Winter2018",2019,2019-01-03 08:56:00,3,0.578,0.57963,1.139,-0.068,0.16,3.06
"8741",695220,"Winter2018",2019,2019-01-03 09:26:00,3,0.578,0.83354,1.136,-0.068,0.163,3.06
"8742",695220,"Winter2018",2019,2019-01-03 09:56:00,3,0.624,1.52232,1.136,-0.063,0.147,3.06
"8743",695220,"Winter2018",2019,2019-01-03 10:26:00,3,0.59,1.51357,1.136,-0.08,0.207,3.06
"8744",695220,"Winter2018",2019,2019-01-03 10:56:00,3,0.59,1.79083,1.132,-0.074,0.147,3.06
"8745",695220,"Winter2018",2019,2019-01-03 11:26:00,3,0.646,1.82002,1.135,-0.072,0.151,3.06
"8746",695220,"Winter2018",2019,2019-01-03 11:56:00,3,0.646,1.68284,1.139,-0.064,0.143,3.06
"8747",695220,"Winter2018",2019,2019-01-03 12:26:00,3,0.624,1.35596,1.134,-0.058,0.153,3.06
"8748",695220,"Winter2018",2019,2019-01-03 12:56:00,3,0.612,1.83169,1.137,-0.064,0.175,3.06
"8749",695220,"Winter2018",2019,2019-01-03 13:26:00,3,0.624,0.30528,1.134,-0.064,0.15,3.06
"8750",695220,"Winter2018",2019,2019-01-03 13:56:00,3,0.544,0.13017,1.137,-0.068,0.152,3.06
"8751",695220,"Winter2018",2019,2019-01-03 14:26:00,3,0.567,0.15935,1.134,-0.068,0.152,3.06
"8752",695220,"Winter2018",2019,2019-01-03 14:56:00,3,0.59,0.03386,1.143,-0.064,0.153,3.06
"8753",695220,"Winter2018",2019,2019-01-03 15:26:00,3,0.578,0.13892,1.132,-0.063,0.152,3.06
"8754",695220,"Winter2018",2019,2019-01-03 15:56:00,3,0.601,0.29653,1.134,-0.061,0.156,3.06
"8758",695220,"Winter2018",2019,2019-01-03 17:56:00,3,0.533,0.0718,1.136,-0.064,0.145,3.06
"8760",695220,"Winter2018",2019,2019-01-03 18:56:00,3,0.555,0.32863,1.136,-0.061,0.156,3.06
"8761",695220,"Winter2018",2019,2019-01-03 19:26:00,3,0.521,0.14184,1.139,-0.065,0.156,3.06
"8762",695220,"Winter2018",2019,2019-01-03 19:56:00,3,0.544,0.09806,1.142,-0.065,0.2,3.06
"8764",695220,"Winter2018",2019,2019-01-03 20:56:00,3,0.544,0.13892,1.134,-0.064,0.143,3.06
"8765",695220,"Winter2018",2019,2019-01-03 21:26:00,3,0.555,0.04261,1.135,-0.063,0.16,3.06
"8771",695220,"Winter2018",2019,2019-01-04 00:26:00,3,0.498,0.03677,1.137,-0.057,0.163,3.06
"8772",695220,"Winter2018",2019,2019-01-04 00:56:00,3,0.533,0.0251,1.137,-0.064,0.156,3.06
"8774",695220,"Winter2018",2019,2019-01-04 01:56:00,3,0.521,0.2761,1.131,-0.064,0.147,3.06
"8775",695220,"Winter2018",2019,2019-01-04 02:26:00,3,0.544,0.19438,1.134,-0.064,0.143,3.06
"8776",695220,"Winter2018",2019,2019-01-04 02:56:00,3,0.533,0.42494,1.139,-0.072,0.207,3.06
"8779",695220,"Winter2018",2019,2019-01-04 04:26:00,3,0.578,0.09223,1.136,-0.065,0.156,3.06
"8782",695220,"Winter2018",2019,2019-01-04 05:56:00,3,0.521,0.17395,1.131,-0.061,0.142,3.06
"8783",695220,"Winter2018",2019,2019-01-04 06:26:00,3,0.521,0.10682,1.131,-0.065,0.14,3.06
"8784",695220,"Winter2018",2019,2019-01-04 06:56:00,3,0.533,0.05137,1.137,-0.064,0.15,3.06
"8785",695220,"Winter2018",2019,2019-01-04 07:26:00,3,0.533,0.13892,1.135,-0.061,0.151,3.06
"8786",695220,"Winter2018",2019,2019-01-04 07:56:00,3,0.533,0.60298,1.139,-0.072,0.195,3.06
"8787",695220,"Winter2018",2019,2019-01-04 08:26:00,3,0.521,0.69637,1.139,-0.072,0.18,3.06
"8788",695220,"Winter2018",2019,2019-01-04 08:56:00,3,0.555,1.10497,1.136,-0.057,0.156,3.06
"8789",695220,"Winter2018",2019,2019-01-04 09:26:00,3,0.578,0.99114,1.135,-0.063,0.152,3.06
"8790",695220,"Winter2018",2019,2019-01-04 09:56:00,3,0.544,0.6701,1.136,-0.072,0.207,3.06
"8791",695220,"Winter2018",2019,2019-01-04 10:26:00,3,0.544,0.30528,1.134,-0.058,0.151,3.06
"8792",695220,"Winter2018",2019,2019-01-04 10:56:00,3,0.555,0.52126,1.136,-0.065,0.131,3.06
"8793",695220,"Winter2018",2019,2019-01-04 11:26:00,3,0.555,1.24506,1.136,-0.064,0.156,3.06
"8794",695220,"Winter2018",2019,2019-01-04 11:56:00,3,0.567,1.98637,1.127,-0.063,0.152,3.06
"8795",695220,"Winter2018",2019,2019-01-04 12:26:00,3,0.635,2.19067,1.137,-0.064,0.147,3.06
"8796",695220,"Winter2018",2019,2019-01-04 12:56:00,3,0.635,2.00097,1.139,-0.077,0.204,3.06
"8797",695220,"Winter2018",2019,2019-01-04 13:26:00,3,0.59,0.13309,1.128,-0.06,0.155,3.06
"8798",695220,"Winter2018",2019,2019-01-04 13:56:00,3,0.544,0.38992,1.142,-0.068,0.152,3.06
"8799",695220,"Winter2018",2019,2019-01-04 14:26:00,3,0.533,0.638,1.132,-0.064,0.15,3.06
"8800",695220,"Winter2018",2019,2019-01-04 14:56:00,3,0.521,0.24399,1.132,-0.063,0.153,3.06
"8801",695220,"Winter2018",2019,2019-01-04 15:26:00,3,0.544,0.28193,1.136,-0.068,0.166,3.06
"8802",695220,"Winter2018",2019,2019-01-04 15:56:00,3,0.555,0.38992,1.137,-0.068,0.163,3.06
"8803",695220,"Winter2018",2019,2019-01-04 16:26:00,3,0.555,0.06012,1.135,-0.061,0.152,3.06
"8805",695220,"Winter2018",2019,2019-01-04 17:26:00,3,0.533,0.07472,1.145,-0.063,0.143,3.06
"8806",695220,"Winter2018",2019,2019-01-04 17:56:00,3,0.544,0.1827,1.136,-0.061,0.145,3.06
"8807",695220,"Winter2018",2019,2019-01-04 18:26:00,3,0.533,0.1506,1.139,-0.068,0.156,3.06
"8808",695220,"Winter2018",2019,2019-01-04 18:56:00,3,0.544,0.13601,1.137,-0.064,0.153,3.06
"8810",695220,"Winter2018",2019,2019-01-04 19:56:00,3,0.544,0.36365,1.139,-0.073,0.158,3.06
"8811",695220,"Winter2018",2019,2019-01-04 20:26:00,3,0.544,0.40743,1.142,-0.064,0.15,3.06
"8812",695220,"Winter2018",2019,2019-01-04 20:56:00,3,0.533,0.14768,1.136,-0.072,0.179,3.06
"8813",695220,"Winter2018",2019,2019-01-04 21:26:00,3,0.498,0.0251,1.136,-0.065,0.152,3.06
"8815",695220,"Winter2018",2019,2019-01-04 22:26:00,3,0.521,0.29653,1.139,-0.068,0.144,3.06
"8816",695220,"Winter2018",2019,2019-01-04 22:56:00,3,0.533,0.0718,1.128,-0.068,0.153,3.06
"8817",695220,"Winter2018",2019,2019-01-04 23:26:00,3,0.51,0.13601,1.134,-0.064,0.167,3.06
"8818",695220,"Winter2018",2019,2019-01-04 23:56:00,3,0.498,0.31404,1.135,-0.072,0.206,3.06
"8820",695220,"Winter2018",2019,2019-01-05 00:56:00,3,0.498,0.10974,1.135,-0.064,0.158,3.06
"8821",695220,"Winter2018",2019,2019-01-05 01:26:00,3,0.498,0.33155,1.136,-0.061,0.15,3.06
"8823",695220,"Winter2018",2019,2019-01-05 02:26:00,3,0.521,0.20021,1.143,-0.066,0.156,3.06
"8824",695220,"Winter2018",2019,2019-01-05 02:56:00,3,0.487,0.13601,1.136,-0.065,0.152,3.06
"8825",695220,"Winter2018",2019,2019-01-05 03:26:00,3,0.533,0.12433,1.134,-0.066,0.155,3.06
"8826",695220,"Winter2018",2019,2019-01-05 03:56:00,3,0.498,0.24691,1.135,-0.072,0.172,3.06
"8829",695220,"Winter2018",2019,2019-01-05 05:26:00,3,0.521,0.26734,1.136,-0.063,0.15,3.06
"8830",695220,"Winter2018",2019,2019-01-05 05:56:00,3,0.521,0.31404,1.134,-0.064,0.15,3.06
"8831",695220,"Winter2018",2019,2019-01-05 06:26:00,3,0.51,0.39284,1.142,-0.065,0.143,3.06
"8832",695220,"Winter2018",2019,2019-01-05 06:56:00,3,0.544,0.11849,1.132,-0.066,0.152,3.06
"8834",695220,"Winter2018",2019,2019-01-05 07:56:00,3,0.51,0.03677,1.136,-0.068,0.145,3.06
"8835",695220,"Winter2018",2019,2019-01-05 08:26:00,3,0.544,0.45705,1.134,-0.064,0.144,3.06
"8836",695220,"Winter2018",2019,2019-01-05 08:56:00,3,0.533,0.95612,1.137,-0.061,0.159,3.06
"8837",695220,"Winter2018",2019,2019-01-05 09:26:00,3,0.578,0.89191,1.135,-0.064,0.156,3.06
"8838",695220,"Winter2018",2019,2019-01-05 09:56:00,3,0.521,1.53692,1.135,-0.068,0.158,3.06
"8839",695220,"Winter2018",2019,2019-01-05 10:26:00,3,0.59,1.41434,1.139,-0.064,0.156,3.06
"8840",695220,"Winter2018",2019,2019-01-05 10:56:00,3,0.601,1.64198,1.132,-0.064,0.156,3.06
"8841",695220,"Winter2018",2019,2019-01-05 11:26:00,3,0.646,1.87255,1.139,-0.072,0.159,3.06
"8842",695220,"Winter2018",2019,2019-01-05 11:56:00,3,0.646,2.42708,1.136,-0.068,0.152,3.06
"8843",695220,"Winter2018",2019,2019-01-05 12:26:00,3,0.635,2.07101,1.137,-0.074,0.167,3.06
"8844",695220,"Winter2018",2019,2019-01-05 12:56:00,3,0.669,2.01556,1.132,-0.071,0.206,3.06
"8845",695220,"Winter2018",2019,2019-01-05 13:26:00,3,0.624,0.49207,1.145,-0.072,0.145,3.06
"8846",695220,"Winter2018",2019,2019-01-05 13:56:00,3,0.567,1.00574,1.136,-0.064,0.151,3.06
"8847",695220,"Winter2018",2019,2019-01-05 14:26:00,3,0.624,0.69053,1.137,-0.065,0.167,3.06
"8848",695220,"Winter2018",2019,2019-01-05 14:56:00,3,0.612,1.02909,1.136,-0.081,0.216,3.06
"8849",695220,"Winter2018",2019,2019-01-05 15:26:00,3,0.578,0.16519,1.136,-0.064,0.145,3.06
"8851",695220,"Winter2018",2019,2019-01-05 16:26:00,3,0.533,0.10974,1.132,-0.064,0.156,3.06
"8852",695220,"Winter2018",2019,2019-01-05 16:56:00,3,0.51,0.0572,1.137,-0.069,0.16,3.06
"8853",695220,"Winter2018",2019,2019-01-05 17:26:00,3,0.59,0.12725,1.139,-0.068,0.152,3.06
"8854",695220,"Winter2018",2019,2019-01-05 17:56:00,3,0.544,0.06888,1.144,-0.066,0.163,3.06
"8855",695220,"Winter2018",2019,2019-01-05 18:26:00,3,0.498,0.00759,1.136,-0.068,0.144,3.06
"8856",695220,"Winter2018",2019,2019-01-05 18:56:00,3,0.567,0.25858,1.136,-0.072,0.159,3.06
"8857",695220,"Winter2018",2019,2019-01-05 19:26:00,3,0.555,0.1506,1.136,-0.071,0.144,3.06
"8858",695220,"Winter2018",2019,2019-01-05 19:56:00,3,0.533,0.15644,1.129,-0.064,0.152,3.06
"8860",695220,"Winter2018",2019,2019-01-05 20:56:00,3,0.533,0.13892,1.139,-0.072,0.159,3.06
"8862",695220,"Winter2018",2019,2019-01-05 21:56:00,3,0.521,0.24399,1.137,-0.068,0.152,3.06
"8863",695220,"Winter2018",2019,2019-01-05 22:26:00,3,0.51,0.08347,1.139,-0.08,0.206,3.06
"8864",695220,"Winter2018",2019,2019-01-05 22:56:00,3,0.51,0.28777,1.132,-0.061,0.147,3.06
"8867",695220,"Winter2018",2019,2019-01-06 00:26:00,3,0.533,0.07763,1.137,-0.066,0.16,3.06
"8869",695220,"Winter2018",2019,2019-01-06 01:26:00,3,0.521,0.14476,1.134,-0.064,0.144,3.06
"8872",695220,"Winter2018",2019,2019-01-06 02:56:00,3,0.51,0.03677,1.127,-0.072,0.167,3.06
"8874",695220,"Winter2018",2019,2019-01-06 03:56:00,3,0.51,0.03677,1.134,-0.065,0.153,3.06
"8875",695220,"Winter2018",2019,2019-01-06 04:26:00,3,0.533,0.13892,1.136,-0.068,0.143,3.06
"8876",695220,"Winter2018",2019,2019-01-06 04:56:00,3,0.521,0.22064,1.136,-0.064,0.147,3.06
"8877",695220,"Winter2018",2019,2019-01-06 05:26:00,3,0.533,0.31112,1.136,-0.064,0.152,3.06
"8878",695220,"Winter2018",2019,2019-01-06 05:56:00,3,0.51,0.14768,1.135,-0.077,0.208,3.06
"8879",695220,"Winter2018",2019,2019-01-06 06:26:00,3,0.521,0.21189,1.137,-0.076,0.209,3.06
"8881",695220,"Winter2018",2019,2019-01-06 07:26:00,3,0.544,0.03677,1.139,-0.072,0.211,3.06
"8882",695220,"Winter2018",2019,2019-01-06 07:56:00,3,0.544,0.14476,1.132,-0.068,0.158,3.06
"8883",695220,"Winter2018",2019,2019-01-06 08:26:00,3,0.555,1.04076,1.137,-0.064,0.16,3.06
"8884",695220,"Winter2018",2019,2019-01-06 08:56:00,3,0.555,1.42893,1.135,-0.063,0.16,3.06
"8885",695220,"Winter2018",2019,2019-01-06 09:26:00,3,0.476,1.44352,1.134,-0.063,0.152,3.06
"8886",695220,"Winter2018",2019,2019-01-06 09:56:00,3,0.567,1.30927,1.136,-0.068,0.156,3.06
