sensor,depth,Unix.Timestamp,UTC_Date_._Time,Mountain.Standard.Time,Battery,Temperature,Sensor,Gain
240115,9,1532635920,           2018-07-26 20:12:00,           2018-07-26 14:12:00,3,8.213,49.30058,10
240115,9,1532637720,           2018-07-26 20:42:00,           2018-07-26 14:42:00,3,8.223,48.55252,10
240115,9,1532639520,           2018-07-26 21:12:00,           2018-07-26 15:12:00,3,8.692,50.02048,10
240115,9,1532641320,           2018-07-26 21:42:00,           2018-07-26 15:42:00,3,8.711,50.11424,10
240115,9,1532643120,           2018-07-26 22:12:00,           2018-07-26 16:12:00,3,7.768,48.71503,10
240115,9,1532644920,           2018-07-26 22:42:00,           2018-07-26 16:42:00,3,8.128,48.44681,10
240115,9,1532646720,           2018-07-26 23:12:00,           2018-07-26 17:12:00,3,8.448,49.8507,10
240115,9,1532648520,           2018-07-26 23:42:00,           2018-07-26 17:42:00,3,8.204,47.7202,10
240115,9,1532650320,           2018-07-27 00:12:00,           2018-07-26 18:12:00,3,8.015,50.27109,10
240115,9,1532652120,           2018-07-27 00:42:00,           2018-07-26 18:42:00,3,8.42,49.03823,10
240115,9,1532653920,           2018-07-27 01:12:00,           2018-07-26 19:12:00,3,8.345,49.09105,10
240115,9,1532655720,           2018-07-27 01:42:00,           2018-07-26 19:42:00,3,8.514,50.38909,10
240115,9,1532657520,           2018-07-27 02:12:00,           2018-07-26 20:12:00,3,8.043,47.95858,10
240115,9,1532659320,           2018-07-27 02:42:00,           2018-07-26 20:42:00,3,7.882,46.69659,10
240115,9,1532661120,           2018-07-27 03:12:00,           2018-07-26 21:12:00,3,8.175,48.71943,10
240115,9,1532662920,           2018-07-27 03:42:00,           2018-07-26 21:42:00,3,8.326,49.21157,10
240115,9,1532664720,           2018-07-27 04:12:00,           2018-07-26 22:12:00,3,8.345,48.96312,10
240115,9,1532666520,           2018-07-27 04:42:00,           2018-07-26 22:42:00,3,8.175,49.11906,10
240115,9,1532668320,           2018-07-27 05:12:00,           2018-07-26 23:12:00,3,8.307,49.36492,10
240115,9,1532670120,           2018-07-27 05:42:00,           2018-07-26 23:42:00,3,8.251,48.88788,10
240115,9,1532671920,           2018-07-27 06:12:00,           2018-07-27 00:12:00,3,8.223,49.59199,10
240115,9,1532673720,           2018-07-27 06:42:00,           2018-07-27 00:42:00,3,8.185,50.05437,10
240115,9,1532675520,           2018-07-27 07:12:00,           2018-07-27 01:12:00,3,8.128,49.21094,10
240115,9,1532677320,           2018-07-27 07:42:00,           2018-07-27 01:42:00,2.99,8.26,48.61316,10
240115,9,1532679120,           2018-07-27 08:12:00,           2018-07-27 02:12:00,3,8.26,48.65878,10
240115,9,1532680920,           2018-07-27 08:42:00,           2018-07-27 02:42:00,3,8.241,49.26089,10
240115,9,1532682720,           2018-07-27 09:12:00,           2018-07-27 03:12:00,3,8.354,50.09293,10
240115,9,1532684520,           2018-07-27 09:42:00,           2018-07-27 03:42:00,3,8.147,48.89647,10
240115,9,1532686320,           2018-07-27 10:12:00,           2018-07-27 04:12:00,3,8.062,49.14589,10
240115,9,1532688120,           2018-07-27 10:42:00,           2018-07-27 04:42:00,2.99,8.289,49.81598,10
240115,9,1532689920,           2018-07-27 11:12:00,           2018-07-27 05:12:00,2.99,8.289,50.14959,10
240115,9,1532691720,           2018-07-27 11:42:00,           2018-07-27 05:42:00,3,8.251,49.64837,10
240115,9,1532693520,           2018-07-27 12:12:00,           2018-07-27 06:12:00,3,8.383,50.76609,10
240115,9,1532695320,           2018-07-27 12:42:00,           2018-07-27 06:42:00,3,8.109,50.11089,10
240115,9,1532697120,           2018-07-27 13:12:00,           2018-07-27 07:12:00,3,8.157,49.5057,10
240115,9,1532698920,           2018-07-27 13:42:00,           2018-07-27 07:42:00,3,8.279,48.09182,10
240115,9,1532700720,           2018-07-27 14:12:00,           2018-07-27 08:12:00,3,8.194,51.23077,10
240115,9,1532702520,           2018-07-27 14:42:00,           2018-07-27 08:42:00,3,8.608,51.50276,10
240115,9,1532704320,           2018-07-27 15:12:00,           2018-07-27 09:12:00,3,8.439,51.07651,10
240115,9,1532706120,           2018-07-27 15:42:00,           2018-07-27 09:42:00,3,8.354,50.1271,10
240115,9,1532707920,           2018-07-27 16:12:00,           2018-07-27 10:12:00,3,8.495,52.1811,10
240115,9,1532709720,           2018-07-27 16:42:00,           2018-07-27 10:42:00,3,8.166,53.08943,10
240115,9,1532711520,           2018-07-27 17:12:00,           2018-07-27 11:12:00,2.99,8.119,52.43709,10
240115,9,1532713320,           2018-07-27 17:42:00,           2018-07-27 11:42:00,3,8.476,52.6629,10
240115,9,1532715120,           2018-07-27 18:12:00,           2018-07-27 12:12:00,3,8.664,51.87445,10
240115,9,1532716920,           2018-07-27 18:42:00,           2018-07-27 12:42:00,3,8.617,51.94439,10
240115,9,1532718720,           2018-07-27 19:12:00,           2018-07-27 13:12:00,2.99,8.448,50.27074,10
240115,9,1532720520,           2018-07-27 19:42:00,           2018-07-27 13:42:00,3,8.383,52.05618,10
240115,9,1532722320,           2018-07-27 20:12:00,           2018-07-27 14:12:00,3,8.034,51.72501,10
240115,9,1532724120,           2018-07-27 20:42:00,           2018-07-27 14:42:00,3,8.336,52.45379,10
240115,9,1532725920,           2018-07-27 21:12:00,           2018-07-27 15:12:00,2.99,8.711,52.05233,10
240115,9,1532727720,           2018-07-27 21:42:00,           2018-07-27 15:42:00,2.99,8.748,51.70258,10
240115,9,1532729520,           2018-07-27 22:12:00,           2018-07-27 16:12:00,3,8.354,50.92867,10
240115,9,1532731320,           2018-07-27 22:42:00,           2018-07-27 16:42:00,2.99,8.757,51.27577,10
240115,9,1532733120,           2018-07-27 23:12:00,           2018-07-27 17:12:00,3,8.345,50.26788,10
240115,9,1532734920,           2018-07-27 23:42:00,           2018-07-27 17:42:00,2.99,7.777,50.43367,10
240115,9,1532736720,           2018-07-28 00:12:00,           2018-07-27 18:12:00,2.99,8.42,51.58213,10
240115,9,1532738520,           2018-07-28 00:42:00,           2018-07-27 18:42:00,2.99,8.383,50.09817,10
240115,9,1532740320,           2018-07-28 01:12:00,           2018-07-27 19:12:00,2.99,8.476,51.21708,10
240115,9,1532742120,           2018-07-28 01:42:00,           2018-07-27 19:42:00,3,8.213,50.55104,10
240115,9,1532743920,           2018-07-28 02:12:00,           2018-07-27 20:12:00,3,8.383,50.09237,10
240115,9,1532745720,           2018-07-28 02:42:00,           2018-07-27 20:42:00,3,8.645,51.38441,10
240115,9,1532747520,           2018-07-28 03:12:00,           2018-07-27 21:12:00,3,8.42,49.761,10
240115,9,1532749320,           2018-07-28 03:42:00,           2018-07-27 21:42:00,2.99,8.27,49.38903,10
240115,9,1532751120,           2018-07-28 04:12:00,           2018-07-27 22:12:00,2.99,8.364,50.20563,10
240115,9,1532752920,           2018-07-28 04:42:00,           2018-07-27 22:42:00,2.99,8.476,51.00525,10
240115,9,1532754720,           2018-07-28 05:12:00,           2018-07-27 23:12:00,3,8.888,50.78049,10
240115,9,1532756520,           2018-07-28 05:42:00,           2018-07-27 23:42:00,2.99,8.194,49.8194,10
240115,9,1532758320,           2018-07-28 06:12:00,           2018-07-28 00:12:00,3.02,8.27,50.4976,10
240115,9,1532760120,           2018-07-28 06:42:00,           2018-07-28 00:42:00,2.99,8.523,50.7823,10
240115,9,1532761920,           2018-07-28 07:12:00,           2018-07-28 01:12:00,3,8.383,50.78601,10
240115,9,1532763720,           2018-07-28 07:42:00,           2018-07-28 01:42:00,3.02,8.364,48.10607,10
240115,9,1532765520,           2018-07-28 08:12:00,           2018-07-28 02:12:00,2.99,8.654,49.25041,10
240115,9,1532767320,           2018-07-28 08:42:00,           2018-07-28 02:42:00,2.99,8.561,49.44471,10
240115,9,1532769120,           2018-07-28 09:12:00,           2018-07-28 03:12:00,2.99,8.617,52.67191,10
240115,9,1532770920,           2018-07-28 09:42:00,           2018-07-28 03:42:00,3,8.654,49.60072,10
240115,9,1532772720,           2018-07-28 10:12:00,           2018-07-28 04:12:00,3,8.175,49.77211,10
240115,9,1532774520,           2018-07-28 10:42:00,           2018-07-28 04:42:00,2.99,8.476,50.77567,10
240115,9,1532776320,           2018-07-28 11:12:00,           2018-07-28 05:12:00,2.99,8.739,51.17942,10
240115,9,1532778120,           2018-07-28 11:42:00,           2018-07-28 05:42:00,2.99,8.906,52.22686,10
240115,9,1532779920,           2018-07-28 12:12:00,           2018-07-28 06:12:00,2.99,8.523,50.38672,10
240115,9,1532781720,           2018-07-28 12:42:00,           2018-07-28 06:42:00,2.99,8.505,52.20758,10
240115,9,1532783520,           2018-07-28 13:12:00,           2018-07-28 07:12:00,2.99,8.617,52.2926,10
240115,9,1532785320,           2018-07-28 13:42:00,           2018-07-28 07:42:00,3,8.757,52.67051,10
240115,9,1532787120,           2018-07-28 14:12:00,           2018-07-28 08:12:00,2.99,8.795,53.28897,10
240115,9,1532788920,           2018-07-28 14:42:00,           2018-07-28 08:42:00,2.99,8.692,51.52973,10
240115,9,1532790720,           2018-07-28 15:12:00,           2018-07-28 09:12:00,2.99,8.776,52.07183,10
240115,9,1532792520,           2018-07-28 15:42:00,           2018-07-28 09:42:00,2.99,8.767,54.18151,10
240115,9,1532794320,           2018-07-28 16:12:00,           2018-07-28 10:12:00,3,9.092,53.09872,10
240115,9,1532796120,           2018-07-28 16:42:00,           2018-07-28 10:42:00,3,8.795,53.88185,10
240115,9,1532797920,           2018-07-28 17:12:00,           2018-07-28 11:12:00,3,9.101,52.70461,10
240115,9,1532799720,           2018-07-28 17:42:00,           2018-07-28 11:42:00,3,8.841,53.34724,10
240115,9,1532801520,           2018-07-28 18:12:00,           2018-07-28 12:12:00,2.99,9.203,53.09544,10
240115,9,1532803320,           2018-07-28 18:42:00,           2018-07-28 12:42:00,2.99,9.48,54.93446,10
240115,9,1532805120,           2018-07-28 19:12:00,           2018-07-28 13:12:00,2.99,9.379,54.01139,10
240115,9,1532806920,           2018-07-28 19:42:00,           2018-07-28 13:42:00,3,10.076,54.18619,10
240115,9,1532808720,           2018-07-28 20:12:00,           2018-07-28 14:12:00,2.99,9.324,53.50849,10
240115,9,1532810520,           2018-07-28 20:42:00,           2018-07-28 14:42:00,2.99,9.866,53.31426,10
240115,9,1532812320,           2018-07-28 21:12:00,           2018-07-28 15:12:00,2.99,9.628,52.82771,10
240115,9,1532814120,           2018-07-28 21:42:00,           2018-07-28 15:42:00,2.99,9.333,51.64061,10
240115,9,1532815920,           2018-07-28 22:12:00,           2018-07-28 16:12:00,2.99,9.866,51.73549,10
240115,9,1532817720,           2018-07-28 22:42:00,           2018-07-28 16:42:00,3,9.314,51.99525,10
240115,9,1532819520,           2018-07-28 23:12:00,           2018-07-28 17:12:00,3,9.314,53.87668,10
240115,9,1532821320,           2018-07-28 23:42:00,           2018-07-28 17:42:00,2.99,9.784,54.0735,10
240115,9,1532823120,           2018-07-29 00:12:00,           2018-07-28 18:12:00,2.99,9.793,53.66813,10
240115,9,1532824920,           2018-07-29 00:42:00,           2018-07-28 18:42:00,3,9.738,51.81828,10
240115,9,1532826720,           2018-07-29 01:12:00,           2018-07-28 19:12:00,2.99,9.287,53.85216,10
240115,9,1532828520,           2018-07-29 01:42:00,           2018-07-28 19:42:00,2.99,9.976,52.93635,10
240115,9,1532830320,           2018-07-29 02:12:00,           2018-07-28 20:12:00,2.99,9.563,54.17019,10
240115,9,1532832120,           2018-07-29 02:42:00,           2018-07-28 20:42:00,3,9.93,51.86139,10
240115,9,1532833920,           2018-07-29 03:12:00,           2018-07-28 21:12:00,2.99,10.021,52.53769,10
240115,9,1532835720,           2018-07-29 03:42:00,           2018-07-28 21:42:00,3,9.305,53.30776,10
240115,9,1532837520,           2018-07-29 04:12:00,           2018-07-28 22:12:00,2.99,9.572,54.05491,10
240115,9,1532839320,           2018-07-29 04:42:00,           2018-07-28 22:42:00,3,9.434,52.43255,10
240115,9,1532841120,           2018-07-29 05:12:00,           2018-07-28 23:12:00,2.99,9.903,54.83385,10
240115,9,1532842920,           2018-07-29 05:42:00,           2018-07-28 23:42:00,2.99,9.82,54.00188,10
240115,9,1532844720,           2018-07-29 06:12:00,           2018-07-29 00:12:00,2.99,9.912,52.773,10
240115,9,1532846520,           2018-07-29 06:42:00,           2018-07-29 00:42:00,2.99,9.857,54.21002,10
240115,9,1532848320,           2018-07-29 07:12:00,           2018-07-29 01:12:00,3,10.012,53.99154,10
240115,9,1532850120,           2018-07-29 07:42:00,           2018-07-29 01:42:00,2.99,9.875,52.91008,10
240115,9,1532851920,           2018-07-29 08:12:00,           2018-07-29 02:12:00,2.99,10.003,53.49368,10
240115,9,1532853720,           2018-07-29 08:42:00,           2018-07-29 02:42:00,2.99,9.866,53.01495,10
240115,9,1532855520,           2018-07-29 09:12:00,           2018-07-29 03:12:00,2.99,9.453,53.81045,10
240115,9,1532857320,           2018-07-29 09:42:00,           2018-07-29 03:42:00,2.99,9.517,53.65556,10
240115,9,1532859120,           2018-07-29 10:12:00,           2018-07-29 04:12:00,2.99,9.719,53.17068,10
240115,9,1532860920,           2018-07-29 10:42:00,           2018-07-29 04:42:00,2.99,9.729,53.53706,10
240115,9,1532862720,           2018-07-29 11:12:00,           2018-07-29 05:12:00,2.99,9.994,54.66065,10
240115,9,1532864520,           2018-07-29 11:42:00,           2018-07-29 05:42:00,2.99,10.094,53.33138,10
240115,9,1532866320,           2018-07-29 12:12:00,           2018-07-29 06:12:00,2.99,9.893,53.29519,10
240115,9,1532868120,           2018-07-29 12:42:00,           2018-07-29 06:42:00,2.99,9.829,52.75735,10
240115,9,1532869920,           2018-07-29 13:12:00,           2018-07-29 07:12:00,2.99,10.003,55.11527,10
240115,9,1532871720,           2018-07-29 13:42:00,           2018-07-29 07:42:00,3,10.249,54.9696,10
240115,9,1532873520,           2018-07-29 14:12:00,           2018-07-29 08:12:00,2.99,10.294,54.71634,10
240115,9,1532875320,           2018-07-29 14:42:00,           2018-07-29 08:42:00,2.99,10.258,55.58897,10
240115,9,1532877120,           2018-07-29 15:12:00,           2018-07-29 09:12:00,2.99,10.112,55.32376,10
240115,9,1532878920,           2018-07-29 15:42:00,           2018-07-29 09:42:00,2.99,10.094,54.81198,10
240115,9,1532880720,           2018-07-29 16:12:00,           2018-07-29 10:12:00,2.99,10.176,55.59435,10
240115,9,1532882520,           2018-07-29 16:42:00,           2018-07-29 10:42:00,2.99,10.103,54.9696,10
240115,9,1532884320,           2018-07-29 17:12:00,           2018-07-29 11:12:00,2.99,10.185,55.0322,10
240115,9,1532886120,           2018-07-29 17:42:00,           2018-07-29 11:42:00,2.99,10.158,55.73541,10
240115,9,1532887920,           2018-07-29 18:12:00,           2018-07-29 12:12:00,2.99,10.294,55.39865,10
240115,9,1532889720,           2018-07-29 18:42:00,           2018-07-29 12:42:00,2.99,10.449,55.12387,10
240115,9,1532891520,           2018-07-29 19:12:00,           2018-07-29 13:12:00,3,10.412,55.10864,10
240115,9,1532893320,           2018-07-29 19:42:00,           2018-07-29 13:42:00,2.99,10.367,54.94333,10
240115,9,1532895120,           2018-07-29 20:12:00,           2018-07-29 14:12:00,2.99,10.331,55.52714,10
240115,9,1532896920,           2018-07-29 20:42:00,           2018-07-29 14:42:00,2.99,10.485,54.59386,10
240115,9,1532898720,           2018-07-29 21:12:00,           2018-07-29 15:12:00,2.99,10.412,55.38112,10
240115,9,1532900520,           2018-07-29 21:42:00,           2018-07-29 15:42:00,2.99,10.403,55.66903,10
240115,9,1532902320,           2018-07-29 22:12:00,           2018-07-29 16:12:00,2.99,10.231,54.93523,10
240115,9,1532904120,           2018-07-29 22:42:00,           2018-07-29 16:42:00,2.99,10.349,55.46174,10
240115,9,1532905920,           2018-07-29 23:12:00,           2018-07-29 17:12:00,2.99,10.394,55.02193,10
240115,9,1532907720,           2018-07-29 23:42:00,           2018-07-29 17:42:00,2.99,10.431,55.07573,10
240115,9,1532909520,           2018-07-30 00:12:00,           2018-07-29 18:12:00,2.99,10.403,53.79466,10
240115,9,1532911320,           2018-07-30 00:42:00,           2018-07-29 18:42:00,2.99,10.34,54.42688,10
240115,9,1532913120,           2018-07-30 01:12:00,           2018-07-29 19:12:00,2.99,10.53,54.45595,10
240115,9,1532914920,           2018-07-30 01:42:00,           2018-07-29 19:42:00,2.99,10.322,55.03192,10
240115,9,1532916720,           2018-07-30 02:12:00,           2018-07-29 20:12:00,2.99,10.476,54.22175,10
240115,9,1532918520,           2018-07-30 02:42:00,           2018-07-29 20:42:00,2.99,10.675,53.73003,10
240115,9,1532920320,           2018-07-30 03:12:00,           2018-07-29 21:12:00,2.99,10.548,55.13847,10
240115,9,1532922120,           2018-07-30 03:42:00,           2018-07-29 21:42:00,2.99,10.63,54.31691,10
240115,9,1532923920,           2018-07-30 04:12:00,           2018-07-29 22:12:00,2.99,10.612,54.92643,10
240115,9,1532925720,           2018-07-30 04:42:00,           2018-07-29 22:42:00,2.99,10.575,55.04317,10
240115,9,1532927520,           2018-07-30 05:12:00,           2018-07-29 23:12:00,2.99,10.367,55.00817,10
240115,9,1532929320,           2018-07-30 05:42:00,           2018-07-29 23:42:00,2.99,10.503,54.16775,10
240115,9,1532931120,           2018-07-30 06:12:00,           2018-07-30 00:12:00,3,10.612,54.62216,10
240115,9,1532932920,           2018-07-30 06:42:00,           2018-07-30 00:42:00,2.99,10.548,54.58506,10
240115,9,1532934720,           2018-07-30 07:12:00,           2018-07-30 01:12:00,2.99,10.639,54.26835,10
240115,9,1532936520,           2018-07-30 07:42:00,           2018-07-30 01:42:00,2.99,10.648,55.13456,10
240115,9,1532938320,           2018-07-30 08:12:00,           2018-07-30 02:12:00,2.99,10.53,54.64382,10
240115,9,1532940120,           2018-07-30 08:42:00,           2018-07-30 02:42:00,2.99,10.548,53.86488,10
240115,9,1532941920,           2018-07-30 09:12:00,           2018-07-30 03:12:00,2.99,10.512,53.54132,10
240115,9,1532943720,           2018-07-30 09:42:00,           2018-07-30 03:42:00,2.99,10.431,54.92929,10
240115,9,1532945520,           2018-07-30 10:12:00,           2018-07-30 04:12:00,2.99,10.431,54.58143,10
240115,9,1532947320,           2018-07-30 10:42:00,           2018-07-30 04:42:00,2.99,10.385,55.71557,10
240115,9,1532949120,           2018-07-30 11:12:00,           2018-07-30 05:12:00,2.99,10.476,55.01369,10
240115,9,1532950920,           2018-07-30 11:42:00,           2018-07-30 05:42:00,2.99,10.412,55.38726,10
240115,9,1532952720,           2018-07-30 12:12:00,           2018-07-30 06:12:00,2.99,10.467,54.76985,10
240115,9,1532954520,           2018-07-30 12:42:00,           2018-07-30 06:42:00,2.99,10.467,55.12645,10
240115,9,1532956320,           2018-07-30 13:12:00,           2018-07-30 07:12:00,2.99,10.376,56.15111,10
240115,9,1532958120,           2018-07-30 13:42:00,           2018-07-30 07:42:00,3,10.349,56.15712,10
240115,9,1532959920,           2018-07-30 14:12:00,           2018-07-30 08:12:00,2.99,10.285,56.33228,10
240115,9,1532961720,           2018-07-30 14:42:00,           2018-07-30 08:42:00,2.99,10.258,56.08984,10
240115,9,1532963520,           2018-07-30 15:12:00,           2018-07-30 09:12:00,2.99,10.358,56.79116,10
240115,9,1532965320,           2018-07-30 15:42:00,           2018-07-30 09:42:00,2.99,10.331,56.33374,10
240115,9,1532967120,           2018-07-30 16:12:00,           2018-07-30 10:12:00,2.99,10.358,56.02794,10
240115,9,1532968920,           2018-07-30 16:42:00,           2018-07-30 10:42:00,2.99,10.304,56.50547,10
240115,9,1532970720,           2018-07-30 17:12:00,           2018-07-30 11:12:00,2.99,10.358,56.34737,10
240115,9,1532972520,           2018-07-30 17:42:00,           2018-07-30 11:42:00,2.99,10.394,55.67924,10
240115,9,1532974320,           2018-07-30 18:12:00,           2018-07-30 12:12:00,2.99,10.485,55.70418,10
240115,9,1532976120,           2018-07-30 18:42:00,           2018-07-30 12:42:00,2.99,10.548,55.53608,10
240115,9,1532977920,           2018-07-30 19:12:00,           2018-07-30 13:12:00,2.99,10.557,55.22881,10
240115,9,1532979720,           2018-07-30 19:42:00,           2018-07-30 13:42:00,2.99,10.648,55.30503,10
240115,9,1532981520,           2018-07-30 20:12:00,           2018-07-30 14:12:00,2.99,10.648,54.54279,10
240115,9,1532983320,           2018-07-30 20:42:00,           2018-07-30 14:42:00,2.99,10.503,54.53636,10
240115,9,1532985120,           2018-07-30 21:12:00,           2018-07-30 15:12:00,2.99,10.585,50.56271,10
240115,9,1532986920,           2018-07-30 21:42:00,           2018-07-30 15:42:00,2.99,10.594,54.95745,10
240115,9,1532988720,           2018-07-30 22:12:00,           2018-07-30 16:12:00,2.99,10.548,54.59568,10
240115,9,1532990520,           2018-07-30 22:42:00,           2018-07-30 16:42:00,2.99,10.539,53.52302,10
240115,9,1532992320,           2018-07-30 23:12:00,           2018-07-30 17:12:00,2.99,10.485,53.25257,10
240115,9,1532994120,           2018-07-30 23:42:00,           2018-07-30 17:42:00,2.99,10.494,53.25068,10
240115,9,1532995920,           2018-07-31 00:12:00,           2018-07-30 18:12:00,2.99,10.512,53.21861,10
240115,9,1532997720,           2018-07-31 00:42:00,           2018-07-30 18:42:00,2.99,10.521,53.42185,10
240115,9,1532999520,           2018-07-31 01:12:00,           2018-07-30 19:12:00,2.99,10.53,52.64683,10
240115,9,1533001320,           2018-07-31 01:42:00,           2018-07-30 19:42:00,2.99,10.449,53.63495,10
240115,9,1533003120,           2018-07-31 02:12:00,           2018-07-30 20:12:00,2.99,10.313,53.07979,10
240115,9,1533004920,           2018-07-31 02:42:00,           2018-07-30 20:42:00,2.99,10.34,52.70286,10
240115,9,1533006720,           2018-07-31 03:12:00,           2018-07-30 21:12:00,2.99,10.422,52.94005,10
240115,9,1533008520,           2018-07-31 03:42:00,           2018-07-30 21:42:00,2.99,10.449,53.06043,10
240115,9,1533010320,           2018-07-31 04:12:00,           2018-07-30 22:12:00,2.99,10.467,53.3181,10
240115,9,1533012120,           2018-07-31 04:42:00,           2018-07-30 22:42:00,2.99,10.44,52.50025,10
240115,9,1533013920,           2018-07-31 05:12:00,           2018-07-30 23:12:00,2.99,10.467,53.15042,10
240115,9,1533015720,           2018-07-31 05:42:00,           2018-07-30 23:42:00,2.99,10.403,53.25138,10
240115,9,1533017520,           2018-07-31 06:12:00,           2018-07-31 00:12:00,2.99,10.44,51.89506,10
240115,9,1533019320,           2018-07-31 06:42:00,           2018-07-31 00:42:00,2.99,10.403,53.26193,10
240115,9,1533021120,           2018-07-31 07:12:00,           2018-07-31 01:12:00,2.99,10.44,52.50646,10
240115,9,1533022920,           2018-07-31 07:42:00,           2018-07-31 01:42:00,2.99,10.422,52.75065,10
240115,9,1533024720,           2018-07-31 08:12:00,           2018-07-31 02:12:00,2.99,10.267,54.35883,10
240115,9,1533026520,           2018-07-31 08:42:00,           2018-07-31 02:42:00,2.99,10.422,54.1885,10
240115,9,1533028320,           2018-07-31 09:12:00,           2018-07-31 03:12:00,2.99,10.349,55.20135,10
240115,9,1533030120,           2018-07-31 09:42:00,           2018-07-31 03:42:00,2.99,10.267,53.29428,10
240115,9,1533031920,           2018-07-31 10:12:00,           2018-07-31 04:12:00,2.99,10.494,52.27088,10
240115,9,1533033720,           2018-07-31 10:42:00,           2018-07-31 04:42:00,2.99,10.449,54.08391,10
240115,9,1533035520,           2018-07-31 11:12:00,           2018-07-31 05:12:00,2.99,10.449,54.39439,10
240115,9,1533037320,           2018-07-31 11:42:00,           2018-07-31 05:42:00,2.99,10.385,55.65443,10
240115,9,1533039120,           2018-07-31 12:12:00,           2018-07-31 06:12:00,2.99,10.349,55.38517,10
240115,9,1533040920,           2018-07-31 12:42:00,           2018-07-31 06:42:00,2.99,10.049,54.58457,10
240115,9,1533042720,           2018-07-31 13:12:00,           2018-07-31 07:12:00,2.99,10.149,55.76587,10
240115,9,1533044520,           2018-07-31 13:42:00,           2018-07-31 07:42:00,2.99,10.34,56.41605,10
240115,9,1533046320,           2018-07-31 14:12:00,           2018-07-31 08:12:00,2.99,10.294,56.4864,10
240115,9,1533048120,           2018-07-31 14:42:00,           2018-07-31 08:42:00,2.99,10.076,56.51798,10
240115,9,1533049920,           2018-07-31 15:12:00,           2018-07-31 09:12:00,2.99,10.149,55.17766,10
240115,9,1533051720,           2018-07-31 15:42:00,           2018-07-31 09:42:00,2.99,10.103,56.24739,10
240115,9,1533053520,           2018-07-31 16:12:00,           2018-07-31 10:12:00,2.99,10.231,56.40955,10
240115,9,1533055320,           2018-07-31 16:42:00,           2018-07-31 10:42:00,2.99,10.213,55.87151,10
240115,9,1533057120,           2018-07-31 17:12:00,           2018-07-31 11:12:00,2.99,10.304,55.76783,10
240115,9,1533058920,           2018-07-31 17:42:00,           2018-07-31 11:42:00,2.99,10.204,55.46747,10
240115,9,1533060720,           2018-07-31 18:12:00,           2018-07-31 12:12:00,2.99,10.222,55.61307,10
240115,9,1533062520,           2018-07-31 18:42:00,           2018-07-31 12:42:00,2.99,10.249,55.44148,10
240115,9,1533064320,           2018-07-31 19:12:00,           2018-07-31 13:12:00,2.99,10.249,55.8451,10
240115,9,1533066120,           2018-07-31 19:42:00,           2018-07-31 13:42:00,2.99,10.349,54.87368,10
240115,9,1533067920,           2018-07-31 20:12:00,           2018-07-31 14:12:00,2.99,10.176,55.29113,10
240115,9,1533069720,           2018-07-31 20:42:00,           2018-07-31 14:42:00,2.99,10.231,55.03479,10
240115,9,1533071520,           2018-07-31 21:12:00,           2018-07-31 15:12:00,2.99,10.276,54.10137,10
240115,9,1533073320,           2018-07-31 21:42:00,           2018-07-31 15:42:00,2.99,10.149,54.38845,10
240115,9,1533075120,           2018-07-31 22:12:00,           2018-07-31 16:12:00,2.99,10.34,54.52211,10
240115,9,1533076920,           2018-07-31 22:42:00,           2018-07-31 16:42:00,2.99,10.249,54.74247,10
240115,9,1533078720,           2018-07-31 23:12:00,           2018-07-31 17:12:00,2.99,10.285,53.87955,10
240115,9,1533080520,           2018-07-31 23:42:00,           2018-07-31 17:42:00,2.99,10.322,51.25411,10
240115,9,1533082320,           2018-08-01 00:12:00,           2018-07-31 18:12:00,2.99,10.185,54.06574,10
240115,9,1533084120,           2018-08-01 00:42:00,           2018-07-31 18:42:00,2.99,10.149,53.44917,10
240115,9,1533085920,           2018-08-01 01:12:00,           2018-07-31 19:12:00,2.99,10.249,53.1681,10
240115,9,1533087720,           2018-08-01 01:42:00,           2018-07-31 19:42:00,2.99,10.204,53.70712,10
240115,9,1533089520,           2018-08-01 02:12:00,           2018-07-31 20:12:00,2.99,10.122,52.05715,10
240115,9,1533091320,           2018-08-01 02:42:00,           2018-07-31 20:42:00,2.99,10.194,53.22211,10
240115,9,1533093120,           2018-08-01 03:12:00,           2018-07-31 21:12:00,2.99,10.276,52.27472,10
240115,9,1533094920,           2018-08-01 03:42:00,           2018-07-31 21:42:00,2.99,10.231,52.90722,10
240115,9,1533096720,           2018-08-01 04:12:00,           2018-07-31 22:12:00,2.99,10.213,52.32167,10
240115,9,1533098520,           2018-08-01 04:42:00,           2018-07-31 22:42:00,2.99,10.267,51.90939,10
240115,9,1533100320,           2018-08-01 05:12:00,           2018-07-31 23:12:00,2.99,10.304,52.32726,10
240115,9,1533102120,           2018-08-01 05:42:00,           2018-07-31 23:42:00,2.99,10.24,52.85587,10
240115,9,1533103920,           2018-08-01 06:12:00,           2018-08-01 00:12:00,2.99,10.14,54.0554,10
240115,9,1533105720,           2018-08-01 06:42:00,           2018-08-01 00:42:00,2.99,10.14,53.96954,10
240115,9,1533107520,           2018-08-01 07:12:00,           2018-08-01 01:12:00,2.99,10.122,54.21211,10
240115,9,1533109320,           2018-08-01 07:42:00,           2018-08-01 01:42:00,2.99,10.149,53.79438,10
240115,9,1533111120,           2018-08-01 08:12:00,           2018-08-01 02:12:00,2.99,10.158,54.34695,10
