"","sensor","deployment","year","timestamp","depth","Temperature","C7_output","chlora","Gain","Battery"
"1222",240115,"Summer2018",2018,2018-07-29 00:12:00,9,9.912,52.773,14.1042,10,2.99
"1223",240115,"Summer2018",2018,2018-07-29 00:42:00,9,9.857,54.21002,15.54122,10,2.99
"1224",240115,"Summer2018",2018,2018-07-29 01:12:00,9,10.012,53.99154,15.32274,10,3
"1225",240115,"Summer2018",2018,2018-07-29 01:42:00,9,9.875,52.91008,14.24128,10,2.99
"1226",240115,"Summer2018",2018,2018-07-29 02:12:00,9,10.003,53.49368,14.82488,10,2.99
"1227",240115,"Summer2018",2018,2018-07-29 02:42:00,9,9.866,53.01495,14.34615,10,2.99
"1228",240115,"Summer2018",2018,2018-07-29 03:12:00,9,9.453,53.81045,15.14165,10,2.99
"1229",240115,"Summer2018",2018,2018-07-29 03:42:00,9,9.517,53.65556,14.98676,10,2.99
"1230",240115,"Summer2018",2018,2018-07-29 04:12:00,9,9.719,53.17068,14.50188,10,2.99
"1231",240115,"Summer2018",2018,2018-07-29 04:42:00,9,9.729,53.53706,14.86826,10,2.99
"1232",240115,"Summer2018",2018,2018-07-29 05:12:00,9,9.994,54.66065,15.99185,10,2.99
"1233",240115,"Summer2018",2018,2018-07-29 05:42:00,9,10.094,53.33138,14.66258,10,2.99
"1234",240115,"Summer2018",2018,2018-07-29 06:12:00,9,9.893,53.29519,14.62639,10,2.99
"1235",240115,"Summer2018",2018,2018-07-29 06:42:00,9,9.829,52.75735,14.08855,10,2.99
"1236",240115,"Summer2018",2018,2018-07-29 07:12:00,9,10.003,55.11527,16.44647,10,2.99
"1237",240115,"Summer2018",2018,2018-07-29 07:42:00,9,10.249,54.9696,16.3008,10,3
"1238",240115,"Summer2018",2018,2018-07-29 08:12:00,9,10.294,54.71634,16.04754,10,2.99
"1239",240115,"Summer2018",2018,2018-07-29 08:42:00,9,10.258,55.58897,16.92017,10,2.99
"1240",240115,"Summer2018",2018,2018-07-29 09:12:00,9,10.112,55.32376,16.65496,10,2.99
"1241",240115,"Summer2018",2018,2018-07-29 09:42:00,9,10.094,54.81198,16.14318,10,2.99
"1242",240115,"Summer2018",2018,2018-07-29 10:12:00,9,10.176,55.59435,16.92555,10,2.99
"1243",240115,"Summer2018",2018,2018-07-29 10:42:00,9,10.103,54.9696,16.3008,10,2.99
"1244",240115,"Summer2018",2018,2018-07-29 11:12:00,9,10.185,55.0322,16.3634,10,2.99
"1245",240115,"Summer2018",2018,2018-07-29 11:42:00,9,10.158,55.73541,17.06661,10,2.99
"1246",240115,"Summer2018",2018,2018-07-29 12:12:00,9,10.294,55.39865,16.72985,10,2.99
"1247",240115,"Summer2018",2018,2018-07-29 12:42:00,9,10.449,55.12387,16.45507,10,2.99
"1248",240115,"Summer2018",2018,2018-07-29 13:12:00,9,10.412,55.10864,16.43984,10,3
"1249",240115,"Summer2018",2018,2018-07-29 13:42:00,9,10.367,54.94333,16.27453,10,2.99
"1250",240115,"Summer2018",2018,2018-07-29 14:12:00,9,10.331,55.52714,16.85834,10,2.99
"1251",240115,"Summer2018",2018,2018-07-29 14:42:00,9,10.485,54.59386,15.92506,10,2.99
"1252",240115,"Summer2018",2018,2018-07-29 15:12:00,9,10.412,55.38112,16.71232,10,2.99
"1253",240115,"Summer2018",2018,2018-07-29 15:42:00,9,10.403,55.66903,17.00023,10,2.99
"1254",240115,"Summer2018",2018,2018-07-29 16:12:00,9,10.231,54.93523,16.26643,10,2.99
"1255",240115,"Summer2018",2018,2018-07-29 16:42:00,9,10.349,55.46174,16.79294,10,2.99
"1256",240115,"Summer2018",2018,2018-07-29 17:12:00,9,10.394,55.02193,16.35313,10,2.99
"1257",240115,"Summer2018",2018,2018-07-29 17:42:00,9,10.431,55.07573,16.40693,10,2.99
"1258",240115,"Summer2018",2018,2018-07-29 18:12:00,9,10.403,53.79466,15.12586,10,2.99
"1259",240115,"Summer2018",2018,2018-07-29 18:42:00,9,10.34,54.42688,15.75808,10,2.99
"1260",240115,"Summer2018",2018,2018-07-29 19:12:00,9,10.53,54.45595,15.78715,10,2.99
"1261",240115,"Summer2018",2018,2018-07-29 19:42:00,9,10.322,55.03192,16.36312,10,2.99
"1262",240115,"Summer2018",2018,2018-07-29 20:12:00,9,10.476,54.22175,15.55295,10,2.99
"1263",240115,"Summer2018",2018,2018-07-29 20:42:00,9,10.675,53.73003,15.06123,10,2.99
"1264",240115,"Summer2018",2018,2018-07-29 21:12:00,9,10.548,55.13847,16.46967,10,2.99
"1265",240115,"Summer2018",2018,2018-07-29 21:42:00,9,10.63,54.31691,15.64811,10,2.99
"1266",240115,"Summer2018",2018,2018-07-29 22:12:00,9,10.612,54.92643,16.25763,10,2.99
"1267",240115,"Summer2018",2018,2018-07-29 22:42:00,9,10.575,55.04317,16.37437,10,2.99
"1268",240115,"Summer2018",2018,2018-07-29 23:12:00,9,10.367,55.00817,16.33937,10,2.99
"1269",240115,"Summer2018",2018,2018-07-29 23:42:00,9,10.503,54.16775,15.49895,10,2.99
"1270",240115,"Summer2018",2018,2018-07-30 00:12:00,9,10.612,54.62216,15.95336,10,3
"1271",240115,"Summer2018",2018,2018-07-30 00:42:00,9,10.548,54.58506,15.91626,10,2.99
"1272",240115,"Summer2018",2018,2018-07-30 01:12:00,9,10.639,54.26835,15.59955,10,2.99
"1273",240115,"Summer2018",2018,2018-07-30 01:42:00,9,10.648,55.13456,16.46576,10,2.99
"1274",240115,"Summer2018",2018,2018-07-30 02:12:00,9,10.53,54.64382,15.97502,10,2.99
"1275",240115,"Summer2018",2018,2018-07-30 02:42:00,9,10.548,53.86488,15.19608,10,2.99
"1276",240115,"Summer2018",2018,2018-07-30 03:12:00,9,10.512,53.54132,14.87252,10,2.99
"1277",240115,"Summer2018",2018,2018-07-30 03:42:00,9,10.431,54.92929,16.26049,10,2.99
"1278",240115,"Summer2018",2018,2018-07-30 04:12:00,9,10.431,54.58143,15.91263,10,2.99
"1279",240115,"Summer2018",2018,2018-07-30 04:42:00,9,10.385,55.71557,17.04677,10,2.99
"1280",240115,"Summer2018",2018,2018-07-30 05:12:00,9,10.476,55.01369,16.34489,10,2.99
"1281",240115,"Summer2018",2018,2018-07-30 05:42:00,9,10.412,55.38726,16.71846,10,2.99
"1282",240115,"Summer2018",2018,2018-07-30 06:12:00,9,10.467,54.76985,16.10105,10,2.99
"1283",240115,"Summer2018",2018,2018-07-30 06:42:00,9,10.467,55.12645,16.45765,10,2.99
"1284",240115,"Summer2018",2018,2018-07-30 07:12:00,9,10.376,56.15111,17.48231,10,2.99
"1285",240115,"Summer2018",2018,2018-07-30 07:42:00,9,10.349,56.15712,17.48832,10,3
"1286",240115,"Summer2018",2018,2018-07-30 08:12:00,9,10.285,56.33228,17.66348,10,2.99
"1287",240115,"Summer2018",2018,2018-07-30 08:42:00,9,10.258,56.08984,17.42104,10,2.99
"1288",240115,"Summer2018",2018,2018-07-30 09:12:00,9,10.358,56.79116,18.12236,10,2.99
"1289",240115,"Summer2018",2018,2018-07-30 09:42:00,9,10.331,56.33374,17.66494,10,2.99
"1290",240115,"Summer2018",2018,2018-07-30 10:12:00,9,10.358,56.02794,17.35914,10,2.99
"1291",240115,"Summer2018",2018,2018-07-30 10:42:00,9,10.304,56.50547,17.83667,10,2.99
"1292",240115,"Summer2018",2018,2018-07-30 11:12:00,9,10.358,56.34737,17.67857,10,2.99
"1293",240115,"Summer2018",2018,2018-07-30 11:42:00,9,10.394,55.67924,17.01044,10,2.99
"1294",240115,"Summer2018",2018,2018-07-30 12:12:00,9,10.485,55.70418,17.03538,10,2.99
"1295",240115,"Summer2018",2018,2018-07-30 12:42:00,9,10.548,55.53608,16.86728,10,2.99
"1296",240115,"Summer2018",2018,2018-07-30 13:12:00,9,10.557,55.22881,16.56001,10,2.99
"1297",240115,"Summer2018",2018,2018-07-30 13:42:00,9,10.648,55.30503,16.63623,10,2.99
"1298",240115,"Summer2018",2018,2018-07-30 14:12:00,9,10.648,54.54279,15.87399,10,2.99
"1299",240115,"Summer2018",2018,2018-07-30 14:42:00,9,10.503,54.53636,15.86756,10,2.99
"1300",240115,"Summer2018",2018,2018-07-30 15:12:00,9,10.585,50.56271,11.89391,10,2.99
"1301",240115,"Summer2018",2018,2018-07-30 15:42:00,9,10.594,54.95745,16.28865,10,2.99
"1302",240115,"Summer2018",2018,2018-07-30 16:12:00,9,10.548,54.59568,15.92688,10,2.99
"1303",240115,"Summer2018",2018,2018-07-30 16:42:00,9,10.539,53.52302,14.85422,10,2.99
"1304",240115,"Summer2018",2018,2018-07-30 17:12:00,9,10.485,53.25257,14.58377,10,2.99
"1305",240115,"Summer2018",2018,2018-07-30 17:42:00,9,10.494,53.25068,14.58188,10,2.99
"1306",240115,"Summer2018",2018,2018-07-30 18:12:00,9,10.512,53.21861,14.54981,10,2.99
"1307",240115,"Summer2018",2018,2018-07-30 18:42:00,9,10.521,53.42185,14.75305,10,2.99
"1308",240115,"Summer2018",2018,2018-07-30 19:12:00,9,10.53,52.64683,13.97803,10,2.99
"1309",240115,"Summer2018",2018,2018-07-30 19:42:00,9,10.449,53.63495,14.96615,10,2.99
"1310",240115,"Summer2018",2018,2018-07-30 20:12:00,9,10.313,53.07979,14.41099,10,2.99
"1311",240115,"Summer2018",2018,2018-07-30 20:42:00,9,10.34,52.70286,14.03406,10,2.99
"1312",240115,"Summer2018",2018,2018-07-30 21:12:00,9,10.422,52.94005,14.27125,10,2.99
"1313",240115,"Summer2018",2018,2018-07-30 21:42:00,9,10.449,53.06043,14.39163,10,2.99
"1314",240115,"Summer2018",2018,2018-07-30 22:12:00,9,10.467,53.3181,14.6493,10,2.99
"1315",240115,"Summer2018",2018,2018-07-30 22:42:00,9,10.44,52.50025,13.83145,10,2.99
"1316",240115,"Summer2018",2018,2018-07-30 23:12:00,9,10.467,53.15042,14.48162,10,2.99
"1317",240115,"Summer2018",2018,2018-07-30 23:42:00,9,10.403,53.25138,14.58258,10,2.99
"1318",240115,"Summer2018",2018,2018-07-31 00:12:00,9,10.44,51.89506,13.22626,10,2.99
"1319",240115,"Summer2018",2018,2018-07-31 00:42:00,9,10.403,53.26193,14.59313,10,2.99
"1320",240115,"Summer2018",2018,2018-07-31 01:12:00,9,10.44,52.50646,13.83766,10,2.99
"1321",240115,"Summer2018",2018,2018-07-31 01:42:00,9,10.422,52.75065,14.08185,10,2.99
"1322",240115,"Summer2018",2018,2018-07-31 02:12:00,9,10.267,54.35883,15.69003,10,2.99
"1323",240115,"Summer2018",2018,2018-07-31 02:42:00,9,10.422,54.1885,15.5197,10,2.99
"1324",240115,"Summer2018",2018,2018-07-31 03:12:00,9,10.349,55.20135,16.53255,10,2.99
"1325",240115,"Summer2018",2018,2018-07-31 03:42:00,9,10.267,53.29428,14.62548,10,2.99
"1326",240115,"Summer2018",2018,2018-07-31 04:12:00,9,10.494,52.27088,13.60208,10,2.99
"1327",240115,"Summer2018",2018,2018-07-31 04:42:00,9,10.449,54.08391,15.41511,10,2.99
"1328",240115,"Summer2018",2018,2018-07-31 05:12:00,9,10.449,54.39439,15.72559,10,2.99
"1329",240115,"Summer2018",2018,2018-07-31 05:42:00,9,10.385,55.65443,16.98563,10,2.99
"1330",240115,"Summer2018",2018,2018-07-31 06:12:00,9,10.349,55.38517,16.71637,10,2.99
"1331",240115,"Summer2018",2018,2018-07-31 06:42:00,9,10.049,54.58457,15.91577,10,2.99
"1332",240115,"Summer2018",2018,2018-07-31 07:12:00,9,10.149,55.76587,17.09707,10,2.99
"1333",240115,"Summer2018",2018,2018-07-31 07:42:00,9,10.34,56.41605,17.74725,10,2.99
"1334",240115,"Summer2018",2018,2018-07-31 08:12:00,9,10.294,56.4864,17.8176,10,2.99
"1335",240115,"Summer2018",2018,2018-07-31 08:42:00,9,10.076,56.51798,17.84918,10,2.99
"1336",240115,"Summer2018",2018,2018-07-31 09:12:00,9,10.149,55.17766,16.50886,10,2.99
"1337",240115,"Summer2018",2018,2018-07-31 09:42:00,9,10.103,56.24739,17.57859,10,2.99
"1338",240115,"Summer2018",2018,2018-07-31 10:12:00,9,10.231,56.40955,17.74075,10,2.99
"1339",240115,"Summer2018",2018,2018-07-31 10:42:00,9,10.213,55.87151,17.20271,10,2.99
"1340",240115,"Summer2018",2018,2018-07-31 11:12:00,9,10.304,55.76783,17.09903,10,2.99
"1341",240115,"Summer2018",2018,2018-07-31 11:42:00,9,10.204,55.46747,16.79867,10,2.99
"1342",240115,"Summer2018",2018,2018-07-31 12:12:00,9,10.222,55.61307,16.94427,10,2.99
"1343",240115,"Summer2018",2018,2018-07-31 12:42:00,9,10.249,55.44148,16.77268,10,2.99
"1344",240115,"Summer2018",2018,2018-07-31 13:12:00,9,10.249,55.8451,17.1763,10,2.99
"1345",240115,"Summer2018",2018,2018-07-31 13:42:00,9,10.349,54.87368,16.20488,10,2.99
"1346",240115,"Summer2018",2018,2018-07-31 14:12:00,9,10.176,55.29113,16.62233,10,2.99
"1347",240115,"Summer2018",2018,2018-07-31 14:42:00,9,10.231,55.03479,16.36599,10,2.99
"1348",240115,"Summer2018",2018,2018-07-31 15:12:00,9,10.276,54.10137,15.43257,10,2.99
"1349",240115,"Summer2018",2018,2018-07-31 15:42:00,9,10.149,54.38845,15.71965,10,2.99
"1350",240115,"Summer2018",2018,2018-07-31 16:12:00,9,10.34,54.52211,15.85331,10,2.99
"1351",240115,"Summer2018",2018,2018-07-31 16:42:00,9,10.249,54.74247,16.07367,10,2.99
"1352",240115,"Summer2018",2018,2018-07-31 17:12:00,9,10.285,53.87955,15.21075,10,2.99
"1353",240115,"Summer2018",2018,2018-07-31 17:42:00,9,10.322,51.25411,12.58531,10,2.99
"1354",240115,"Summer2018",2018,2018-07-31 18:12:00,9,10.185,54.06574,15.39694,10,2.99
"1355",240115,"Summer2018",2018,2018-07-31 18:42:00,9,10.149,53.44917,14.78037,10,2.99
"1356",240115,"Summer2018",2018,2018-07-31 19:12:00,9,10.249,53.1681,14.4993,10,2.99
"1357",240115,"Summer2018",2018,2018-07-31 19:42:00,9,10.204,53.70712,15.03832,10,2.99
"1358",240115,"Summer2018",2018,2018-07-31 20:12:00,9,10.122,52.05715,13.38835,10,2.99
"1359",240115,"Summer2018",2018,2018-07-31 20:42:00,9,10.194,53.22211,14.55331,10,2.99
"1360",240115,"Summer2018",2018,2018-07-31 21:12:00,9,10.276,52.27472,13.60592,10,2.99
"1361",240115,"Summer2018",2018,2018-07-31 21:42:00,9,10.231,52.90722,14.23842,10,2.99
"1362",240115,"Summer2018",2018,2018-07-31 22:12:00,9,10.213,52.32167,13.65287,10,2.99
"1363",240115,"Summer2018",2018,2018-07-31 22:42:00,9,10.267,51.90939,13.24059,10,2.99
"1364",240115,"Summer2018",2018,2018-07-31 23:12:00,9,10.304,52.32726,13.65846,10,2.99
"1365",240115,"Summer2018",2018,2018-07-31 23:42:00,9,10.24,52.85587,14.18707,10,2.99
"1366",240115,"Summer2018",2018,2018-08-01 00:12:00,9,10.14,54.0554,15.3866,10,2.99
"1367",240115,"Summer2018",2018,2018-08-01 00:42:00,9,10.14,53.96954,15.30074,10,2.99
"1368",240115,"Summer2018",2018,2018-08-01 01:12:00,9,10.122,54.21211,15.54331,10,2.99
"1369",240115,"Summer2018",2018,2018-08-01 01:42:00,9,10.149,53.79438,15.12558,10,2.99
"1370",240115,"Summer2018",2018,2018-08-01 02:12:00,9,10.158,54.34695,15.67815,10,2.99
"1371",240115,"Summer2018",2018,2018-08-01 02:42:00,9,10.158,54.43918,15.77038,10,2.99
"1372",240115,"Summer2018",2018,2018-08-01 03:12:00,9,10.167,53.35108,14.68228,10,2.99
"1373",240115,"Summer2018",2018,2018-08-01 03:42:00,9,10.204,53.5117,14.8429,10,2.99
"1374",240115,"Summer2018",2018,2018-08-01 04:12:00,9,10.167,53.22266,14.55386,10,2.99
"1375",240115,"Summer2018",2018,2018-08-01 04:42:00,9,10.167,53.28806,14.61926,10,2.99
"1376",240115,"Summer2018",2018,2018-08-01 05:12:00,9,10.149,54.18458,15.51578,10,2.99
"1377",240115,"Summer2018",2018,2018-08-01 05:42:00,9,10.194,53.82966,15.16086,10,2.99
"1378",240115,"Summer2018",2018,2018-08-01 06:12:00,9,10.249,53.85209,15.18329,10,2.99
"1379",240115,"Summer2018",2018,2018-08-01 06:42:00,9,10.076,54.7607,16.0919,10,2.99
"1380",240115,"Summer2018",2018,2018-08-01 07:12:00,9,10.131,54.4834,15.8146,10,2.99
"1381",240115,"Summer2018",2018,2018-08-01 07:42:00,9,10.149,55.05791,16.38911,10,2.98
"1382",240115,"Summer2018",2018,2018-08-01 08:12:00,9,10.158,55.25976,16.59096,10,2.99
"1383",240115,"Summer2018",2018,2018-08-01 08:42:00,9,10.194,54.86159,16.19279,10,2.99
"1384",240115,"Summer2018",2018,2018-08-01 09:12:00,9,10.24,54.73611,16.06731,10,2.99
"1385",240115,"Summer2018",2018,2018-08-01 09:42:00,9,10.167,55.25738,16.58858,10,2.99
"1386",240115,"Summer2018",2018,2018-08-01 10:12:00,9,10.158,54.89666,16.22786,10,2.99
"1387",240115,"Summer2018",2018,2018-08-01 10:42:00,9,10.231,54.31433,15.64553,10,2.99
"1388",240115,"Summer2018",2018,2018-08-01 11:12:00,9,10.204,55.15056,16.48176,10,2.99
"1389",240115,"Summer2018",2018,2018-08-01 11:42:00,9,10.267,54.36302,15.69422,10,2.99
"1390",240115,"Summer2018",2018,2018-08-01 12:12:00,9,10.276,54.37539,15.70659,10,2.99
"1391",240115,"Summer2018",2018,2018-08-01 12:42:00,9,10.222,54.33228,15.66348,10,2.99
"1392",240115,"Summer2018",2018,2018-08-01 13:12:00,9,10.103,53.9877,15.3189,10,2.98
"1393",240115,"Summer2018",2018,2018-08-01 13:42:00,9,10.213,55.44078,16.77198,10,2.99
"1394",240115,"Summer2018",2018,2018-08-01 14:12:00,9,10.167,53.96409,15.29529,10,2.99
"1395",240115,"Summer2018",2018,2018-08-01 14:42:00,9,10.158,52.86565,14.19685,10,2.99
"1396",240115,"Summer2018",2018,2018-08-01 15:12:00,9,10.204,54.44805,15.77925,10,2.99
"1397",240115,"Summer2018",2018,2018-08-01 15:42:00,9,10.249,52.98701,14.31821,10,2.99
"1398",240115,"Summer2018",2018,2018-08-01 16:12:00,9,10.103,54.34653,15.67773,10,2.99
"1399",240115,"Summer2018",2018,2018-08-01 16:42:00,9,10.194,53.7948,15.126,10,2.98
"1400",240115,"Summer2018",2018,2018-08-01 17:12:00,9,10.213,52.45958,13.79078,10,2.99
"1401",240115,"Summer2018",2018,2018-08-01 17:42:00,9,10.204,51.63551,12.96671,10,2.99
"1402",240115,"Summer2018",2018,2018-08-01 18:12:00,9,10.249,51.7496,13.0808,10,2.99
"1403",240115,"Summer2018",2018,2018-08-01 18:42:00,9,10.176,53.30196,14.63316,10,2.99
"1404",240115,"Summer2018",2018,2018-08-01 19:12:00,9,10.049,53.48103,14.81223,10,2.98
"1405",240115,"Summer2018",2018,2018-08-01 19:42:00,9,10.112,53.04569,14.37689,10,2.99
"1406",240115,"Summer2018",2018,2018-08-01 20:12:00,9,10.176,52.62328,13.95448,10,2.99
"1407",240115,"Summer2018",2018,2018-08-01 20:42:00,9,10.222,52.02592,13.35712,10,2.99
"1408",240115,"Summer2018",2018,2018-08-01 21:12:00,9,10.249,52.76867,14.09987,10,2.98
"1409",240115,"Summer2018",2018,2018-08-01 21:42:00,9,10.112,52.29917,13.63037,10,2.99
"1410",240115,"Summer2018",2018,2018-08-01 22:12:00,9,10.222,52.89779,14.22899,10,2.99
"1411",240115,"Summer2018",2018,2018-08-01 22:42:00,9,10.194,51.64913,12.98033,10,2.99
"1412",240115,"Summer2018",2018,2018-08-01 23:12:00,9,10.14,52.90498,14.23618,10,2.99
"1413",240115,"Summer2018",2018,2018-08-01 23:42:00,9,10.194,52.74324,14.07444,10,2.99
"1414",240115,"Summer2018",2018,2018-08-02 00:12:00,9,10.185,51.69951,13.03071,10,2.99
"1415",240115,"Summer2018",2018,2018-08-02 00:42:00,9,10.313,51.65661,12.98781,10,2.99
"1416",240115,"Summer2018",2018,2018-08-02 01:12:00,9,10.158,53.54132,14.87252,10,2.98
"1417",240115,"Summer2018",2018,2018-08-02 01:42:00,9,9.93,53.20401,14.53521,10,2.98
"1418",240115,"Summer2018",2018,2018-08-02 02:12:00,9,10.194,52.59918,13.93038,10,2.99
"1419",240115,"Summer2018",2018,2018-08-02 02:42:00,9,10.258,52.60337,13.93457,10,2.98
"1420",240115,"Summer2018",2018,2018-08-02 03:12:00,9,10.394,53.29665,14.62785,10,2.98
"1421",240115,"Summer2018",2018,2018-08-02 03:42:00,9,10.176,52.37784,13.70904,10,2.98
"1422",240115,"Summer2018",2018,2018-08-02 04:12:00,9,10.585,52.84015,14.17135,10,2.99
"1423",240115,"Summer2018",2018,2018-08-02 04:42:00,9,10.621,53.3995,14.7307,10,2.99
"1424",240115,"Summer2018",2018,2018-08-02 05:12:00,9,10.222,52.4556,13.7868,10,2.98
"1425",240115,"Summer2018",2018,2018-08-02 05:42:00,9,10.258,53.05275,14.38395,10,2.99
"1426",240115,"Summer2018",2018,2018-08-02 06:12:00,9,10.412,53.39761,14.72881,10,2.98
"1427",240115,"Summer2018",2018,2018-08-02 06:42:00,9,10.304,54.49745,15.82865,10,2.98
"1428",240115,"Summer2018",2018,2018-08-02 07:12:00,9,10.467,52.34521,13.67641,10,2.98
"1429",240115,"Summer2018",2018,2018-08-02 07:42:00,9,10.385,55.03332,16.36452,10,2.99
"1430",240115,"Summer2018",2018,2018-08-02 08:12:00,9,10.349,56.13351,17.46471,10,2.99
"1431",240115,"Summer2018",2018,2018-08-02 08:42:00,9,10.385,56.0199,17.3511,10,2.99
"1432",240115,"Summer2018",2018,2018-08-02 09:12:00,9,10.385,55.63522,16.96642,10,2.99
"1433",240115,"Summer2018",2018,2018-08-02 09:42:00,9,10.376,55.34961,16.68081,10,2.98
"1434",240115,"Summer2018",2018,2018-08-02 10:12:00,9,10.367,55.17361,16.50481,10,2.98
"1435",240115,"Summer2018",2018,2018-08-02 10:42:00,9,10.367,54.95835,16.28955,10,2.98
"1436",240115,"Summer2018",2018,2018-08-02 11:12:00,9,10.34,55.45839,16.78959,10,2.99
"1437",240115,"Summer2018",2018,2018-08-02 11:42:00,9,10.512,54.77901,16.11021,10,2.98
"1438",240115,"Summer2018",2018,2018-08-02 12:12:00,9,10.539,54.79745,16.12865,10,2.98
"1439",240115,"Summer2018",2018,2018-08-02 12:42:00,9,10.53,54.48969,15.82089,10,2.98
"1440",240115,"Summer2018",2018,2018-08-02 13:12:00,9,10.512,53.96451,15.29571,10,2.99
"1441",240115,"Summer2018",2018,2018-08-02 13:42:00,9,10.539,55.55571,16.88691,10,2.99
"1442",240115,"Summer2018",2018,2018-08-02 14:12:00,9,10.621,55.24278,16.57398,10,2.99
"1443",240115,"Summer2018",2018,2018-08-02 14:42:00,9,10.494,54.4236,15.7548,10,2.99
"1444",240115,"Summer2018",2018,2018-08-02 15:12:00,9,10.557,54.48843,15.81963,10,2.98
"1445",240115,"Summer2018",2018,2018-08-02 15:42:00,9,10.675,53.64382,14.97502,10,2.99
"1446",240115,"Summer2018",2018,2018-08-02 16:12:00,9,10.566,54.52504,15.85624,10,2.98
"1447",240115,"Summer2018",2018,2018-08-02 16:42:00,9,10.44,52.80214,14.13334,10,2.98
"1448",240115,"Summer2018",2018,2018-08-02 17:12:00,9,10.467,52.48348,13.81468,10,2.98
"1449",240115,"Summer2018",2018,2018-08-02 17:42:00,9,10.548,52.78125,14.11245,10,2.98
"1450",240115,"Summer2018",2018,2018-08-02 18:12:00,9,10.648,52.89946,14.23066,10,2.98
"1451",240115,"Summer2018",2018,2018-08-02 18:42:00,9,10.539,52.36205,13.69325,10,2.98
"1452",240115,"Summer2018",2018,2018-08-02 19:12:00,9,10.485,53.86271,15.19391,10,2.99
"1453",240115,"Summer2018",2018,2018-08-02 19:42:00,9,10.53,53.25585,14.58705,10,2.98
"1454",240115,"Summer2018",2018,2018-08-02 20:12:00,9,10.512,51.4978,12.829,10,2.99
"1455",240115,"Summer2018",2018,2018-08-02 20:42:00,9,10.63,52.39894,13.73014,10,2.99
"1456",240115,"Summer2018",2018,2018-08-02 21:12:00,9,10.621,52.0327,13.3639,10,2.98
"1457",240115,"Summer2018",2018,2018-08-02 21:42:00,9,10.53,52.11878,13.44998,10,2.98
"1458",240115,"Summer2018",2018,2018-08-02 22:12:00,9,10.449,52.24537,13.57657,10,2.98
"1459",240115,"Summer2018",2018,2018-08-02 22:42:00,9,10.512,52.7197,14.0509,10,2.99
"1460",240115,"Summer2018",2018,2018-08-02 23:12:00,9,10.575,53.58974,14.92094,10,2.98
"1461",240115,"Summer2018",2018,2018-08-02 23:42:00,9,10.53,54.01858,15.34978,10,2.98
"1462",240115,"Summer2018",2018,2018-08-03 00:12:00,9,10.503,53.19346,14.52466,10,2.98
"1463",240115,"Summer2018",2018,2018-08-03 00:42:00,9,10.53,53.14937,14.48057,10,2.98
"1464",240115,"Summer2018",2018,2018-08-03 01:12:00,9,10.521,53.71201,15.04321,10,2.98
"1465",240115,"Summer2018",2018,2018-08-03 01:42:00,9,10.512,52.91581,14.24701,10,2.98
"1466",240115,"Summer2018",2018,2018-08-03 02:12:00,9,10.566,53.2235,14.5547,10,2.98
"1467",240115,"Summer2018",2018,2018-08-03 02:42:00,9,10.566,52.90156,14.23276,10,2.98
"1468",240115,"Summer2018",2018,2018-08-03 03:12:00,9,10.521,53.56131,14.89251,10,2.98
"1469",240115,"Summer2018",2018,2018-08-03 03:42:00,9,10.539,53.86362,15.19482,10,2.98
"1470",240115,"Summer2018",2018,2018-08-03 04:12:00,9,10.476,54.43429,15.76549,10,2.98
"1471",240115,"Summer2018",2018,2018-08-03 04:42:00,9,10.44,53.60679,14.93799,10,2.98
"1472",240115,"Summer2018",2018,2018-08-03 05:12:00,9,10.521,53.98931,15.32051,10,2.98
"1473",240115,"Summer2018",2018,2018-08-03 05:42:00,9,10.494,54.0118,15.343,10,2.98
"1474",240115,"Summer2018",2018,2018-08-03 06:12:00,9,10.494,54.14986,15.48106,10,2.98
"1475",240115,"Summer2018",2018,2018-08-03 06:42:00,9,10.575,54.66506,15.99626,10,2.98
"1476",240115,"Summer2018",2018,2018-08-03 07:12:00,9,10.503,55.21951,16.55071,10,2.98
"1477",240115,"Summer2018",2018,2018-08-03 07:42:00,9,10.603,53.67149,15.00269,10,2.99
"1478",240115,"Summer2018",2018,2018-08-03 08:12:00,9,10.385,55.82023,17.15143,10,2.98
"1479",240115,"Summer2018",2018,2018-08-03 08:42:00,9,10.521,55.96108,17.29228,10,2.98
"1480",240115,"Summer2018",2018,2018-08-03 09:12:00,9,10.548,55.60511,16.93631,10,2.98
"1481",240115,"Summer2018",2018,2018-08-03 09:42:00,9,10.585,55.52301,16.85421,10,2.98
"1482",240115,"Summer2018",2018,2018-08-03 10:12:00,9,10.603,55.43603,16.76723,10,2.98
"1483",240115,"Summer2018",2018,2018-08-03 10:42:00,9,10.566,54.69405,16.02525,10,2.98
"1484",240115,"Summer2018",2018,2018-08-03 11:12:00,9,10.53,54.32795,15.65915,10,2.98
"1485",240115,"Summer2018",2018,2018-08-03 11:42:00,9,10.485,54.35471,15.68591,10,2.98
"1486",240115,"Summer2018",2018,2018-08-03 12:12:00,9,10.467,53.63124,14.96244,10,2.98
"1487",240115,"Summer2018",2018,2018-08-03 12:42:00,9,10.449,55.29364,16.62484,10,2.98
"1488",240115,"Summer2018",2018,2018-08-03 13:12:00,9,10.403,54.06791,15.39911,10,2.98
"1489",240115,"Summer2018",2018,2018-08-03 13:42:00,9,10.458,53.84832,15.17952,10,2.98
