Sensor,depth,Unix.Timestamp,UTC_Date_._Time,Mountain.Standard.Time,Battery,Temperature,PAR,Acceleration.X,Acceleration.Y,Acceleration.Z
695220,9,1532707620,           2018-07-27 16:07:00,           2018-07-27 10:07:00,3.46,8.166,65.85623,1.136,-0.077,0.179
695220,9,1532709420,           2018-07-27 16:37:00,           2018-07-27 10:37:00,3.46,7.996,72.1399,1.139,-0.073,0.201
695220,9,1532711220,           2018-07-27 17:07:00,           2018-07-27 11:07:00,3.46,7.853,85.27052,1.127,-0.077,0.211
695220,9,1532713020,           2018-07-27 17:37:00,           2018-07-27 11:37:00,3.46,8.251,99.40221,1.127,-0.09,0.2
695220,9,1532714820,           2018-07-27 18:07:00,           2018-07-27 12:07:00,3.46,8.411,90.85081,1.135,-0.095,0.27
695220,9,1532716620,           2018-07-27 18:37:00,           2018-07-27 12:37:00,3.46,8.317,116.88149,1.136,-0.088,0.224
695220,9,1532718420,           2018-07-27 19:07:00,           2018-07-27 13:07:00,3.46,8.166,118.74353,1.136,-0.084,0.248
695220,9,1532720220,           2018-07-27 19:37:00,           2018-07-27 13:37:00,3.46,8.071,12.75296,1.137,-0.077,0.188
695220,9,1532722020,           2018-07-27 20:07:00,           2018-07-27 14:07:00,3.46,7.834,49.90336,1.132,-0.071,0.199
695220,9,1532723820,           2018-07-27 20:37:00,           2018-07-27 14:37:00,3.46,8.09,93.2703,1.139,-0.077,0.206
695220,9,1532725620,           2018-07-27 21:07:00,           2018-07-27 15:07:00,3.46,8.43,35.37183,1.127,-0.072,0.184
695220,9,1532727420,           2018-07-27 21:37:00,           2018-07-27 15:37:00,3.46,8.495,76.9351,1.134,-0.079,0.195
695220,9,1532729220,           2018-07-27 22:07:00,           2018-07-27 16:07:00,3.46,8.128,57.36321,1.135,-0.089,0.24
695220,9,1532731020,           2018-07-27 22:37:00,           2018-07-27 16:37:00,3.46,8.636,19.75751,1.131,-0.079,0.19
695220,9,1532732820,           2018-07-27 23:07:00,           2018-07-27 17:07:00,3.46,8.071,8.69907,1.134,-0.089,0.231
695220,9,1532734620,           2018-07-27 23:37:00,           2018-07-27 17:37:00,3.46,7.625,7.698,1.132,-0.103,0.207
695220,9,1532736420,           2018-07-28 00:07:00,           2018-07-27 18:07:00,3.46,8.26,13.21409,1.135,-0.095,0.236
695220,9,1532738220,           2018-07-28 00:37:00,           2018-07-27 18:37:00,3.46,7.948,5.512,1.131,-0.1,0.163
695220,9,1532740020,           2018-07-28 01:07:00,           2018-07-27 19:07:00,3.46,8.138,5.05962,1.166,-0.096,0.172
695220,9,1532741820,           2018-07-28 01:37:00,           2018-07-27 19:37:00,3.46,8.053,2.68099,1.123,-0.08,0.188
695220,9,1532743620,           2018-07-28 02:07:00,           2018-07-27 20:07:00,3.46,8.204,1.62739,1.134,-0.088,0.187
695220,9,1532745420,           2018-07-28 02:37:00,           2018-07-27 20:37:00,3.46,8.439,-1.39916,1.142,-0.098,0.169
695220,9,1532747220,           2018-07-28 03:07:00,           2018-07-27 21:07:00,3.46,8.26,-1.01683,1.127,-0.093,0.183
695220,9,1532749020,           2018-07-28 03:37:00,           2018-07-27 21:37:00,3.46,8.024,0.93861,1.132,-0.08,0.191
695220,9,1532750820,           2018-07-28 04:07:00,           2018-07-27 22:07:00,3.46,8.043,-1.30285,1.14,-0.08,0.185
695220,9,1532752620,           2018-07-28 04:37:00,           2018-07-27 22:37:00,3.46,8.223,-1.1861,1.134,-0.097,0.233
695220,9,1532754420,           2018-07-28 05:07:00,           2018-07-27 23:07:00,3.46,8.701,1.5661,1.134,-0.08,0.184
695220,9,1532756220,           2018-07-28 05:37:00,           2018-07-27 23:37:00,3.46,7.891,-0.30178,1.137,-0.084,0.185
695220,9,1532758020,           2018-07-28 06:07:00,           2018-07-28 00:07:00,3.46,8.062,1.03492,1.132,-0.093,0.179
695220,9,1532759820,           2018-07-28 06:37:00,           2018-07-28 00:37:00,3.46,8.232,-1.90991,1.132,-0.1,0.231
695220,9,1532761620,           2018-07-28 07:07:00,           2018-07-28 01:07:00,3.46,8.147,-1.22405,1.151,-0.1,0.199
695220,9,1532763420,           2018-07-28 07:37:00,           2018-07-28 01:37:00,3.46,8.119,-0.36307,1.136,-0.087,0.19
695220,9,1532765220,           2018-07-28 08:07:00,           2018-07-28 02:07:00,3.46,8.392,0.60298,1.139,-0.1,0.174
695220,9,1532767020,           2018-07-28 08:37:00,           2018-07-28 02:37:00,3.46,8.26,-0.70746,1.137,-0.088,0.185
695220,9,1532768820,           2018-07-28 09:07:00,           2018-07-28 03:07:00,3.46,8.383,0.49207,1.139,-0.089,0.179
695220,9,1532770620,           2018-07-28 09:37:00,           2018-07-28 03:37:00,3.46,8.232,-0.83588,1.136,-0.084,0.177
695220,9,1532772420,           2018-07-28 10:07:00,           2018-07-28 04:07:00,3.46,7.929,0.51542,1.136,-0.095,0.184
695220,9,1532774220,           2018-07-28 10:37:00,           2018-07-28 04:37:00,3.46,8.204,-0.45063,1.128,-0.082,0.179
695220,9,1532776020,           2018-07-28 11:07:00,           2018-07-28 05:07:00,3.46,8.514,0.83062,1.129,-0.093,0.177
695220,9,1532777820,           2018-07-28 11:37:00,           2018-07-28 05:37:00,3.46,8.57,-0.13542,1.136,-0.093,0.224
695220,9,1532779620,           2018-07-28 12:07:00,           2018-07-28 06:07:00,3.46,8.223,1.78208,1.144,-0.087,0.188
695220,9,1532781420,           2018-07-28 12:37:00,           2018-07-28 06:37:00,3.46,8.185,1.99805,1.136,-0.09,0.163
695220,9,1532783220,           2018-07-28 13:07:00,           2018-07-28 07:07:00,3.46,8.147,4.49634,1.136,-0.082,0.176
695220,9,1532785020,           2018-07-28 13:37:00,           2018-07-28 07:37:00,3.46,8.486,11.06019,1.132,-0.081,0.176
695220,9,1532786820,           2018-07-28 14:07:00,           2018-07-28 08:07:00,3.46,8.495,15.45847,1.132,-0.097,0.177
695220,9,1532788620,           2018-07-28 14:37:00,           2018-07-28 08:37:00,3.46,8.476,23.07592,1.136,-0.097,0.232
695220,9,1532790420,           2018-07-28 15:07:00,           2018-07-28 09:07:00,3.46,8.194,20.99498,1.145,-0.087,0.175
695220,9,1532792220,           2018-07-28 15:37:00,           2018-07-28 09:37:00,3.46,8.43,43.38037,1.123,-0.084,0.182
695220,9,1532794020,           2018-07-28 16:07:00,           2018-07-28 10:07:00,3.46,8.608,54.85616,1.148,-0.095,0.174
695220,9,1532795820,           2018-07-28 16:37:00,           2018-07-28 10:37:00,3.46,8.251,64.83765,1.136,-0.096,0.158
695220,9,1532797620,           2018-07-28 17:07:00,           2018-07-28 11:07:00,3.46,8.523,66.90108,1.132,-0.103,0.167
695220,9,1532799420,           2018-07-28 17:37:00,           2018-07-28 11:37:00,3.46,8.561,42.44643,1.139,-0.106,0.238
695220,9,1532801220,           2018-07-28 18:07:00,           2018-07-28 12:07:00,3.46,8.692,114.43865,1.126,-0.096,0.175
695220,9,1532803020,           2018-07-28 18:37:00,           2018-07-28 12:37:00,3.46,9.046,110.00243,1.129,-0.084,0.184
695220,9,1532804820,           2018-07-28 19:07:00,           2018-07-28 13:07:00,3.46,9.148,113.18658,1.151,-0.072,0.167
695220,9,1532806620,           2018-07-28 19:37:00,           2018-07-28 13:37:00,3.46,9.628,71.23514,1.128,-0.109,0.191
695220,9,1532808420,           2018-07-28 20:07:00,           2018-07-28 14:07:00,3.46,8.981,81.62231,1.139,-0.095,0.236
695220,9,1532810220,           2018-07-28 20:37:00,           2018-07-28 14:37:00,3.46,9.655,25.78435,1.139,-0.072,0.184
695220,9,1532812020,           2018-07-28 21:07:00,           2018-07-28 15:07:00,3.46,8.888,18.16398,1.16,-0.095,0.224
695220,9,1532813820,           2018-07-28 21:37:00,           2018-07-28 15:37:00,3.46,9.12,3.41063,1.128,-0.093,0.233
695220,9,1532815620,           2018-07-28 22:07:00,           2018-07-28 16:07:00,3.46,9.655,31.04944,1.14,-0.089,0.188
695220,9,1532817420,           2018-07-28 22:37:00,           2018-07-28 16:37:00,3.46,8.925,26.4848,1.119,-0.092,0.164
695220,9,1532819220,           2018-07-28 23:07:00,           2018-07-28 17:07:00,3.46,9.018,13.79488,1.132,-0.084,0.184
695220,9,1532821020,           2018-07-28 23:37:00,           2018-07-28 17:37:00,3.46,9.443,3.52446,1.123,-0.082,0.156
695220,9,1532822820,           2018-07-29 00:07:00,           2018-07-28 18:07:00,3.46,9.296,15.64525,1.132,-0.084,0.184
695220,9,1532824620,           2018-07-29 00:37:00,           2018-07-28 18:37:00,3.46,9.434,9.32364,1.134,-0.08,0.198
695220,9,1532826420,           2018-07-29 01:07:00,           2018-07-28 19:07:00,3.46,8.99,5.73673,1.132,-0.088,0.176
695220,9,1532828220,           2018-07-29 01:37:00,           2018-07-28 19:37:00,3.46,9.462,2.90864,1.136,-0.081,0.183
695220,9,1532830020,           2018-07-29 02:07:00,           2018-07-28 20:07:00,3.46,9.305,0.71388,1.143,-0.08,0.182
695220,9,1532831820,           2018-07-29 02:37:00,           2018-07-28 20:37:00,3.46,9.765,-0.19963,1.134,-0.074,0.19
695220,9,1532833620,           2018-07-29 03:07:00,           2018-07-28 21:07:00,3.46,9.683,-0.8242,1.139,-0.077,0.188
695220,9,1532835420,           2018-07-29 03:37:00,           2018-07-28 21:37:00,3.46,9.055,-0.12375,1.142,-0.093,0.185
695220,9,1532837220,           2018-07-29 04:07:00,           2018-07-28 22:07:00,3.46,9.397,-0.17336,1.134,-0.097,0.182
695220,9,1532839020,           2018-07-29 04:37:00,           2018-07-28 22:37:00,3.46,9.074,-0.70162,1.155,-0.12,0.172
695220,9,1532840820,           2018-07-29 05:07:00,           2018-07-28 23:07:00,3.46,9.416,0.14476,1.139,-0.097,0.176
695220,9,1532842620,           2018-07-29 05:37:00,           2018-07-28 23:37:00,3.46,9.407,0.29944,1.147,-0.081,0.176
695220,9,1532844420,           2018-07-29 06:07:00,           2018-07-29 00:07:00,3.46,9.683,-0.59364,1.129,-0.084,0.211
695220,9,1532846220,           2018-07-29 06:37:00,           2018-07-29 00:37:00,3.46,9.6,0.70513,1.129,-0.087,0.184
695220,9,1532848020,           2018-07-29 07:07:00,           2018-07-29 01:07:00,3.46,9.526,-0.88257,1.129,-0.072,0.184
695220,9,1532849820,           2018-07-29 07:37:00,           2018-07-29 01:37:00,3.46,9.673,-1.31452,1.136,-0.097,0.182
695220,9,1532851620,           2018-07-29 08:07:00,           2018-07-29 02:07:00,3.46,9.884,0.86856,1.136,-0.084,0.179
695220,9,1532853420,           2018-07-29 08:37:00,           2018-07-29 02:37:00,3.46,9.637,-0.00117,1.145,-0.093,0.184
695220,9,1532855220,           2018-07-29 09:07:00,           2018-07-29 03:07:00,3.47,9.314,-0.76291,1.127,-0.089,0.19
695220,9,1532857020,           2018-07-29 09:37:00,           2018-07-29 03:37:00,3.47,9.388,0.80436,1.12,-0.09,0.192
695220,9,1532858820,           2018-07-29 10:07:00,           2018-07-29 04:07:00,3.47,9.563,1.6916,1.132,-0.093,0.167
695220,9,1532860620,           2018-07-29 10:37:00,           2018-07-29 04:37:00,3.47,9.572,0.01051,1.132,-0.104,0.172
695220,9,1532862420,           2018-07-29 11:07:00,           2018-07-29 05:07:00,3.47,9.875,-1.3262,1.139,-0.112,0.172
695220,9,1532864220,           2018-07-29 11:37:00,           2018-07-29 05:37:00,3.47,9.976,0.87148,1.132,-0.1,0.184
695220,9,1532866020,           2018-07-29 12:07:00,           2018-07-29 06:07:00,3.47,9.628,-0.10624,1.118,-0.113,0.175
695220,9,1532867820,           2018-07-29 12:37:00,           2018-07-29 06:37:00,3.47,9.6,2.39497,1.134,-0.103,0.24
695220,9,1532869620,           2018-07-29 13:07:00,           2018-07-29 07:07:00,3.47,9.912,4.84073,1.135,-0.109,0.176
695220,9,1532871420,           2018-07-29 13:37:00,           2018-07-29 07:37:00,3.47,10.176,9.51627,1.127,-0.087,0.184
695220,9,1532873220,           2018-07-29 14:07:00,           2018-07-29 08:07:00,3.47,10.185,16.62297,1.156,-0.104,0.179
695220,9,1532875020,           2018-07-29 14:37:00,           2018-07-29 08:37:00,3.47,10.14,22.89205,1.139,-0.113,0.236
695220,9,1532876820,           2018-07-29 15:07:00,           2018-07-29 09:07:00,3.47,9.903,33.67031,1.127,-0.088,0.176
695220,9,1532878620,           2018-07-29 15:37:00,           2018-07-29 09:37:00,3.47,9.976,43.28406,1.103,-0.098,0.172
695220,9,1532880420,           2018-07-29 16:07:00,           2018-07-29 10:07:00,3.47,10.03,53.61577,1.116,-0.097,0.207
695220,9,1532882220,           2018-07-29 16:37:00,           2018-07-29 10:37:00,3.47,10.012,63.1624,1.137,-0.116,0.22
695220,9,1532884020,           2018-07-29 17:07:00,           2018-07-29 11:07:00,3.47,10.04,78.89929,1.144,-0.087,0.177
695220,9,1532885820,           2018-07-29 17:37:00,           2018-07-29 11:37:00,3.47,10.021,87.0596,1.132,-0.089,0.172
695220,9,1532887620,           2018-07-29 18:07:00,           2018-07-29 12:07:00,3.47,10.14,92.03283,1.134,-0.08,0.182
695220,9,1532889420,           2018-07-29 18:37:00,           2018-07-29 12:37:00,3.47,10.304,100.14936,1.12,-0.093,0.174
695220,9,1532891220,           2018-07-29 19:07:00,           2018-07-29 13:07:00,3.47,10.185,94.76461,1.139,-0.082,0.184
695220,9,1532893020,           2018-07-29 19:37:00,           2018-07-29 13:37:00,3.47,10.267,61.63599,1.137,-0.1,0.175
695220,9,1532894820,           2018-07-29 20:07:00,           2018-07-29 14:07:00,3.47,10.167,84.64011,1.128,-0.079,0.166
695220,9,1532896620,           2018-07-29 20:37:00,           2018-07-29 14:37:00,3.47,10.313,77.30284,1.127,-0.103,0.191
695220,9,1532898420,           2018-07-29 21:07:00,           2018-07-29 15:07:00,3.47,10.231,25.18604,1.144,-0.08,0.183
695220,9,1532900220,           2018-07-29 21:37:00,           2018-07-29 15:37:00,3.47,10.231,25.24149,1.142,-0.124,0.216
695220,9,1532902020,           2018-07-29 22:07:00,           2018-07-29 16:07:00,3.47,10.085,13.25495,1.139,-0.109,0.188
695220,9,1532903820,           2018-07-29 22:37:00,           2018-07-29 16:37:00,3.47,10.231,38.9354,1.123,-0.081,0.179
695220,9,1532905620,           2018-07-29 23:07:00,           2018-07-29 17:07:00,3.47,10.285,34.13436,1.158,-0.081,0.176
695220,9,1532907420,           2018-07-29 23:37:00,           2018-07-29 17:37:00,3.47,10.231,30.29061,1.129,-0.089,0.182
695220,9,1532909220,           2018-07-30 00:07:00,           2018-07-29 18:07:00,3.47,10.258,26.08204,1.159,-0.097,0.198
695220,9,1532911020,           2018-07-30 00:37:00,           2018-07-29 18:37:00,3.47,10.131,12.98061,1.132,-0.109,0.159
695220,9,1532912820,           2018-07-30 01:07:00,           2018-07-29 19:07:00,3.47,10.403,7.55791,1.135,-0.097,0.176
695220,9,1532914620,           2018-07-30 01:37:00,           2018-07-29 19:37:00,3.47,10.185,3.01955,1.136,-0.095,0.175
695220,9,1532916420,           2018-07-30 02:07:00,           2018-07-29 20:07:00,3.47,10.367,0.0251,1.135,-0.077,0.192
695220,9,1532918220,           2018-07-30 02:37:00,           2018-07-29 20:37:00,3.47,10.585,0.83062,1.136,-0.08,0.182
695220,9,1532920020,           2018-07-30 03:07:00,           2018-07-29 21:07:00,3.47,10.458,0.52709,1.132,-0.076,0.19
695220,9,1532921820,           2018-07-30 03:37:00,           2018-07-29 21:37:00,3.47,10.585,-0.3514,1.134,-0.074,0.192
695220,9,1532923620,           2018-07-30 04:07:00,           2018-07-29 22:07:00,3.47,10.503,-1.09563,1.134,-0.073,0.185
695220,9,1532925420,           2018-07-30 04:37:00,           2018-07-29 22:37:00,3.47,10.458,-0.06538,1.134,-0.073,0.19
695220,9,1532927220,           2018-07-30 05:07:00,           2018-07-29 23:07:00,3.47,10.285,0.43078,1.134,-0.073,0.199
695220,9,1532929020,           2018-07-30 05:37:00,           2018-07-29 23:37:00,3.47,10.376,0.82187,1.144,-0.077,0.172
695220,9,1532930820,           2018-07-30 06:07:00,           2018-07-30 00:07:00,3.47,10.521,-1.28242,1.128,-0.074,0.19
695220,9,1532932620,           2018-07-30 06:37:00,           2018-07-30 00:37:00,3.47,10.458,-1.20362,1.132,-0.084,0.214
695220,9,1532934420,           2018-07-30 07:07:00,           2018-07-30 01:07:00,3.47,10.548,0.26442,1.131,-0.074,0.192
695220,9,1532936220,           2018-07-30 07:37:00,           2018-07-30 01:37:00,3.47,10.575,0.09806,1.132,-0.093,0.244
695220,9,1532938020,           2018-07-30 08:07:00,           2018-07-30 02:07:00,3.47,10.458,0.17103,1.129,-0.08,0.184
695220,9,1532939820,           2018-07-30 08:37:00,           2018-07-30 02:37:00,3.47,10.431,0.65259,1.139,-0.08,0.179
695220,9,1532941620,           2018-07-30 09:07:00,           2018-07-30 03:07:00,3.47,10.376,-0.7454,1.123,-0.073,0.184
695220,9,1532943420,           2018-07-30 09:37:00,           2018-07-30 03:37:00,3.47,10.331,1.81418,1.136,-0.08,0.192
695220,9,1532945220,           2018-07-30 10:07:00,           2018-07-30 04:07:00,3.47,10.294,-0.61698,1.134,-0.079,0.184
695220,9,1532947020,           2018-07-30 10:37:00,           2018-07-30 04:37:00,3.47,10.276,0.84813,1.136,-0.089,0.243
695220,9,1532948820,           2018-07-30 11:07:00,           2018-07-30 05:07:00,3.47,10.358,0.00759,1.136,-0.079,0.199
695220,9,1532950620,           2018-07-30 11:37:00,           2018-07-30 05:37:00,3.47,10.349,0.90067,1.134,-0.089,0.247
695220,9,1532952420,           2018-07-30 12:07:00,           2018-07-30 06:07:00,3.47,10.358,-0.77751,1.136,-0.076,0.192
695220,9,1532954220,           2018-07-30 12:37:00,           2018-07-30 06:37:00,3.47,10.313,2.98452,1.126,-0.08,0.231
695220,9,1532956020,           2018-07-30 13:07:00,           2018-07-30 07:07:00,3.47,10.249,9.6155,1.132,-0.069,0.188
695220,9,1532957820,           2018-07-30 13:37:00,           2018-07-30 07:37:00,3.47,10.267,15.26584,1.136,-0.074,0.199
695220,9,1532959620,           2018-07-30 14:07:00,           2018-07-30 08:07:00,3.47,10.185,21.45612,1.126,-0.076,0.192
695220,9,1532961420,           2018-07-30 14:37:00,           2018-07-30 08:37:00,3.47,10.14,31.53684,1.136,-0.08,0.191
695220,9,1532963220,           2018-07-30 15:07:00,           2018-07-30 09:07:00,3.47,10.258,42.54274,1.128,-0.074,0.206
695220,9,1532965020,           2018-07-30 15:37:00,           2018-07-30 09:37:00,3.47,10.222,53.49319,1.136,-0.069,0.192
695220,9,1532966820,           2018-07-30 16:07:00,           2018-07-30 10:07:00,3.47,10.258,69.63285,1.144,-0.081,0.216
695220,9,1532968620,           2018-07-30 16:37:00,           2018-07-30 10:37:00,3.47,10.213,84.83565,1.12,-0.08,0.211
695220,9,1532970420,           2018-07-30 17:07:00,           2018-07-30 11:07:00,3.47,10.249,81.68652,1.127,-0.088,0.216
695220,9,1532972220,           2018-07-30 17:37:00,           2018-07-30 11:37:00,3.47,10.249,112.59995,1.139,-0.093,0.214
695220,9,1532974020,           2018-07-30 18:07:00,           2018-07-30 12:07:00,3.47,10.394,126.27051,1.15,-0.098,0.243
695220,9,1532975820,           2018-07-30 18:37:00,           2018-07-30 12:37:00,3.47,10.44,126.67035,1.135,-0.08,0.188
695220,9,1532977620,           2018-07-30 19:07:00,           2018-07-30 13:07:00,3.47,10.458,130.17263,1.136,-0.076,0.176
695220,9,1532979420,           2018-07-30 19:37:00,           2018-07-30 13:37:00,3.47,10.458,53.0379,1.137,-0.087,0.184
695220,9,1532981220,           2018-07-30 20:07:00,           2018-07-30 14:07:00,3.47,10.449,40.36841,1.136,-0.08,0.184
695220,9,1532983020,           2018-07-30 20:37:00,           2018-07-30 14:37:00,3.47,10.331,117.1033,1.132,-0.08,0.191
695220,9,1532984820,           2018-07-30 21:07:00,           2018-07-30 15:07:00,3.47,10.431,90.71072,1.134,-0.073,0.187
695220,9,1532986620,           2018-07-30 21:37:00,           2018-07-30 15:37:00,3.47,10.458,81.84996,1.132,-0.077,0.176
695220,9,1532988420,           2018-07-30 22:07:00,           2018-07-30 16:07:00,3.47,10.376,69.6562,1.132,-0.089,0.223
695220,9,1532990220,           2018-07-30 22:37:00,           2018-07-30 16:37:00,3.47,10.412,45.18112,1.136,-0.084,0.204
695220,9,1532992020,           2018-07-30 23:07:00,           2018-07-30 17:07:00,3.47,10.367,28.32058,1.137,-0.079,0.188
695220,9,1532993820,           2018-07-30 23:37:00,           2018-07-30 17:37:00,3.47,10.403,30.74007,1.135,-0.08,0.192
695220,9,1532995620,           2018-07-31 00:07:00,           2018-07-30 18:07:00,3.47,10.358,18.90237,1.136,-0.077,0.198
695220,9,1532997420,           2018-07-31 00:37:00,           2018-07-30 18:37:00,3.47,10.376,9.61842,1.136,-0.08,0.192
695220,9,1532999220,           2018-07-31 01:07:00,           2018-07-30 19:07:00,3.47,10.385,3.4048,1.135,-0.087,0.223
695220,9,1533001020,           2018-07-31 01:37:00,           2018-07-30 19:37:00,3.47,10.204,3.15964,1.132,-0.079,0.192
695220,9,1533002820,           2018-07-31 02:07:00,           2018-07-30 20:07:00,3.47,10.222,0.84522,1.139,-0.093,0.239
695220,9,1533004620,           2018-07-31 02:37:00,           2018-07-30 20:37:00,3.47,10.249,0.49791,1.134,-0.084,0.184
695220,9,1533006420,           2018-07-31 03:07:00,           2018-07-30 21:07:00,3.47,10.34,0.20605,1.136,-0.08,0.188
695220,9,1533008220,           2018-07-31 03:37:00,           2018-07-30 21:37:00,3.47,10.394,-0.47106,1.143,-0.08,0.18
695220,9,1533010020,           2018-07-31 04:07:00,           2018-07-30 22:07:00,3.47,10.376,0.59422,1.126,-0.082,0.195
695220,9,1533011820,           2018-07-31 04:37:00,           2018-07-30 22:37:00,3.47,10.376,0.31404,1.134,-0.089,0.224
695220,9,1533013620,           2018-07-31 05:07:00,           2018-07-30 23:07:00,3.47,10.358,-0.49732,1.136,-0.081,0.195
695220,9,1533015420,           2018-07-31 05:37:00,           2018-07-30 23:37:00,3.47,10.304,-1.18902,1.139,-0.08,0.176
695220,9,1533017220,           2018-07-31 06:07:00,           2018-07-31 00:07:00,3.47,10.322,-0.15293,1.137,-0.073,0.179
695220,9,1533019020,           2018-07-31 06:37:00,           2018-07-31 00:37:00,3.47,10.313,0.65259,1.129,-0.077,0.185
695220,9,1533020820,           2018-07-31 07:07:00,           2018-07-31 01:07:00,3.47,10.331,0.60589,1.15,-0.084,0.22
695220,9,1533022620,           2018-07-31 07:37:00,           2018-07-31 01:37:00,3.47,10.249,-0.93803,1.151,-0.079,0.207
695220,9,1533024420,           2018-07-31 08:07:00,           2018-07-31 02:07:00,3.47,10.185,0.65259,1.151,-0.093,0.216
695220,9,1533026220,           2018-07-31 08:37:00,           2018-07-31 02:37:00,3.47,10.285,1.07286,1.132,-0.08,0.208
695220,9,1533028020,           2018-07-31 09:07:00,           2018-07-31 03:07:00,3.47,10.231,0.20897,1.145,-0.071,0.195
695220,9,1533029820,           2018-07-31 09:37:00,           2018-07-31 03:37:00,3.47,10.194,-1.1073,1.126,-0.068,0.216
695220,9,1533031620,           2018-07-31 10:07:00,           2018-07-31 04:07:00,3.47,10.367,-1.7202,1.129,-0.072,0.216
695220,9,1533033420,           2018-07-31 10:37:00,           2018-07-31 04:37:00,3.47,10.294,1.35013,1.131,-0.08,0.199
695220,9,1533035220,           2018-07-31 11:07:00,           2018-07-31 05:07:00,3.47,10.249,-1.03434,1.139,-0.081,0.232
695220,9,1533037020,           2018-07-31 11:37:00,           2018-07-31 05:37:00,3.47,10.322,-0.61407,1.134,-0.08,0.188
695220,9,1533038820,           2018-07-31 12:07:00,           2018-07-31 06:07:00,3.47,10.24,0.92985,1.12,-0.089,0.247
695220,9,1533040620,           2018-07-31 12:37:00,           2018-07-31 06:37:00,3.47,9.939,0.67594,1.132,-0.079,0.201
695220,9,1533042420,           2018-07-31 13:07:00,           2018-07-31 07:07:00,3.47,10.067,6.70277,1.139,-0.08,0.184
695220,9,1533044220,           2018-07-31 13:37:00,           2018-07-31 07:37:00,3.47,10.294,12.79382,1.123,-0.08,0.198
695220,9,1533046020,           2018-07-31 14:07:00,           2018-07-31 08:07:00,3.47,10.167,23.47284,1.128,-0.077,0.201
695220,9,1533047820,           2018-07-31 14:37:00,           2018-07-31 08:37:00,3.47,9.976,32.26064,1.127,-0.084,0.2
695220,9,1533049620,           2018-07-31 15:07:00,           2018-07-31 09:07:00,3.47,10.049,43.03306,1.136,-0.093,0.206
695220,9,1533051420,           2018-07-31 15:37:00,           2018-07-31 09:37:00,3.47,10.021,55.84264,1.132,-0.084,0.192
695220,9,1533053220,           2018-07-31 16:07:00,           2018-07-31 10:07:00,3.47,10.149,69.09584,1.137,-0.077,0.204
695220,9,1533055020,           2018-07-31 16:37:00,           2018-07-31 10:37:00,3.47,10.149,83.569,1.134,-0.073,0.199
695220,9,1533056820,           2018-07-31 17:07:00,           2018-07-31 11:07:00,3.47,10.204,97.13156,1.121,-0.08,0.188
695220,9,1533058620,           2018-07-31 17:37:00,           2018-07-31 11:37:00,3.47,10.012,109.71349,1.132,-0.072,0.225
695220,9,1533060420,           2018-07-31 18:07:00,           2018-07-31 12:07:00,3.47,10.122,120.41879,1.129,-0.08,0.198
695220,9,1533062220,           2018-07-31 18:37:00,           2018-07-31 12:37:00,3.47,10.149,124.27713,1.132,-0.08,0.216
695220,9,1533064020,           2018-07-31 19:07:00,           2018-07-31 13:07:00,3.47,10.158,120.71648,1.129,-0.084,0.207
695220,9,1533065820,           2018-07-31 19:37:00,           2018-07-31 13:37:00,3.47,10.231,119.53738,1.136,-0.084,0.236
695220,9,1533067620,           2018-07-31 20:07:00,           2018-07-31 14:07:00,3.47,10.067,119.43815,1.136,-0.073,0.184
695220,9,1533069420,           2018-07-31 20:37:00,           2018-07-31 14:37:00,3.47,10.076,48.72134,1.131,-0.079,0.199
695220,9,1533071220,           2018-07-31 21:07:00,           2018-07-31 15:07:00,3.47,10.14,23.83475,1.134,-0.081,0.184
695220,9,1533073020,           2018-07-31 21:37:00,           2018-07-31 15:37:00,3.47,10.049,74.4981,1.136,-0.079,0.184
695220,9,1533074820,           2018-07-31 22:07:00,           2018-07-31 16:07:00,3.47,10.194,71.16218,1.132,-0.077,0.19
695220,9,1533076620,           2018-07-31 22:37:00,           2018-07-31 16:37:00,3.47,10.14,62.92891,1.135,-0.077,0.182
695220,9,1533078420,           2018-07-31 23:07:00,           2018-07-31 17:07:00,3.47,10.049,41.53292,1.136,-0.089,0.239
695220,9,1533080220,           2018-07-31 23:37:00,           2018-07-31 17:37:00,3.47,10.149,31.11656,1.136,-0.087,0.192
695220,9,1533082020,           2018-08-01 00:07:00,           2018-07-31 18:07:00,3.47,10.03,10.01534,1.136,-0.08,0.183
695220,9,1533083820,           2018-08-01 00:37:00,           2018-07-31 18:37:00,3.47,10.076,13.08276,1.127,-0.087,0.192
695220,9,1533085620,           2018-08-01 01:07:00,           2018-07-31 19:07:00,3.47,10.131,1.2042,1.137,-0.09,0.188
695220,9,1533087420,           2018-08-01 01:37:00,           2018-07-31 19:37:00,3.47,10.076,3.29097,1.132,-0.097,0.243
695220,9,1533089220,           2018-08-01 02:07:00,           2018-07-31 20:07:00,3.47,10.058,1.29176,1.144,-0.082,0.199
695220,9,1533091020,           2018-08-01 02:37:00,           2018-07-31 20:37:00,3.47,10.167,0.26734,1.131,-0.077,0.184
695220,9,1533092820,           2018-08-01 03:07:00,           2018-07-31 21:07:00,3.47,10.231,-0.22006,1.129,-0.072,0.192
695220,9,1533094620,           2018-08-01 03:37:00,           2018-07-31 21:37:00,3.47,10.112,-0.18796,1.136,-0.08,0.185
