 Unix Timestamp,               UTC_Date_&_Time,        Mountain Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                1530985020,           2018-07-07 17:37:00,           2018-07-07 11:37:00,      3.450000,      9.484000,          7.912493,                   108.072325,      1.012000
                1530986820,           2018-07-07 18:07:00,           2018-07-07 12:07:00,      3.450000,      9.493000,          7.916493,                   108.150544,      1.011000
                1530988620,           2018-07-07 18:37:00,           2018-07-07 12:37:00,      3.450000,      9.576000,          7.919493,                   108.409225,      1.011000
                1530990420,           2018-07-07 19:07:00,           2018-07-07 13:07:00,      3.450000,      9.622000,          7.932492,                   108.708079,      1.011000
                1530992220,           2018-07-07 19:37:00,           2018-07-07 13:37:00,      3.450000,      9.659000,          7.950491,                   109.052244,      1.010000
                1530994020,           2018-07-07 20:07:00,           2018-07-07 14:07:00,      3.450000,      9.659000,          7.976490,                   109.408848,      1.012000
                1530995820,           2018-07-07 20:37:00,           2018-07-07 14:37:00,      3.450000,      9.696000,          7.962491,                   109.314510,      1.011000
                1530997620,           2018-07-07 21:07:00,           2018-07-07 15:07:00,      3.450000,      9.687000,          7.992489,                   109.702492,      1.012000
                1530999420,           2018-07-07 21:37:00,           2018-07-07 15:37:00,      3.450000,      9.650000,          7.982489,                   109.467325,      1.011000
                1531001220,           2018-07-07 22:07:00,           2018-07-07 16:07:00,      3.450000,      9.842000,          7.953492,                   109.576232,      1.012000
                1531003020,           2018-07-07 22:37:00,           2018-07-07 16:37:00,      3.450000,      9.852000,          7.912495,                   109.037674,      1.011000
                1531004820,           2018-07-07 23:07:00,           2018-07-07 17:07:00,      3.450000,      9.778000,          7.926494,                   109.035908,      1.011000
                1531006620,           2018-07-07 23:37:00,           2018-07-07 17:37:00,      3.450000,      9.705000,          7.944492,                   109.091120,      1.011000
                1531008420,           2018-07-08 00:07:00,           2018-07-07 18:07:00,      3.450000,      9.723000,          7.920494,                   108.808864,      1.011000
                1531010220,           2018-07-08 00:37:00,           2018-07-07 18:37:00,      3.450000,      9.659000,          7.944492,                   108.969950,      1.011000
                1531012020,           2018-07-08 01:07:00,           2018-07-07 19:07:00,      3.450000,      9.650000,          7.938492,                   108.863973,      1.012000
