,sensor,deployment,year,Mountain.Standard.Time,Depth,Temperature,Dissolved.Oxygen,Dissolved.Oxygen.Saturation,Battery,Q
7941,245673,Summer2018,2018,           2018-07-19 23:07:00,9,7.705,8.254463,107.914975,3.43,0.983
7951,245673,Summer2018,2018,           2018-07-19 23:37:00,9,7.686,8.204466,107.210448,3.43,0.983
7961,245673,Summer2018,2018,           2018-07-20 00:07:00,9,7.439,8.320457,108.055919,3.42,0.983
7971,245673,Summer2018,2018,           2018-07-20 00:37:00,9,7.572,8.269461,107.75216,3.43,0.984
7981,245673,Summer2018,2018,           2018-07-20 01:07:00,9,7.562,8.215465,107.021785,3.43,0.983
7991,245673,Summer2018,2018,           2018-07-20 01:37:00,9,7.61,8.253463,107.645998,3.43,0.984
8001,245673,Summer2018,2018,           2018-07-20 02:07:00,9,7.505,8.306459,108.052778,3.43,0.983
8011,245673,Summer2018,2018,           2018-07-20 02:37:00,9,7.42,8.349456,108.38083,3.43,0.983
8021,245673,Summer2018,2018,           2018-07-20 03:07:00,9,7.581,8.272461,107.815531,3.43,0.983
8031,245673,Summer2018,2018,           2018-07-20 03:37:00,9,7.743,8.227465,107.664106,3.43,0.983
8041,245673,Summer2018,2018,           2018-07-20 04:07:00,9,7.686,8.310459,108.595495,3.43,0.984
8051,245673,Summer2018,2018,           2018-07-20 04:37:00,9,7.496,8.371454,108.873702,3.43,0.983
8061,245673,Summer2018,2018,           2018-07-20 05:07:00,9,7.543,8.354456,108.780638,3.43,0.983
8071,245673,Summer2018,2018,           2018-07-20 05:37:00,9,7.572,8.308459,108.260302,3.43,0.984
8081,245673,Summer2018,2018,           2018-07-20 06:07:00,9,7.486,8.320458,108.183353,3.43,0.982
8091,245673,Summer2018,2018,           2018-07-20 06:37:00,9,7.553,8.305459,108.16975,3.43,0.984
8101,245673,Summer2018,2018,           2018-07-20 07:07:00,9,7.439,8.372454,108.731188,3.43,0.983
8111,245673,Summer2018,2018,           2018-07-20 07:37:00,9,7.638,8.29946,108.32174,3.43,0.983
8121,245673,Summer2018,2018,           2018-07-20 08:07:00,9,7.524,8.335457,108.481623,3.43,0.983
8131,245673,Summer2018,2018,           2018-07-20 08:37:00,9,7.343,8.392452,108.728516,3.43,0.984
8141,245673,Summer2018,2018,           2018-07-20 09:07:00,9,7.515,8.350456,108.652327,3.43,0.983
8151,245673,Summer2018,2018,           2018-07-20 09:37:00,9,7.714,8.274462,108.200744,3.43,0.984
8161,245673,Summer2018,2018,           2018-07-20 10:07:00,9,7.553,8.264462,107.635803,3.43,0.983
8171,245673,Summer2018,2018,           2018-07-20 10:37:00,9,7.372,8.325457,107.939163,3.43,0.982
8181,245673,Summer2018,2018,           2018-07-20 11:07:00,9,7.705,8.284461,108.307155,3.43,0.983
8191,245673,Summer2018,2018,           2018-07-20 11:37:00,9,7.534,8.224464,107.063925,3.43,0.982
8201,245673,Summer2018,2018,           2018-07-20 12:07:00,9,7.486,8.351456,108.586391,3.43,0.983
8211,245673,Summer2018,2018,           2018-07-20 12:37:00,9,7.847,8.244464,108.166702,3.43,0.983
8221,245673,Summer2018,2018,           2018-07-20 13:07:00,9,8.064,8.157471,107.604455,3.43,0.983
8231,245673,Summer2018,2018,           2018-07-20 13:37:00,9,7.885,8.258464,108.452962,3.43,0.982
8241,245673,Summer2018,2018,           2018-07-20 14:07:00,9,7.619,8.341457,108.818159,3.43,0.983
8251,245673,Summer2018,2018,           2018-07-20 14:37:00,9,7.648,8.310459,108.492419,3.43,0.983
8261,245673,Summer2018,2018,           2018-07-20 15:07:00,9,7.439,8.316458,108.003976,3.43,0.982
8271,245673,Summer2018,2018,           2018-07-20 15:37:00,9,7.657,8.322458,108.673513,3.43,0.983
8281,245673,Summer2018,2018,           2018-07-20 16:07:00,9,7.638,8.342457,108.882925,3.43,0.983
8291,245673,Summer2018,2018,           2018-07-20 16:37:00,9,7.714,8.378455,109.560608,3.43,0.983
8301,245673,Summer2018,2018,           2018-07-20 17:07:00,9,7.505,8.422451,109.56164,3.43,0.983
8311,245673,Summer2018,2018,           2018-07-20 17:37:00,9,7.676,8.407453,109.835498,3.43,0.983
8321,245673,Summer2018,2018,           2018-07-20 18:07:00,9,7.743,8.386455,109.744635,3.43,0.982
8331,245673,Summer2018,2018,           2018-07-20 18:37:00,9,7.553,8.359455,108.872996,3.43,0.982
8341,245673,Summer2018,2018,           2018-07-20 19:07:00,9,7.477,8.304459,107.950974,3.43,0.984
8351,245673,Summer2018,2018,           2018-07-20 19:37:00,9,7.648,8.358456,109.119014,3.43,0.983
8361,245673,Summer2018,2018,           2018-07-20 20:07:00,9,7.686,8.29946,108.451764,3.43,0.983
8371,245673,Summer2018,2018,           2018-07-20 20:37:00,9,7.686,8.29246,108.360298,3.43,0.983
8381,245673,Summer2018,2018,           2018-07-20 21:07:00,9,7.752,8.292461,108.539012,3.43,0.984
8391,245673,Summer2018,2018,           2018-07-20 21:37:00,9,7.771,8.243464,107.94886,3.43,0.984
8401,245673,Summer2018,2018,           2018-07-20 22:07:00,9,7.733,8.270462,108.199754,3.43,0.983
8411,245673,Summer2018,2018,           2018-07-20 22:37:00,9,7.467,8.366455,108.729604,3.43,0.983
8421,245673,Summer2018,2018,           2018-07-20 23:07:00,9,7.486,8.338457,108.417375,3.43,0.983
8431,245673,Summer2018,2018,           2018-07-20 23:37:00,9,7.515,8.326457,108.34007,3.43,0.983
8441,245673,Summer2018,2018,           2018-07-21 00:07:00,9,7.705,8.357456,109.261461,3.43,0.983
8451,245673,Summer2018,2018,           2018-07-21 00:37:00,9,7.562,8.268461,107.712164,3.43,0.984
8461,245673,Summer2018,2018,           2018-07-21 01:07:00,9,7.657,8.278461,108.099004,3.43,0.983
8471,245673,Summer2018,2018,           2018-07-21 01:37:00,9,7.553,8.248463,107.427434,3.43,0.983
8481,245673,Summer2018,2018,           2018-07-21 02:07:00,9,7.543,8.209465,106.892763,3.43,0.983
8491,245673,Summer2018,2018,           2018-07-21 02:37:00,9,7.638,8.218465,107.264624,3.43,0.983
8501,245673,Summer2018,2018,           2018-07-21 03:07:00,9,7.648,8.14147,106.28628,3.43,0.983
8511,245673,Summer2018,2018,           2018-07-21 03:37:00,9,7.638,8.197466,106.990557,3.43,0.983
8521,245673,Summer2018,2018,           2018-07-21 04:07:00,9,7.629,8.231464,107.41011,3.43,0.984
8531,245673,Summer2018,2018,           2018-07-21 04:37:00,9,7.562,8.348456,108.754245,3.43,0.983
8541,245673,Summer2018,2018,           2018-07-21 05:07:00,9,7.629,8.239464,107.514493,3.43,0.983
8551,245673,Summer2018,2018,           2018-07-21 05:37:00,9,7.61,8.230464,107.34604,3.43,0.983
8561,245673,Summer2018,2018,           2018-07-21 06:07:00,9,7.619,8.217465,107.200627,3.43,0.984
8571,245673,Summer2018,2018,           2018-07-21 06:37:00,9,7.638,8.247463,107.643097,3.43,0.983
8581,245673,Summer2018,2018,           2018-07-21 07:07:00,9,7.477,8.308458,108.002967,3.43,0.984
8591,245673,Summer2018,2018,           2018-07-21 07:37:00,9,7.496,8.28746,107.781324,3.43,0.983
8601,245673,Summer2018,2018,           2018-07-21 08:07:00,9,7.562,8.324458,108.441621,3.43,0.983
8611,245673,Summer2018,2018,           2018-07-21 08:37:00,9,7.524,8.274461,107.687792,3.43,0.983
8621,245673,Summer2018,2018,           2018-07-21 09:07:00,9,7.724,8.217466,107.482266,3.43,0.983
8631,245673,Summer2018,2018,           2018-07-21 09:37:00,9,7.553,8.318458,108.33905,3.43,0.984
8641,245673,Summer2018,2018,           2018-07-21 10:07:00,9,7.543,8.337457,108.559301,3.43,0.983
8651,245673,Summer2018,2018,           2018-07-21 10:37:00,9,7.581,8.306459,108.258627,3.43,0.983
8661,245673,Summer2018,2018,           2018-07-21 11:07:00,9,7.581,8.29646,108.128304,3.43,0.984
8671,245673,Summer2018,2018,           2018-07-21 11:37:00,9,7.591,8.349456,108.846247,3.43,0.984
8681,245673,Summer2018,2018,           2018-07-21 12:07:00,9,7.828,8.252464,108.220406,3.43,0.983
8691,245673,Summer2018,2018,           2018-07-21 12:37:00,9,7.743,8.286461,108.436126,3.43,0.982
8701,245673,Summer2018,2018,           2018-07-21 13:07:00,9,7.401,8.42945,109.36704,3.43,0.983
8711,245673,Summer2018,2018,           2018-07-21 13:37:00,9,7.676,8.392454,109.63955,3.43,0.983
8721,245673,Summer2018,2018,           2018-07-21 14:07:00,9,7.619,8.347457,108.896427,3.43,0.983
8731,245673,Summer2018,2018,           2018-07-21 14:37:00,9,7.648,8.330458,108.7535,3.43,0.983
8741,245673,Summer2018,2018,           2018-07-21 15:07:00,9,7.648,8.330458,108.7535,3.43,0.983
8751,245673,Summer2018,2018,           2018-07-21 15:37:00,9,7.562,8.345456,108.715167,3.43,0.983
8761,245673,Summer2018,2018,           2018-07-21 16:07:00,9,7.638,8.356456,109.065636,3.43,0.984
8771,245673,Summer2018,2018,           2018-07-21 16:37:00,9,7.733,8.338458,109.089318,3.43,0.983
8781,245673,Summer2018,2018,           2018-07-21 17:07:00,9,7.705,8.326458,108.856208,3.43,0.983
8791,245673,Summer2018,2018,           2018-07-21 17:37:00,9,7.743,8.355457,109.338997,3.43,0.983
8801,245673,Summer2018,2018,           2018-07-21 18:07:00,9,7.79,8.357457,109.493479,3.43,0.983
8811,245673,Summer2018,2018,           2018-07-21 18:37:00,9,7.381,8.43445,109.37697,3.43,0.983
8821,245673,Summer2018,2018,           2018-07-21 19:07:00,9,7.629,8.406453,109.693488,3.43,0.983
8831,245673,Summer2018,2018,           2018-07-21 19:37:00,9,7.648,8.396454,109.615069,3.43,0.984
8841,245673,Summer2018,2018,           2018-07-21 20:07:00,9,7.638,8.30046,108.334791,3.43,0.983
8851,245673,Summer2018,2018,           2018-07-21 20:37:00,9,7.771,8.260463,108.171462,3.43,0.983
8861,245673,Summer2018,2018,           2018-07-21 21:07:00,9,7.913,8.261464,108.568,3.43,0.983
8871,245673,Summer2018,2018,           2018-07-21 21:37:00,9,7.705,8.325458,108.843135,3.43,0.983
8881,245673,Summer2018,2018,           2018-07-21 22:07:00,9,7.6,8.266462,107.788572,3.43,0.983
8891,245673,Summer2018,2018,           2018-07-21 22:37:00,9,7.505,8.300459,107.974733,3.43,0.983
8901,245673,Summer2018,2018,           2018-07-21 23:07:00,9,7.799,8.30646,108.849783,3.43,0.984
8911,245673,Summer2018,2018,           2018-07-21 23:37:00,9,7.733,8.30846,108.696864,3.43,0.984
8921,245673,Summer2018,2018,           2018-07-22 00:07:00,9,7.657,8.318459,108.621285,3.43,0.982
8931,245673,Summer2018,2018,           2018-07-22 00:37:00,9,7.667,8.336458,108.88352,3.43,0.984
8941,245673,Summer2018,2018,           2018-07-22 01:07:00,9,7.676,8.280461,108.17647,3.43,0.982
8951,245673,Summer2018,2018,           2018-07-22 01:37:00,9,7.79,8.288461,108.589549,3.43,0.983
8961,245673,Summer2018,2018,           2018-07-22 02:07:00,9,7.324,8.358454,108.23636,3.43,0.983
8971,245673,Summer2018,2018,           2018-07-22 02:37:00,9,7.515,8.351456,108.665337,3.43,0.984
8981,245673,Summer2018,2018,           2018-07-22 03:07:00,9,7.667,8.324458,108.726797,3.43,0.984
8991,245673,Summer2018,2018,           2018-07-22 03:37:00,9,7.543,8.315458,108.272865,3.43,0.983
9001,245673,Summer2018,2018,           2018-07-22 04:07:00,9,7.695,8.314459,108.67219,3.43,0.983
9011,245673,Summer2018,2018,           2018-07-22 04:37:00,9,7.61,8.334457,108.702374,3.43,0.983
9021,245673,Summer2018,2018,           2018-07-22 05:07:00,9,7.79,8.274462,108.406143,3.43,0.983
9031,245673,Summer2018,2018,           2018-07-22 05:37:00,9,7.572,8.331457,108.559975,3.43,0.983
9041,245673,Summer2018,2018,           2018-07-22 06:07:00,9,7.648,8.330458,108.7535,3.43,0.984
9051,245673,Summer2018,2018,           2018-07-22 06:37:00,9,7.61,8.29646,108.20679,3.43,0.983
9061,245673,Summer2018,2018,           2018-07-22 07:07:00,9,7.543,8.357456,108.819698,3.43,0.984
9071,245673,Summer2018,2018,           2018-07-22 07:37:00,9,7.743,8.285461,108.423041,3.43,0.983
9081,245673,Summer2018,2018,           2018-07-22 08:07:00,9,7.743,8.292461,108.514637,3.43,0.984
9091,245673,Summer2018,2018,           2018-07-22 08:37:00,9,7.733,8.15447,106.682263,3.43,0.983
9101,245673,Summer2018,2018,           2018-07-22 09:07:00,9,7.657,8.257463,107.824807,3.43,0.982
9111,245673,Summer2018,2018,           2018-07-22 09:37:00,9,7.667,8.29546,108.348049,3.43,0.984
9121,245673,Summer2018,2018,           2018-07-22 10:07:00,9,7.581,8.311459,108.323788,3.43,0.984
9131,245673,Summer2018,2018,           2018-07-22 10:37:00,9,7.657,8.279461,108.112061,3.43,0.982
9141,245673,Summer2018,2018,           2018-07-22 11:07:00,9,7.667,8.30346,108.452531,3.43,0.983
9151,245673,Summer2018,2018,           2018-07-22 11:37:00,9,7.686,8.291461,108.347232,3.43,0.983
9161,245673,Summer2018,2018,           2018-07-22 12:07:00,9,7.724,8.314459,108.750918,3.43,0.983
9171,245673,Summer2018,2018,           2018-07-22 12:37:00,9,7.733,8.278462,108.304409,3.43,0.983
9181,245673,Summer2018,2018,           2018-07-22 13:07:00,9,7.79,8.30246,108.772955,3.43,0.983
9191,245673,Summer2018,2018,           2018-07-22 13:37:00,9,7.686,8.280461,108.203501,3.43,0.982
9201,245673,Summer2018,2018,           2018-07-22 14:07:00,9,7.42,8.377454,108.744263,3.43,0.984
9211,245673,Summer2018,2018,           2018-07-22 14:37:00,9,7.686,8.310459,108.595495,3.43,0.983
9221,245673,Summer2018,2018,           2018-07-22 15:07:00,9,7.572,8.266462,107.713072,3.43,0.983
9231,245673,Summer2018,2018,           2018-07-22 15:37:00,9,7.799,8.298461,108.744956,3.43,0.983
9241,245673,Summer2018,2018,           2018-07-22 16:07:00,9,7.657,8.354456,109.091337,3.43,0.982
9251,245673,Summer2018,2018,           2018-07-22 16:37:00,9,7.676,8.317459,108.659809,3.43,0.983
9261,245673,Summer2018,2018,           2018-07-22 17:07:00,9,7.771,8.347457,109.31066,3.43,0.983
9271,245673,Summer2018,2018,           2018-07-22 17:37:00,9,7.828,8.318459,109.085854,3.43,0.982
9281,245673,Summer2018,2018,           2018-07-22 18:07:00,9,7.695,8.275462,108.162483,3.43,0.983
9291,245673,Summer2018,2018,           2018-07-22 18:37:00,9,7.705,8.310459,108.647045,3.43,0.983
9301,245673,Summer2018,2018,           2018-07-22 19:07:00,9,7.714,8.289461,108.396878,3.43,0.984
9311,245673,Summer2018,2018,           2018-07-22 19:37:00,9,7.705,8.317459,108.738554,3.43,0.983
9321,245673,Summer2018,2018,           2018-07-22 20:07:00,9,7.837,8.327459,109.228365,3.43,0.982
9331,245673,Summer2018,2018,           2018-07-22 20:37:00,9,7.61,8.395453,109.497916,3.43,0.983
9341,245673,Summer2018,2018,           2018-07-22 21:07:00,9,7.809,8.327459,109.152164,3.43,0.983
9351,245673,Summer2018,2018,           2018-07-22 21:37:00,9,7.686,8.187467,106.988318,3.43,0.983
9361,245673,Summer2018,2018,           2018-07-22 22:07:00,9,7.733,8.224465,107.597991,3.43,0.983
9371,245673,Summer2018,2018,           2018-07-22 22:37:00,9,7.572,8.340457,108.677239,3.43,0.982
9381,245673,Summer2018,2018,           2018-07-22 23:07:00,9,7.619,8.30246,108.309419,3.43,0.982
9391,245673,Summer2018,2018,           2018-07-22 23:37:00,9,7.875,8.31346,109.148013,3.43,0.984
9401,245673,Summer2018,2018,           2018-07-23 00:07:00,9,7.733,8.244464,107.859627,3.43,0.982
9411,245673,Summer2018,2018,           2018-07-23 00:37:00,9,7.705,8.232464,107.627376,3.43,0.983
9421,245673,Summer2018,2018,           2018-07-23 01:07:00,9,7.686,8.250463,107.811506,3.43,0.983
9431,245673,Summer2018,2018,           2018-07-23 01:37:00,9,7.856,8.284462,108.715836,3.43,0.983
9441,245673,Summer2018,2018,           2018-07-23 02:07:00,9,7.79,8.332458,109.165968,3.43,0.984
9451,245673,Summer2018,2018,           2018-07-23 02:37:00,9,7.553,8.298459,108.078588,3.43,0.983
9461,245673,Summer2018,2018,           2018-07-23 03:07:00,9,7.6,8.29546,108.166686,3.43,0.983
9471,245673,Summer2018,2018,           2018-07-23 03:37:00,9,7.695,8.218465,107.417526,3.43,0.983
9481,245673,Summer2018,2018,           2018-07-23 04:07:00,9,7.705,8.202466,107.235195,3.43,0.983
9491,245673,Summer2018,2018,           2018-07-23 04:37:00,9,7.724,8.266462,108.123132,3.43,0.983
9501,245673,Summer2018,2018,           2018-07-23 05:07:00,9,7.676,8.252463,107.8107,3.43,0.983
9511,245673,Summer2018,2018,           2018-07-23 05:37:00,9,7.648,8.158469,106.508199,3.43,0.983
9521,245673,Summer2018,2018,           2018-07-23 06:07:00,9,7.828,8.230465,107.931923,3.43,0.984
9531,245673,Summer2018,2018,           2018-07-23 06:37:00,9,7.724,8.30946,108.685524,3.43,0.983
9541,245673,Summer2018,2018,           2018-07-23 07:07:00,9,7.619,8.29046,108.152884,3.43,0.984
9551,245673,Summer2018,2018,           2018-07-23 07:37:00,9,7.752,8.244464,107.910787,3.43,0.983
9561,245673,Summer2018,2018,           2018-07-23 08:07:00,9,7.714,8.192467,107.128543,3.43,0.984
9571,245673,Summer2018,2018,           2018-07-23 08:37:00,9,7.837,8.253464,108.257796,3.43,0.983
9581,245673,Summer2018,2018,           2018-07-23 09:07:00,9,7.648,8.236464,107.526417,3.43,0.983
9591,245673,Summer2018,2018,           2018-07-23 09:37:00,9,7.619,8.201466,106.991914,3.43,0.983
9601,245673,Summer2018,2018,           2018-07-23 10:07:00,9,7.676,8.166469,106.687264,3.43,0.983
9611,245673,Summer2018,2018,           2018-07-23 10:37:00,9,7.667,8.240464,107.629734,3.43,0.984
9621,245673,Summer2018,2018,           2018-07-23 11:07:00,9,7.781,8.316459,108.931908,3.43,0.984
9631,245673,Summer2018,2018,           2018-07-23 11:37:00,9,7.667,8.323458,108.713737,3.43,0.983
9641,245673,Summer2018,2018,           2018-07-23 12:07:00,9,7.648,8.29346,108.270499,3.43,0.983
9651,245673,Summer2018,2018,           2018-07-23 12:37:00,9,7.724,8.229465,107.639213,3.43,0.983
9661,245673,Summer2018,2018,           2018-07-23 13:07:00,9,7.705,8.233464,107.640449,3.43,0.984
9671,245673,Summer2018,2018,           2018-07-23 13:37:00,9,7.743,8.334458,109.06421,3.43,0.983
9681,245673,Summer2018,2018,           2018-07-23 14:07:00,9,7.724,8.253463,107.953106,3.43,0.984
9691,245673,Summer2018,2018,           2018-07-23 14:37:00,9,7.619,8.321458,108.557267,3.43,0.983
9701,245673,Summer2018,2018,           2018-07-23 15:07:00,9,7.686,8.29246,108.360298,3.43,0.983
9711,245673,Summer2018,2018,           2018-07-23 15:37:00,9,7.743,8.326459,108.95953,3.43,0.983
9721,245673,Summer2018,2018,           2018-07-23 16:07:00,9,7.61,8.261462,107.750332,3.43,0.983
9731,245673,Summer2018,2018,           2018-07-23 16:37:00,9,7.686,8.251463,107.824573,3.43,0.983
9741,245673,Summer2018,2018,           2018-07-23 17:07:00,9,7.781,8.271462,108.34252,3.43,0.982
9751,245673,Summer2018,2018,           2018-07-23 17:37:00,9,7.799,8.230465,107.853926,3.43,0.983
9761,245673,Summer2018,2018,           2018-07-23 18:07:00,9,7.6,8.239464,107.436535,3.43,0.983
9771,245673,Summer2018,2018,           2018-07-23 18:37:00,9,7.752,8.257463,108.080931,3.43,0.983
9781,245673,Summer2018,2018,           2018-07-23 19:07:00,9,7.676,8.29846,108.411608,3.43,0.983
9791,245673,Summer2018,2018,           2018-07-23 19:37:00,9,7.762,8.29946,108.657737,3.43,0.984
9801,245673,Summer2018,2018,           2018-07-23 20:07:00,9,7.61,8.29346,108.167665,3.43,0.982
9811,245673,Summer2018,2018,           2018-07-23 20:37:00,9,7.695,8.30046,108.489218,3.43,0.983
9821,245673,Summer2018,2018,           2018-07-23 21:07:00,9,7.818,8.280462,108.560505,3.43,0.984
9831,245673,Summer2018,2018,           2018-07-23 21:37:00,9,7.818,8.30846,108.927573,3.43,0.983
9841,245673,Summer2018,2018,           2018-07-23 22:07:00,9,7.686,8.30746,108.556296,3.43,0.983
9851,245673,Summer2018,2018,           2018-07-23 22:37:00,9,7.733,8.245464,107.872709,3.43,0.983
9861,245673,Summer2018,2018,           2018-07-23 23:07:00,9,7.724,8.204466,107.312241,3.43,0.983
9871,245673,Summer2018,2018,           2018-07-23 23:37:00,9,7.686,8.244464,107.733108,3.43,0.983
9881,245673,Summer2018,2018,           2018-07-24 00:07:00,9,7.638,8.202466,107.055811,3.43,0.983
9891,245673,Summer2018,2018,           2018-07-24 00:37:00,9,7.771,8.201467,107.398902,3.43,0.983
9901,245673,Summer2018,2018,           2018-07-24 01:07:00,9,7.714,8.175468,106.906257,3.43,0.983
9911,245673,Summer2018,2018,           2018-07-24 01:37:00,9,7.781,8.223465,107.71384,3.43,0.984
9921,245673,Summer2018,2018,           2018-07-24 02:07:00,9,7.762,8.236464,107.832986,3.43,0.983
9931,245673,Summer2018,2018,           2018-07-24 02:37:00,9,7.6,8.28746,108.062378,3.43,0.983
9941,245673,Summer2018,2018,           2018-07-24 03:07:00,9,7.695,8.272462,108.123275,3.43,0.983
9951,245673,Summer2018,2018,           2018-07-24 03:37:00,9,7.856,8.218466,107.849784,3.43,0.984
9961,245673,Summer2018,2018,           2018-07-24 04:07:00,9,7.885,8.170469,107.297391,3.43,0.984
9971,245673,Summer2018,2018,           2018-07-24 04:37:00,9,7.61,8.219465,107.202581,3.43,0.983
9981,245673,Summer2018,2018,           2018-07-24 05:07:00,9,7.543,8.28846,107.92133,3.43,0.983
9991,245673,Summer2018,2018,           2018-07-24 05:37:00,9,7.724,8.269462,108.162368,3.43,0.983
10001,245673,Summer2018,2018,           2018-07-24 06:07:00,9,7.686,8.265462,108.007504,3.43,0.983
10011,245673,Summer2018,2018,           2018-07-24 06:37:00,9,7.771,8.241464,107.922672,3.43,0.984
10021,245673,Summer2018,2018,           2018-07-24 07:07:00,9,7.818,8.138471,106.698943,3.43,0.982
10031,245673,Summer2018,2018,           2018-07-24 07:37:00,9,7.648,8.221465,107.330606,3.43,0.983
10041,245673,Summer2018,2018,           2018-07-24 08:07:00,9,7.752,8.199467,107.321826,3.43,0.983
10051,245673,Summer2018,2018,           2018-07-24 08:37:00,9,7.629,8.313459,108.480036,3.43,0.984
10061,245673,Summer2018,2018,           2018-07-24 09:07:00,9,7.733,8.272462,108.225918,3.43,0.983
10071,245673,Summer2018,2018,           2018-07-24 09:37:00,9,7.743,8.270462,108.226765,3.43,0.982
10081,245673,Summer2018,2018,           2018-07-24 10:07:00,9,7.714,8.29546,108.475332,3.43,0.983
10091,245673,Summer2018,2018,           2018-07-24 10:37:00,9,7.771,8.279462,108.420252,3.43,0.984
10101,245673,Summer2018,2018,           2018-07-24 11:07:00,9,7.743,8.30046,108.619317,3.43,0.982
10111,245673,Summer2018,2018,           2018-07-24 11:37:00,9,7.733,8.358456,109.350955,3.43,0.982
10121,245673,Summer2018,2018,           2018-07-24 12:07:00,9,7.572,8.393453,109.367791,3.43,0.984
10131,245673,Summer2018,2018,           2018-07-24 12:37:00,9,7.771,8.349457,109.336849,3.43,0.983
10141,245673,Summer2018,2018,           2018-07-24 13:07:00,9,7.837,8.332459,109.293944,3.43,0.983
10151,245673,Summer2018,2018,           2018-07-24 13:37:00,9,7.922,8.290462,108.973481,3.43,0.983
10161,245673,Summer2018,2018,           2018-07-24 14:07:00,9,7.979,8.278463,108.970125,3.43,0.983
10171,245673,Summer2018,2018,           2018-07-24 14:37:00,9,7.818,8.294461,108.744039,3.43,0.983
10181,245673,Summer2018,2018,           2018-07-24 15:07:00,9,7.686,8.376455,109.457883,3.43,0.982
10191,245673,Summer2018,2018,           2018-07-24 15:37:00,9,7.695,8.424452,110.109826,3.43,0.983
10201,245673,Summer2018,2018,           2018-07-24 16:07:00,9,7.505,8.453449,109.964871,3.43,0.983
10211,245673,Summer2018,2018,           2018-07-24 16:37:00,9,7.771,8.376455,109.690393,3.43,0.982
10221,245673,Summer2018,2018,           2018-07-24 17:07:00,9,7.714,8.328458,108.906827,3.43,0.983
10231,245673,Summer2018,2018,           2018-07-24 17:37:00,9,7.79,8.277462,108.445444,3.43,0.982
10241,245673,Summer2018,2018,           2018-07-24 18:07:00,9,7.922,8.344458,109.683235,3.43,0.983
10251,245673,Summer2018,2018,           2018-07-24 18:37:00,9,7.932,8.374456,110.104933,3.43,0.984
10261,245673,Summer2018,2018,           2018-07-24 19:07:00,9,7.818,8.31446,109.006231,3.43,0.983
10271,245673,Summer2018,2018,           2018-07-24 19:37:00,9,7.743,8.385455,109.73155,3.43,0.983
10281,245673,Summer2018,2018,           2018-07-24 20:07:00,9,7.818,8.380455,109.871464,3.43,0.983
10291,245673,Summer2018,2018,           2018-07-24 20:37:00,9,7.686,8.367456,109.340284,3.43,0.983
10301,245673,Summer2018,2018,           2018-07-24 21:07:00,9,7.686,8.329458,108.843758,3.43,0.984
10311,245673,Summer2018,2018,           2018-07-24 21:37:00,9,7.875,8.236465,108.13714,3.43,0.983
10321,245673,Summer2018,2018,           2018-07-24 22:07:00,9,7.847,8.184468,107.379558,3.43,0.983
10331,245673,Summer2018,2018,           2018-07-24 22:37:00,9,7.752,8.272462,108.277252,3.43,0.983
10341,245673,Summer2018,2018,           2018-07-24 23:07:00,9,7.724,8.330458,108.96018,3.43,0.984
10351,245673,Summer2018,2018,           2018-07-24 23:37:00,9,7.809,8.298461,108.772071,3.43,0.983
10361,245673,Summer2018,2018,           2018-07-25 00:07:00,9,7.828,8.325459,109.177644,3.43,0.984
10371,245673,Summer2018,2018,           2018-07-25 00:37:00,9,7.752,8.353457,109.337382,3.43,0.983
10381,245673,Summer2018,2018,           2018-07-25 01:07:00,9,7.743,8.342457,109.168891,3.43,0.983
10391,245673,Summer2018,2018,           2018-07-25 01:37:00,9,7.913,8.289462,108.935938,3.43,0.984
10401,245673,Summer2018,2018,           2018-07-25 02:07:00,9,7.743,8.30346,108.658572,3.43,0.982
10411,245673,Summer2018,2018,           2018-07-25 02:37:00,9,7.799,8.331458,109.177367,3.43,0.983
10421,245673,Summer2018,2018,           2018-07-25 03:07:00,9,7.762,8.259463,108.134085,3.43,0.983
10431,245673,Summer2018,2018,           2018-07-25 03:37:00,9,7.667,8.271462,108.034602,3.43,0.983
10441,245673,Summer2018,2018,           2018-07-25 04:07:00,9,7.743,8.348457,109.247401,3.43,0.983
10451,245673,Summer2018,2018,           2018-07-25 04:37:00,9,7.733,8.348457,109.220137,3.43,0.982
10461,245673,Summer2018,2018,           2018-07-25 05:07:00,9,7.553,8.270461,107.713942,3.43,0.983
10471,245673,Summer2018,2018,           2018-07-25 05:37:00,9,7.96,8.293462,109.116002,3.43,0.983
10481,245673,Summer2018,2018,           2018-07-25 06:07:00,9,7.572,8.328458,108.520887,3.43,0.983
10491,245673,Summer2018,2018,           2018-07-25 06:37:00,9,7.562,8.392453,109.32739,3.43,0.983
10501,245673,Summer2018,2018,           2018-07-25 07:07:00,9,7.648,8.346457,108.962365,3.43,0.983
10511,245673,Summer2018,2018,           2018-07-25 07:37:00,9,7.781,8.257463,108.159155,3.43,0.983
10521,245673,Summer2018,2018,           2018-07-25 08:07:00,9,8.083,8.109474,107.021787,3.43,0.983
10531,245673,Summer2018,2018,           2018-07-25 08:37:00,9,7.847,8.274462,108.560274,3.43,0.983
10541,245673,Summer2018,2018,           2018-07-25 09:07:00,9,8.045,8.290462,109.30716,3.43,0.984
10551,245673,Summer2018,2018,           2018-07-25 09:37:00,9,7.866,8.281462,108.703543,3.43,0.982
